state_id,city,num_establishments,elec_1kdollars,elec_mwh,gas_1kdollars,gas_mcf,elec_lb_ghg,gas_lb_ghg
AK,Koyuk,48.75,5011.0,32892.25,512.75,101360.0,46089722.0,12167520.25
AK,Koyukuk,66.5,2949.0,19357.5,301.5,59653.25,27276593.25,7160907.5
AK,Kupreanof,30.75,230.75,1512.25,23.75,4660.75,2131120.0,559481.75
AK,Kwethluk,3.25,1307.75,8584.0,134.0,26452.75,12095555.0,3175438.75
AK,Larsen Bay,236.75,7332.0,48129.25,750.5,148314.5,66573971.25,17804054.0
AK,Lower Kalskag,3.25,1308.5,8590.0,134.0,26471.5,12104099.25,3177681.75
AK,Manokotak,464.75,12905.0,84709.75,1321.0,261040.75,116875155.0,31336022.75
AK,Marshall,230.5,8535.5,56028.5,873.5,172657.25,77704762.25,20726213.5
AK,McGrath,465.75,13516.75,88726.0,1383.5,273417.25,122534292.25,32821712.75
AK,Mekoryuk,3.5,1301.25,8542.0,133.25,26323.75,12036568.0,3159952.75
AK,Mountain Village,471.75,13179.0,86508.0,1348.75,266581.75,119338429.25,32001164.5
AK,Napakiak,3.25,1308.5,8590.0,134.0,26471.5,12104099.25,3177681.75
AK,Napaskiak,6.5,2616.25,17174.0,268.0,52924.25,24199654.25,6353120.5
AK,Nenana,125.5,4453.0,29229.25,455.25,90073.5,40895582.25,10812637.5
AK,New Stuyahok,464.75,12905.0,84709.75,1321.0,261040.75,116875155.0,31336022.75
AK,Newhalen,471.75,13179.0,86508.0,1348.75,266581.75,119338429.25,32001164.5
AK,Nightmute,3.25,1308.5,8590.0,134.0,26471.5,12104099.25,3177681.75
AK,Nikolai,465.75,13516.75,88726.0,1383.5,273417.25,122534292.25,32821712.75
AK,Nome,66.5,2949.0,19357.5,301.5,59653.25,27276593.25,7160907.5
AK,Nondalton,471.75,13179.0,86508.0,1348.75,266581.75,119338429.25,32001164.5
AK,Noorvik,66.5,2949.0,19357.5,301.5,59653.25,27276593.25,7160907.5
AK,North Pole,11.0,12656.0,83071.0,1295.0,255991.0,114596191.0,30729876.0
AK,Nuiqsut,31.75,1234.5,8103.5,126.25,24971.75,11179954.75,2997679.0
AK,Nulato,66.5,2949.0,19357.5,301.5,59653.25,27276593.25,7160907.5
AK,Nunam Iqua,3.25,1308.5,8590.0,134.0,26471.5,12104099.25,3177681.75
AK,Nunapitchuk,3.25,1308.5,8590.0,134.0,26471.5,12104099.25,3177681.75
AK,Old Harbor,2.0,29.0,192.0,3.0,592.0,270594.0,71039.0
AK,Ouzinkie,236.75,7332.0,48129.25,750.5,148314.5,66573971.25,17804054.0
AK,Palmer,49.0,1449.0,9510.0,148.0,29305.0,13118623.0,3517863.0
AK,Pelican,57.75,1658.25,10883.0,169.75,33538.0,15335340.25,4025977.5
AK,Petersburg,21.0,176.0,1153.0,18.0,3553.0,1624514.0,426483.0
AK,Pilot Point,492.5,13389.75,87891.25,1370.25,270844.5,121245298.75,32512887.25
AK,Pilot Station,492.5,13389.75,87891.25,1370.25,270844.5,121245298.75,32512887.25
AK,Platinum,3.5,1301.25,8542.0,133.25,26323.75,12036568.0,3159952.75
AK,Point Hope,31.75,1234.5,8103.5,126.25,24971.75,11179954.75,2997679.0
AK,Port Alexander,65.0,1664.25,10924.75,170.5,33666.5,15394196.75,4041429.0
AK,Port Heiden,3.0,0.0,0.0,0.0,1.0,469.0,123.0
AK,Port Lions,3.0,10.0,64.0,1.0,197.0,90198.0,23680.0
AK,Quinhagak,3.5,1301.25,8542.0,133.25,26323.75,12036568.0,3159952.75
AK,Ruby,31.75,1234.5,8103.5,126.25,24971.75,11179954.75,2997679.0
AK,Russian Mission,230.5,8535.5,56028.5,873.5,172657.25,77704762.25,20726213.5
AK,Sand Point,254.0,6632.75,43539.25,678.75,134170.5,60062302.5,16106182.0
AK,Savoonga,66.5,2949.0,19357.5,301.5,59653.25,27276593.25,7160907.5
AK,Saxman,56.0,1726.25,11330.25,176.75,34915.5,15965358.75,4191375.75
AK,Scammon Bay,254.0,6632.75,43539.25,678.75,134170.5,60062302.5,16106182.0
AK,Selawik,66.5,2949.0,19357.5,301.5,59653.25,27276593.25,7160907.5
AK,Seldovia,1.0,0.0,3.0,0.0,10.0,4273.0,1146.0
AK,Seward,12.0,40.0,264.0,4.0,814.0,364615.0,97774.0
AK,Shageluk,36.5,2436.5,15993.75,249.25,49287.0,22350442.0,5916527.25
AK,Shaktoolik,17.0,3776.5,24788.75,386.5,76388.25,34909767.25,9169841.25
AK,Shishmaref,66.5,2949.0,19357.5,301.5,59653.25,27276593.25,7160907.5
AK,Shungnak,66.5,2949.0,19357.5,301.5,59653.25,27276593.25,7160907.5
AK,Sitka,49.0,370.0,2426.0,38.0,7477.0,3418859.0,897551.0
AK,Soldotna,47.0,4834.0,31731.0,495.0,97781.0,43772516.0,11737947.0
AK,St. George,234.0,10083.0,66185.75,1032.0,203957.0,92016738.75,24483528.0
AK,St. Mary's,964.25,26568.75,174399.25,2719.0,537426.25,240583728.0,64514051.75
AK,St. Michael,282.5,10846.0,71194.75,1110.0,219392.75,98776883.5,26336492.5
AK,St. Paul,1.0,3087.0,20264.0,316.0,62445.0,28553261.0,7496070.0
AK,Stebbins,282.5,10846.0,71194.75,1110.0,219392.75,98776883.5,26336492.5
AK,Tanana,66.5,2949.0,19357.5,301.5,59653.25,27276593.25,7160907.5
AK,Teller,66.5,2949.0,19357.5,301.5,59653.25,27276593.25,7160907.5
AK,Tenakee Springs,1.0,3.0,22.0,0.0,68.0,31124.0,8171.0
AK,Thorne Bay,9.0,445.0,2920.0,46.0,8998.0,4114587.0,1080200.0
AK,Togiak,464.75,12905.0,84709.75,1321.0,261040.75,116875155.0,31336022.75
AK,Toksook Bay,3.5,1301.25,8542.0,133.25,26323.75,12036568.0,3159952.75
AK,Unalakleet,17.0,3776.5,24788.75,386.5,76388.25,34909767.25,9169841.25
AK,Unalaska,13.0,9030.0,59274.0,924.0,182657.0,83520730.0,21926646.0
AK,Upper Kalskag,3.25,1308.5,8590.0,134.0,26471.5,12104099.25,3177681.75
AK,Valdez,13.0,1540.0,10108.0,158.0,31148.0,14242694.0,3739126.0
AK,Wainwright,31.75,1234.5,8103.5,126.25,24971.75,11179954.75,2997679.0
AK,Wales,66.5,2949.0,19357.5,301.5,59653.25,27276593.25,7160907.5
AK,Wasilla,85.0,872.0,5725.0,89.0,17643.0,7898072.0,2117930.0
AK,White Mountain,66.5,2949.0,19357.5,301.5,59653.25,27276593.25,7160907.5
AK,Whittier,2.0,23.0,150.0,2.0,463.0,211782.0,55599.0
AK,Wrangell,21.0,15.0,97.0,2.0,300.0,137380.0,36066.0
AL,Abbeville,21.0,442.0,7317.0,164.0,43275.0,11610741.0,5194845.0
AL,Adamsville,49.0,94.0,1561.0,35.0,9233.0,2477172.0,1108330.0
AL,Addison,13.0,1528.0,25286.0,567.0,149553.0,42387854.0,17952772.0
AL,Akron,108.5,6559.75,108552.5,2433.25,642019.5,172254844.5,77069785.25
AL,Alabaster,103.0,11588.0,191765.0,4298.0,1134168.0,304298967.0,136148601.0
AL,Albertville,96.0,15138.0,250508.0,5615.0,1481597.0,419928785.0,177854861.0
AL,Alexander City,49.0,3532.0,58452.0,1310.0,345707.0,92753586.0,41499553.0
AL,Aliceville,25.0,625.0,10339.0,232.0,61151.0,16406984.0,7340767.0
AL,Allgood,2.0,27.0,443.0,10.0,2621.0,742748.0,314580.0
AL,Altoona,7.0,36.0,592.0,13.0,3500.0,992069.0,420177.0
AL,Andalusia,85.0,943.0,15608.0,350.0,92312.0,24767474.0,11081395.0
AL,Anderson,3.0,3.0,56.0,1.0,334.0,94527.0,40035.0
AL,Anniston,112.0,21187.0,350615.0,7859.0,2073668.0,587739523.0,248928710.0
AL,Arab,60.0,2953.0,48873.0,1096.0,289051.0,81925580.0,34698413.0
AL,Ardmore,14.0,1006.0,17712.0,411.0,92487.0,29690376.0,11102373.0
AL,Argo,12.0,27.0,445.0,10.0,2633.0,706424.0,316066.0
AL,Ariton,5.0,51.0,838.0,19.0,4956.0,1329571.0,594873.0
AL,Arley,6.0,70.0,1150.0,26.0,6804.0,1928561.0,816815.0
AL,Ashford,17.0,150.0,2474.0,55.0,14634.0,3926351.0,1756717.0
AL,Ashland,14.0,2785.0,46086.0,1033.0,272569.0,73130691.0,32719931.0
AL,Ashville,17.0,287.0,4744.0,106.0,28056.0,7527377.0,3367878.0
AL,Athens,92.0,4290.0,71002.0,1592.0,419930.0,119020620.0,50409490.0
AL,Atmore,48.0,2446.0,40474.0,907.0,239380.0,64226093.0,28735861.0
AL,Attalla,24.0,2799.0,46325.0,1038.0,273982.0,77654682.0,32889535.0
AL,Auburn,159.0,9202.0,152282.0,3413.0,900651.0,241646004.0,108116586.0
AL,Autaugaville,8.0,85.0,1399.0,31.0,8273.0,2219648.0,993109.0
AL,Avon,9.0,9.0,146.0,3.0,864.0,231833.0,103726.0
AL,Babbie,2.0,2.0,39.0,1.0,233.0,62555.0,27988.0
AL,Baileyton,4.0,21.0,355.0,8.0,2099.0,594878.0,251952.0
AL,Bakerhill,1.0,3.0,47.0,1.0,280.0,75137.0,33617.0
AL,Banks,83.25,17151.75,283844.75,6362.75,1678763.0,450466055.5,201523262.5
AL,Bay Minette,40.0,2254.0,37298.0,836.0,220595.0,59186031.0,26480850.0
AL,Bayou La Batre,35.0,1506.0,24922.0,559.0,147399.0,39547445.0,17694208.0
AL,Bear Creek,6.0,19.0,313.0,7.0,1852.0,524810.0,222276.0
AL,Beatrice,3.0,182.0,3010.0,67.0,17800.0,4775773.0,2136763.0
AL,Beaverton,13.0,22.0,364.0,8.0,2151.0,577064.0,258188.0
AL,Belk,4.0,566.0,9364.0,210.0,55384.0,14859737.0,6648502.0
AL,Benton,2.0,113.0,1878.0,42.0,11108.0,2980184.0,1333386.0
AL,Berry,11.0,16.0,258.0,6.0,1527.0,409805.0,183354.0
AL,Bessemer,123.0,5662.0,93701.0,2100.0,554181.0,157071531.0,66525412.0
AL,Billingsley,1.0,1.0,21.0,0.0,126.0,33855.0,15147.0
AL,Birmingham,845.0,127029.0,2102178.0,47121.0,12433059.0,3523900399.0,1492497864.0
AL,Black,3.0,6.0,95.0,2.0,559.0,150033.0,67128.0
AL,Blountsville,8.0,1565.0,25893.0,580.0,153139.0,43404302.0,18383274.0
AL,Blue Springs,1.0,2.0,29.0,1.0,172.0,46275.0,20704.0
AL,Boaz,44.0,4127.0,68294.0,1531.0,403915.0,114481612.0,48487058.0
AL,Boligee,4.0,24.0,405.0,9.0,2395.0,642706.0,287558.0
AL,Bon Air,4.0,59.0,974.0,22.0,5759.0,1545256.0,691374.0
AL,Brantley,2.0,2.0,26.0,1.0,152.0,40697.0,18208.0
AL,Brent,18.0,559.0,9244.0,207.0,54674.0,14669049.0,6563185.0
AL,Brewton,43.0,1870.0,30948.0,694.0,183040.0,49109895.0,21972613.0
AL,Bridgeport,9.0,1302.0,21541.0,483.0,127402.0,36109630.0,15293720.0
AL,Brighton,7.0,2222.0,36768.0,824.0,217459.0,61634397.0,26104372.0
AL,Brilliant,7.0,22.0,366.0,8.0,2162.0,612770.0,259530.0
AL,Brookside,1.0,1.0,12.0,0.0,72.0,20309.0,8602.0
AL,Brookwood,68.0,131.0,2167.0,49.0,12819.0,3439403.0,1538848.0
AL,Brundidge,28.0,398.0,6586.0,148.0,38953.0,10451014.0,4675964.0
AL,Butler,10.0,20.0,328.0,7.0,1939.0,520109.0,232706.0
AL,Calera,25.0,2659.0,44004.0,986.0,260256.0,69827097.0,31241846.0
AL,Camden,14.0,81.0,1335.0,30.0,7894.0,2117933.0,947600.0
AL,Camp Hill,3.0,6.0,94.0,2.0,557.0,149554.0,66913.0
AL,Carbon Hill,2.0,6.0,91.0,2.0,540.0,144933.0,64845.0
AL,Cardiff,38.75,1195.0,19777.0,443.25,116968.25,33107811.75,14041164.0
AL,Carolina,23.25,268.75,4446.0,99.5,26295.75,7055162.75,3156601.25
AL,Carrollton,8.0,145.0,2407.0,54.0,14233.0,3818746.0,1708573.0
AL,Castleberry,8.0,79.0,1316.0,29.0,7781.0,2087675.0,934062.0
AL,Cedar Bluff,10.0,11.0,189.0,4.0,1115.0,316117.0,133887.0
AL,Center Point,35.0,229.0,3797.0,85.0,22459.0,6365692.0,2696098.0
AL,Centre,40.0,364.0,6017.0,135.0,35588.0,10086794.0,4272118.0
AL,Centreville,25.0,221.0,3652.0,82.0,21597.0,5794523.0,2592569.0
AL,Century,6.0,27.0,350.0,13.0,2167.0,555831.0,260077.0
AL,Chatom,6.0,1406.0,23269.0,522.0,137620.0,36923623.0,16520265.0
AL,Chelsea,21.0,156.0,2582.0,58.0,15268.0,4096487.0,1832839.0
AL,Cherokee,2.0,2.0,31.0,1.0,180.0,51154.0,21666.0
AL,Chickasaw,18.0,1016.0,16813.0,377.0,99436.0,26678693.0,11936507.0
AL,Childersburg,27.0,13515.0,223663.0,5014.0,1322824.0,354915499.0,158795309.0
AL,Citronelle,440.0,2197.0,36364.0,815.0,215069.0,57703403.0,25817497.0
AL,Clanton,65.0,1975.0,32691.0,733.0,193344.0,51874449.0,23209522.0
AL,Clay,31.0,68.0,1129.0,25.0,6677.0,1892521.0,801550.0
AL,Clayhatchee,3.0,50.0,823.0,18.0,4866.0,1305629.0,584161.0
AL,Clayton,3.0,9.0,146.0,3.0,862.0,231374.0,103521.0
AL,Cleveland,21.0,350.0,5798.0,130.0,34293.0,9719551.0,4116577.0
AL,Clio,11.0,319.0,5278.0,118.0,31214.0,8374685.0,3746978.0
AL,Coaling,43.0,545.0,9016.0,202.0,53325.0,14307217.0,6401296.0
AL,Coffee Springs,5.75,6.0,96.75,2.0,571.0,153167.5,68530.0
AL,Coffeeville,4.0,2.0,33.0,1.0,194.0,52147.0,23331.0
AL,Coker,4.0,25.0,418.0,9.0,2472.0,663226.0,296739.0
AL,Collinsville,10.0,79.0,1310.0,29.0,7750.0,2196546.0,930316.0
AL,Colony,9.25,1680.75,27815.0,623.5,164508.0,46601583.0,19747963.25
AL,Columbia,9.0,8.0,127.0,3.0,751.0,201411.0,90115.0
AL,Columbiana,23.0,489.0,8097.0,181.0,47887.0,12848041.0,5748435.0
AL,Columbus,515.0,15597.0,267321.0,5170.0,1260954.0,424193962.0,151368266.0
AL,Coosada,3.0,30.0,492.0,11.0,2911.0,781084.0,349470.0
AL,Cordova,4.0,301.0,4980.0,112.0,29453.0,7902299.0,3535625.0
AL,Cottonwood,8.0,26.0,432.0,10.0,2552.0,684833.0,306406.0
AL,County Line,3.0,8.0,135.0,3.0,799.0,226465.0,95916.0
AL,Courtland,7.0,3942.0,65241.0,1462.0,385861.0,109364552.0,46319799.0
AL,Cowarts,8.0,283.0,4690.0,105.0,27739.0,7442292.0,3329810.0
AL,Creola,14.0,248.0,4109.0,92.0,24304.0,6520729.0,2917486.0
AL,Crossville,24.0,1126.0,18638.0,418.0,110232.0,31243174.0,13232602.0
AL,Cuba,5.0,3.0,44.0,1.0,261.0,69988.0,31314.0
AL,Cullman,111.0,13841.0,229055.0,5134.0,1354714.0,383966307.0,162623465.0
AL,Cusseta,49.0,2687.75,44634.0,986.25,258638.75,70826572.75,31047686.0
AL,Cusseta-Chattahoochee County,15.0,34.0,588.0,11.0,2774.0,933305.0,333038.0
AL,Dadeville,14.0,589.0,9747.0,218.0,57645.0,15466189.0,6919840.0
AL,Daleville,23.0,325.0,5376.0,121.0,31798.0,8531535.0,3817156.0
AL,Daphne,71.0,3881.0,64221.0,1440.0,379829.0,101908654.0,45595688.0
AL,Dauphin Island,6.0,19.0,322.0,7.0,1905.0,511000.0,228630.0
AL,Daviston,5.0,12.0,198.0,4.0,1170.0,313835.0,140415.0
AL,Dayton,17.5,2203.0,36462.25,817.25,215651.75,57859693.5,25887423.75
AL,Deatsville,2.0,2.0,33.0,1.0,194.0,52021.0,23275.0
AL,Decatur,194.0,27671.0,457929.0,10265.0,2708364.0,767631147.0,325119248.0
AL,Demopolis,52.0,7668.0,126904.0,2845.0,750558.0,201375873.0,90099035.0
AL,Detroit,5.0,2.0,39.0,1.0,229.0,64838.0,27461.0
AL,Dodge City,9.0,362.0,5999.0,134.0,35478.0,10055579.0,4258898.0
AL,Dora,6.0,81.0,1347.0,30.0,7969.0,2138074.0,956611.0
AL,Dothan,352.0,20641.0,341591.0,7657.0,2020294.0,542047894.0,242521567.0
AL,Double Springs,14.0,241.0,3982.0,89.0,23550.0,6674762.0,2827001.0
AL,Douglas,7.0,8151.0,134883.0,3023.0,797747.0,226105370.0,95763711.0
AL,Dozier,31.0,1111.75,18408.5,411.75,108471.75,29211253.0,13021263.5
AL,Dutton,1.0,2.0,37.0,1.0,218.0,61710.0,26137.0
AL,East Brewton,10.0,73.0,1212.0,27.0,7171.0,1923904.0,860788.0
AL,Eclectic,3.0,5.0,78.0,2.0,463.0,124323.0,55624.0
AL,Edwardsville,83.25,21135.75,349774.5,7839.75,2068692.0,555390415.5,248331407.25
AL,Elba,51.0,3590.0,59413.0,1332.0,351388.0,94277800.0,42181512.0
AL,Elberta,9.0,54.0,891.0,20.0,5272.0,1414405.0,632829.0
AL,Eldridge,7.0,86.0,1416.0,32.0,8378.0,2247704.0,1005661.0
AL,Elkmont,9.0,432.0,7152.0,160.0,42300.0,11989196.0,5077853.0
AL,Elmore,4.0,3.0,43.0,1.0,252.0,67706.0,30293.0
AL,Emelle,29.25,178.0,2947.0,66.25,17430.5,4676671.0,2092423.25
AL,Enterprise,100.0,4716.0,78037.0,1749.0,461540.0,123831863.0,55404509.0
AL,Epes,3.0,24.0,401.0,9.0,2372.0,636437.0,284753.0
AL,Esto,5.0,33.0,432.0,15.0,2674.0,685943.0,320957.0
AL,Ethelsville,2.0,33.0,545.0,12.0,3225.0,865358.0,387176.0
AL,Eufaula,81.0,3886.0,64313.0,1442.0,380373.0,102054635.0,45661002.0
AL,Eutaw,41.0,1109.0,18348.0,411.0,108516.0,29114928.0,13026521.0
AL,Eva,9.0,129.0,2139.0,48.0,12653.0,3586224.0,1518894.0
AL,Evergreen,47.0,1718.0,28438.0,637.0,168195.0,45127002.0,20190598.0
AL,Excel,3.0,2.0,41.0,1.0,241.0,64640.0,28921.0
AL,Fairfield,38.0,6595.0,109135.0,2446.0,645462.0,182943340.0,77483048.0
AL,Fairhope,70.0,480.0,7948.0,178.0,47006.0,12611743.0,5642711.0
AL,Fairview,2.0,33.0,546.0,12.0,3226.0,914486.0,387318.0
AL,Falkville,14.0,1543.0,25535.0,572.0,151021.0,42803877.0,18128973.0
AL,Faunsdale,1.0,1.0,21.0,0.0,126.0,33910.0,15172.0
AL,Fayette,39.0,806.0,13344.0,299.0,78920.0,21174353.0,9473770.0
AL,Five Points,37.75,2128.75,35232.0,789.0,208200.25,55907664.5,24992918.0
AL,Flomaton,20.0,285.0,4710.0,106.0,27855.0,7473466.0,3343757.0
AL,Florala,34.0,264.0,4361.0,98.0,25793.0,6920253.0,3096240.0
AL,Florence,188.0,22515.0,372594.0,8352.0,2203656.0,624582082.0,264532852.0
AL,Foley,90.0,9388.0,155364.0,3483.0,918878.0,246536334.0,110304604.0
AL,Forkland,5.0,62.0,1032.0,23.0,6101.0,1636824.0,732343.0
AL,Fort Deposit,12.0,406.0,6715.0,151.0,39716.0,10655869.0,4767619.0
AL,Fort Gaines,19.0,47.0,804.0,16.0,3795.0,1276585.0,455533.0
AL,Fort Payne,166.0,10391.0,171963.0,3855.0,1017050.0,288262424.0,122089447.0
AL,Franklin,58.0,11191.5,185205.5,4151.5,1095374.0,293890546.0,131491694.0
AL,Frisco City,37.0,102.0,1695.0,38.0,10022.0,2688928.0,1203073.0
AL,Fruithurst,32.25,10103.25,167196.5,3747.5,988861.5,265323064.5,118705617.0
AL,Fulton,3.0,53.0,874.0,20.0,5171.0,1387276.0,620691.0
AL,Fultondale,25.0,282.0,4671.0,105.0,27627.0,7830272.0,3316400.0
AL,Fyffe,10.0,511.0,8461.0,190.0,50040.0,14182751.0,6006902.0
AL,Gadsden,123.0,18916.0,313038.0,7017.0,1851423.0,524748529.0,222249772.0
AL,Gainesville,12.75,621.75,10290.0,230.5,60858.75,16328488.0,7305647.0
AL,Gantt,3.0,128.0,2113.0,47.0,12499.0,3353459.0,1500395.0
AL,Garden City,6.0,137.0,2260.0,51.0,13368.0,3788790.0,1604688.0
AL,Gardendale,40.0,2983.0,49369.0,1107.0,291989.0,82758473.0,35051174.0
AL,Gattman,1.0,31.0,532.0,17.0,3846.0,892302.0,461743.0
AL,Gaylesville,3.0,27.0,439.0,10.0,2595.0,735578.0,311544.0
AL,Geiger,3.0,12.0,204.0,5.0,1206.0,323627.0,144796.0
AL,Geneva,36.0,324.0,5355.0,120.0,31671.0,8497375.0,3801872.0
AL,Georgetown-Quitman County,20.0,79.0,1346.0,26.0,6347.0,2135325.0,761964.0
AL,Georgiana,11.0,76.0,1260.0,28.0,7451.0,1999183.0,894469.0
AL,Geraldine,8.0,82.0,1349.0,30.0,7981.0,2262056.0,958062.0
AL,Gilbertown,9.0,584.0,9661.0,217.0,57137.0,15329943.0,6858881.0
AL,Glen Allen,8.0,92.0,1528.0,34.0,9036.0,2561146.0,1084737.0
AL,Glencoe,30.0,162.0,2686.0,60.0,15885.0,4502391.0,1906924.0
