,zip,city,num_establishments,elec_1kdollars,elec_mwh,gas_1kdollars,gas_mcf,state_id
0,1001,West Springfield Town,154.0,6304.0,47136.0,2124.0,287078.0,MA
1,1001,Suffield,87.0,799.0,6237.0,273.0,44916.0,MA
2,1001,Agawam Town,130.0,5262.0,39343.0,1773.0,239619.0,MA
3,1001,Longmeadow,29.0,97.0,722.0,33.0,4398.0,MA
4,1001,Springfield,364.0,39122.0,292519.0,13184.0,1781569.0,MA
5,1002,New Salem,10.0,36.0,270.0,12.0,1644.0,MA
6,1002,Hadley,63.0,468.0,3496.0,158.0,21294.0,MA
7,1002,Amherst,81.0,3477.0,25999.0,1172.0,158344.0,MA
8,1002,Granby,24.0,107.0,797.0,36.0,4857.0,MA
9,1002,Belchertown,58.0,628.0,4692.0,211.0,28579.0,MA
10,1002,Pelham,11.0,25.0,185.0,8.0,1124.0,MA
11,1002,Sunderland,30.0,115.0,857.0,39.0,5221.0,MA
12,1002,Leverett,8.0,65.0,489.0,22.0,2978.0,MA
13,1002,South Hadley,48.0,1435.0,10732.0,484.0,65363.0,MA
14,1002,Shutesbury,14.0,27.0,199.0,9.0,1210.0,MA
15,1003,Amherst,81.0,3477.0,25999.0,1172.0,158344.0,MA
16,1005,Hardwick,27.0,176.0,1315.0,59.0,8006.0,MA
17,1005,Phillipston,11.0,66.0,494.0,22.0,3011.0,MA
18,1005,Barre,36.0,139.0,1040.0,47.0,6337.0,MA
19,1005,Hubbardston,24.0,197.0,1472.0,66.0,8964.0,MA
20,1005,Petersham,19.0,39.0,292.0,13.0,1777.0,MA
21,1005,New Braintree,22.0,97.0,725.0,33.0,4415.0,MA
22,1005,Oakham,12.0,26.0,191.0,9.0,1165.0,MA
23,1005,Rutland,34.0,154.0,1151.0,52.0,7010.0,MA
24,1007,Ware,41.0,598.0,4471.0,202.0,27233.0,MA
25,1007,Palmer Town,88.0,5371.0,40162.0,1810.0,244603.0,MA
26,1007,New Salem,10.0,36.0,270.0,12.0,1644.0,MA
27,1007,Ludlow,86.0,4791.0,35826.0,1615.0,218195.0,MA
28,1007,Amherst,81.0,3477.0,25999.0,1172.0,158344.0,MA
29,1007,Granby,24.0,107.0,797.0,36.0,4857.0,MA
30,1007,Belchertown,58.0,628.0,4692.0,211.0,28579.0,MA
31,1007,Pelham,11.0,25.0,185.0,8.0,1124.0,MA
32,1008,Tolland,5.0,11.0,83.0,4.0,505.0,MA
33,1008,Huntington,6.0,10.0,78.0,4.0,475.0,MA
34,1008,Russell,6.0,28.0,206.0,9.0,1257.0,MA
35,1008,Otis,7.0,85.0,636.0,29.0,3875.0,MA
36,1008,Blandford,9.0,34.0,254.0,11.0,1546.0,MA
37,1008,Granville,24.0,167.0,1249.0,56.0,7607.0,MA
38,1008,Chester,13.0,21.0,158.0,7.0,959.0,MA
39,1009,Palmer Town,88.0,5371.0,40162.0,1810.0,244603.0,MA
40,1009,Belchertown,58.0,628.0,4692.0,211.0,28579.0,MA
41,1010,Monson,35.0,1095.0,8184.0,369.0,49846.0,MA
42,1010,Palmer Town,88.0,5371.0,40162.0,1810.0,244603.0,MA
43,1010,Brimfield,39.0,239.0,1784.0,80.0,10867.0,MA
44,1010,Sturbridge,51.0,1439.0,10758.0,485.0,65522.0,MA
45,1010,Warren,19.0,127.0,946.0,43.0,5762.0,MA
46,1010,Holland,5.0,16.0,122.0,5.0,742.0,MA
47,1010,Brookfield,18.0,109.0,812.0,37.0,4946.0,MA
48,1010,Wales,10.0,208.0,1553.0,70.0,9456.0,MA
49,1011,Middlefield,4.0,89.0,667.0,30.0,4060.0,MA
50,1011,Becket,6.0,7.0,50.0,2.0,304.0,MA
51,1011,Huntington,6.0,10.0,78.0,4.0,475.0,MA
52,1011,Worthington,18.0,63.0,473.0,21.0,2883.0,MA
53,1011,Washington,6.0,6.0,47.0,2.0,289.0,MA
54,1011,Otis,7.0,85.0,636.0,29.0,3875.0,MA
55,1011,Blandford,9.0,34.0,254.0,11.0,1546.0,MA
56,1011,Peru,8.0,13.0,98.0,4.0,599.0,MA
57,1011,Chester,13.0,21.0,158.0,7.0,959.0,MA
58,1012,Chesterfield,13.0,263.0,1968.0,89.0,11988.0,MA
59,1012,Huntington,6.0,10.0,78.0,4.0,475.0,MA
60,1012,Goshen,5.0,14.0,105.0,5.0,641.0,MA
61,1012,Westhampton,8.0,73.0,545.0,25.0,3318.0,MA
62,1013,West Springfield Town,154.0,6304.0,47136.0,2124.0,287078.0,MA
63,1013,Holyoke,173.0,8348.0,62422.0,2813.0,380175.0,MA
64,1013,Chicopee,178.0,11197.0,83723.0,3773.0,509913.0,MA
65,1013,Springfield,364.0,39122.0,292519.0,13184.0,1781569.0,MA
66,1020,Ludlow,86.0,4791.0,35826.0,1615.0,218195.0,MA
67,1020,Holyoke,173.0,8348.0,62422.0,2813.0,380175.0,MA
68,1020,Chicopee,178.0,11197.0,83723.0,3773.0,509913.0,MA
69,1020,Springfield,364.0,39122.0,292519.0,13184.0,1781569.0,MA
70,1020,South Hadley,48.0,1435.0,10732.0,484.0,65363.0,MA
71,1022,Ludlow,86.0,4791.0,35826.0,1615.0,218195.0,MA
72,1022,Granby,24.0,107.0,797.0,36.0,4857.0,MA
73,1022,Chicopee,178.0,11197.0,83723.0,3773.0,509913.0,MA
74,1022,South Hadley,48.0,1435.0,10732.0,484.0,65363.0,MA
75,1026,Plainfield,10.0,46.0,344.0,16.0,2098.0,MA
76,1026,Chesterfield,13.0,263.0,1968.0,89.0,11988.0,MA
77,1026,Worthington,18.0,63.0,473.0,21.0,2883.0,MA
78,1026,Windsor,5.0,8.0,59.0,3.0,360.0,MA
79,1026,Goshen,5.0,14.0,105.0,5.0,641.0,MA
80,1026,Cummington,16.0,71.0,534.0,24.0,3249.0,MA
81,1027,Southampton,31.0,178.0,1329.0,60.0,8092.0,MA
82,1027,Hadley,63.0,468.0,3496.0,158.0,21294.0,MA
83,1027,Holyoke,173.0,8348.0,62422.0,2813.0,380175.0,MA
84,1027,Chesterfield,13.0,263.0,1968.0,89.0,11988.0,MA
85,1027,Huntington,6.0,10.0,78.0,4.0,475.0,MA
86,1027,Easthampton Town,101.0,1318.0,9857.0,444.0,60035.0,MA
87,1027,Northampton,133.0,2480.0,18540.0,836.0,112918.0,MA
88,1027,South Hadley,48.0,1435.0,10732.0,484.0,65363.0,MA
89,1027,Westhampton,8.0,73.0,545.0,25.0,3318.0,MA
90,1027,Williamsburg,22.0,298.0,2231.0,101.0,13591.0,MA
91,1028,Enfield,157.0,2051.0,16003.0,700.0,115253.0,MA
92,1028,East Longmeadow,82.0,3628.0,27128.0,1223.0,165222.0,MA
93,1028,Longmeadow,29.0,97.0,722.0,33.0,4398.0,MA
94,1028,Hampden,18.0,103.0,769.0,35.0,4682.0,MA
95,1028,Springfield,364.0,39122.0,292519.0,13184.0,1781569.0,MA
96,1028,Somers,59.0,423.0,3298.0,144.0,23750.0,MA
97,1028,Wilbraham,38.0,1250.0,9345.0,421.0,56914.0,MA
98,1029,Tolland,5.0,11.0,83.0,4.0,505.0,MA
99,1029,Otis,7.0,85.0,636.0,29.0,3875.0,MA
100,1029,Blandford,9.0,34.0,254.0,11.0,1546.0,MA
101,1030,West Springfield Town,154.0,6304.0,47136.0,2124.0,287078.0,MA
102,1030,Suffield,87.0,799.0,6237.0,273.0,44916.0,MA
103,1030,Agawam Town,130.0,5262.0,39343.0,1773.0,239619.0,MA
104,1030,Westfield,227.0,21047.0,157373.0,7093.0,958470.0,MA
105,1030,Southwick,80.0,2564.0,19173.0,864.0,116775.0,MA
106,1031,Hardwick,27.0,176.0,1315.0,59.0,8006.0,MA
107,1031,Ware,41.0,598.0,4471.0,202.0,27233.0,MA
108,1031,New Salem,10.0,36.0,270.0,12.0,1644.0,MA
109,1031,West Brookfield,22.0,696.0,5206.0,235.0,31709.0,MA
110,1031,Petersham,19.0,39.0,292.0,13.0,1777.0,MA
111,1031,New Braintree,22.0,97.0,725.0,33.0,4415.0,MA
112,1032,Plainfield,10.0,46.0,344.0,16.0,2098.0,MA
113,1032,Chesterfield,13.0,263.0,1968.0,89.0,11988.0,MA
114,1032,Goshen,5.0,14.0,105.0,5.0,641.0,MA
115,1032,Cummington,16.0,71.0,534.0,24.0,3249.0,MA
116,1032,Ashfield,28.0,106.0,794.0,36.0,4836.0,MA
117,1033,Ludlow,86.0,4791.0,35826.0,1615.0,218195.0,MA
118,1033,Amherst,81.0,3477.0,25999.0,1172.0,158344.0,MA
119,1033,Granby,24.0,107.0,797.0,36.0,4857.0,MA
120,1033,Chicopee,178.0,11197.0,83723.0,3773.0,509913.0,MA
121,1033,Belchertown,58.0,628.0,4692.0,211.0,28579.0,MA
122,1033,South Hadley,48.0,1435.0,10732.0,484.0,65363.0,MA
123,1034,Tolland,5.0,11.0,83.0,4.0,505.0,MA
124,1034,Westfield,227.0,21047.0,157373.0,7093.0,958470.0,MA
125,1034,Sandisfield,8.0,513.0,3837.0,173.0,23368.0,MA
126,1034,Granby,62.0,271.0,2114.0,92.0,15226.0,MA
127,1034,Russell,6.0,28.0,206.0,9.0,1257.0,MA
128,1034,Southwick,80.0,2564.0,19173.0,864.0,116775.0,MA
129,1034,Otis,7.0,85.0,636.0,29.0,3875.0,MA
130,1034,Blandford,9.0,34.0,254.0,11.0,1546.0,MA
131,1034,Granville,24.0,167.0,1249.0,56.0,7607.0,MA
132,1034,Colebrook,12.0,33.0,260.0,11.0,1875.0,MA
133,1034,Hartland,15.0,20.0,154.0,7.0,1109.0,MA
134,1035,Hadley,63.0,468.0,3496.0,158.0,21294.0,MA
135,1035,Amherst,81.0,3477.0,25999.0,1172.0,158344.0,MA
136,1035,Hatfield,40.0,637.0,4765.0,215.0,29022.0,MA
137,1035,Northampton,133.0,2480.0,18540.0,836.0,112918.0,MA
138,1035,Sunderland,30.0,115.0,857.0,39.0,5221.0,MA
139,1035,South Hadley,48.0,1435.0,10732.0,484.0,65363.0,MA
140,1036,Monson,35.0,1095.0,8184.0,369.0,49846.0,MA
141,1036,East Longmeadow,82.0,3628.0,27128.0,1223.0,165222.0,MA
142,1036,Hampden,18.0,103.0,769.0,35.0,4682.0,MA
143,1036,Somers,59.0,423.0,3298.0,144.0,23750.0,MA
144,1036,Wilbraham,38.0,1250.0,9345.0,421.0,56914.0,MA
145,1036,Stafford,86.0,1876.0,14636.0,640.0,105412.0,MA
146,1037,Hardwick,27.0,176.0,1315.0,59.0,8006.0,MA
147,1038,Hadley,63.0,468.0,3496.0,158.0,21294.0,MA
148,1038,Whately,32.0,604.0,4515.0,204.0,27501.0,MA
149,1038,Hatfield,40.0,637.0,4765.0,215.0,29022.0,MA
150,1038,Northampton,133.0,2480.0,18540.0,836.0,112918.0,MA
151,1038,Sunderland,30.0,115.0,857.0,39.0,5221.0,MA
152,1039,Conway,16.0,118.0,885.0,40.0,5391.0,MA
153,1039,Whately,32.0,604.0,4515.0,204.0,27501.0,MA
154,1039,Hatfield,40.0,637.0,4765.0,215.0,29022.0,MA
155,1039,Northampton,133.0,2480.0,18540.0,836.0,112918.0,MA
156,1039,Williamsburg,22.0,298.0,2231.0,101.0,13591.0,MA
157,1040,West Springfield Town,154.0,6304.0,47136.0,2124.0,287078.0,MA
158,1040,Southampton,31.0,178.0,1329.0,60.0,8092.0,MA
159,1040,Hadley,63.0,468.0,3496.0,158.0,21294.0,MA
160,1040,Westfield,227.0,21047.0,157373.0,7093.0,958470.0,MA
161,1040,Holyoke,173.0,8348.0,62422.0,2813.0,380175.0,MA
162,1040,Easthampton Town,101.0,1318.0,9857.0,444.0,60035.0,MA
163,1040,Chicopee,178.0,11197.0,83723.0,3773.0,509913.0,MA
164,1040,South Hadley,48.0,1435.0,10732.0,484.0,65363.0,MA
165,1050,Southampton,31.0,178.0,1329.0,60.0,8092.0,MA
166,1050,Chesterfield,13.0,263.0,1968.0,89.0,11988.0,MA
167,1050,Huntington,6.0,10.0,78.0,4.0,475.0,MA
168,1050,Worthington,18.0,63.0,473.0,21.0,2883.0,MA
169,1050,Russell,6.0,28.0,206.0,9.0,1257.0,MA
170,1050,Blandford,9.0,34.0,254.0,11.0,1546.0,MA
171,1050,Montgomery,2.0,136.0,1015.0,46.0,6184.0,MA
172,1050,Chester,13.0,21.0,158.0,7.0,959.0,MA
173,1050,Westhampton,8.0,73.0,545.0,25.0,3318.0,MA
174,1053,Northampton,133.0,2480.0,18540.0,836.0,112918.0,MA
175,1053,Williamsburg,22.0,298.0,2231.0,101.0,13591.0,MA
176,1054,Wendell,7.0,29.0,217.0,10.0,1322.0,MA
177,1054,Montague,44.0,2492.0,18630.0,840.0,113463.0,MA
178,1054,Amherst,81.0,3477.0,25999.0,1172.0,158344.0,MA
179,1054,Sunderland,30.0,115.0,857.0,39.0,5221.0,MA
180,1054,Leverett,8.0,65.0,489.0,22.0,2978.0,MA
181,1054,Shutesbury,14.0,27.0,199.0,9.0,1210.0,MA
182,1056,Palmer Town,88.0,5371.0,40162.0,1810.0,244603.0,MA
183,1056,Ludlow,86.0,4791.0,35826.0,1615.0,218195.0,MA
184,1056,Granby,24.0,107.0,797.0,36.0,4857.0,MA
185,1056,Chicopee,178.0,11197.0,83723.0,3773.0,509913.0,MA
186,1056,Springfield,364.0,39122.0,292519.0,13184.0,1781569.0,MA
187,1056,Belchertown,58.0,628.0,4692.0,211.0,28579.0,MA
188,1056,Wilbraham,38.0,1250.0,9345.0,421.0,56914.0,MA
189,1057,Monson,35.0,1095.0,8184.0,369.0,49846.0,MA
190,1057,Palmer Town,88.0,5371.0,40162.0,1810.0,244603.0,MA
191,1057,Brimfield,39.0,239.0,1784.0,80.0,10867.0,MA
192,1057,Hampden,18.0,103.0,769.0,35.0,4682.0,MA
193,1057,Wilbraham,38.0,1250.0,9345.0,421.0,56914.0,MA
194,1057,Stafford,86.0,1876.0,14636.0,640.0,105412.0,MA
195,1057,Wales,10.0,208.0,1553.0,70.0,9456.0,MA
196,1060,Hadley,63.0,468.0,3496.0,158.0,21294.0,MA
197,1060,Easthampton Town,101.0,1318.0,9857.0,444.0,60035.0,MA
198,1060,Hatfield,40.0,637.0,4765.0,215.0,29022.0,MA
199,1060,Northampton,133.0,2480.0,18540.0,836.0,112918.0,MA
200,1062,Easthampton Town,101.0,1318.0,9857.0,444.0,60035.0,MA
201,1062,Hatfield,40.0,637.0,4765.0,215.0,29022.0,MA
202,1062,Northampton,133.0,2480.0,18540.0,836.0,112918.0,MA
203,1062,Westhampton,8.0,73.0,545.0,25.0,3318.0,MA
204,1062,Williamsburg,22.0,298.0,2231.0,101.0,13591.0,MA
205,1063,Northampton,133.0,2480.0,18540.0,836.0,112918.0,MA
206,1068,North Brookfield,30.0,829.0,6200.0,279.0,37759.0,MA
207,1068,Barre,36.0,139.0,1040.0,47.0,6337.0,MA
208,1068,New Braintree,22.0,97.0,725.0,33.0,4415.0,MA
209,1068,Oakham,12.0,26.0,191.0,9.0,1165.0,MA
210,1068,Rutland,34.0,154.0,1151.0,52.0,7010.0,MA
211,1068,Spencer,54.0,2263.0,16921.0,763.0,103054.0,MA
212,1069,Ware,41.0,598.0,4471.0,202.0,27233.0,MA
213,1069,Monson,35.0,1095.0,8184.0,369.0,49846.0,MA
214,1069,Palmer Town,88.0,5371.0,40162.0,1810.0,244603.0,MA
215,1069,Brimfield,39.0,239.0,1784.0,80.0,10867.0,MA
216,1069,Belchertown,58.0,628.0,4692.0,211.0,28579.0,MA
217,1069,Warren,19.0,127.0,946.0,43.0,5762.0,MA
218,1069,Wilbraham,38.0,1250.0,9345.0,421.0,56914.0,MA
219,1070,Savoy,5.0,14.0,102.0,5.0,623.0,MA
220,1070,Hawley,11.0,11.0,80.0,4.0,485.0,MA
221,1070,Plainfield,10.0,46.0,344.0,16.0,2098.0,MA
222,1070,Windsor,5.0,8.0,59.0,3.0,360.0,MA
223,1070,Cummington,16.0,71.0,534.0,24.0,3249.0,MA
224,1070,Ashfield,28.0,106.0,794.0,36.0,4836.0,MA
225,1071,Westfield,227.0,21047.0,157373.0,7093.0,958470.0,MA
226,1071,Huntington,6.0,10.0,78.0,4.0,475.0,MA
227,1071,Russell,6.0,28.0,206.0,9.0,1257.0,MA
228,1071,Blandford,9.0,34.0,254.0,11.0,1546.0,MA
229,1071,Montgomery,2.0,136.0,1015.0,46.0,6184.0,MA
230,1072,New Salem,10.0,36.0,270.0,12.0,1644.0,MA
231,1072,Wendell,7.0,29.0,217.0,10.0,1322.0,MA
232,1072,Amherst,81.0,3477.0,25999.0,1172.0,158344.0,MA
233,1072,Pelham,11.0,25.0,185.0,8.0,1124.0,MA
234,1072,Leverett,8.0,65.0,489.0,22.0,2978.0,MA
235,1072,Shutesbury,14.0,27.0,199.0,9.0,1210.0,MA
236,1073,Southampton,31.0,178.0,1329.0,60.0,8092.0,MA
237,1073,Westfield,227.0,21047.0,157373.0,7093.0,958470.0,MA
238,1073,Holyoke,173.0,8348.0,62422.0,2813.0,380175.0,MA
239,1073,Huntington,6.0,10.0,78.0,4.0,475.0,MA
240,1073,Easthampton Town,101.0,1318.0,9857.0,444.0,60035.0,MA
241,1073,Montgomery,2.0,136.0,1015.0,46.0,6184.0,MA
242,1073,Westhampton,8.0,73.0,545.0,25.0,3318.0,MA
243,1075,Hadley,63.0,468.0,3496.0,158.0,21294.0,MA
244,1075,Holyoke,173.0,8348.0,62422.0,2813.0,380175.0,MA
245,1075,Granby,24.0,107.0,797.0,36.0,4857.0,MA
246,1075,Chicopee,178.0,11197.0,83723.0,3773.0,509913.0,MA
247,1075,South Hadley,48.0,1435.0,10732.0,484.0,65363.0,MA
248,1077,Suffield,87.0,799.0,6237.0,273.0,44916.0,MA
249,1077,Agawam Town,130.0,5262.0,39343.0,1773.0,239619.0,MA
250,1077,Westfield,227.0,21047.0,157373.0,7093.0,958470.0,MA
251,1077,Granby,62.0,271.0,2114.0,92.0,15226.0,MA
252,1077,Southwick,80.0,2564.0,19173.0,864.0,116775.0,MA
253,1077,Granville,24.0,167.0,1249.0,56.0,7607.0,MA
254,1079,Palmer Town,88.0,5371.0,40162.0,1810.0,244603.0,MA
255,1080,Palmer Town,88.0,5371.0,40162.0,1810.0,244603.0,MA
256,1080,Belchertown,58.0,628.0,4692.0,211.0,28579.0,MA
257,1081,Monson,35.0,1095.0,8184.0,369.0,49846.0,MA
258,1081,Brimfield,39.0,239.0,1784.0,80.0,10867.0,MA
259,1081,Union,11.0,65.0,509.0,22.0,3665.0,MA
260,1081,Holland,5.0,16.0,122.0,5.0,742.0,MA
261,1081,Stafford,86.0,1876.0,14636.0,640.0,105412.0,MA
262,1081,Wales,10.0,208.0,1553.0,70.0,9456.0,MA
263,1082,Hardwick,27.0,176.0,1315.0,59.0,8006.0,MA
264,1082,Ware,41.0,598.0,4471.0,202.0,27233.0,MA
265,1082,Palmer Town,88.0,5371.0,40162.0,1810.0,244603.0,MA
266,1082,New Salem,10.0,36.0,270.0,12.0,1644.0,MA
267,1082,West Brookfield,22.0,696.0,5206.0,235.0,31709.0,MA
268,1082,Belchertown,58.0,628.0,4692.0,211.0,28579.0,MA
269,1082,Petersham,19.0,39.0,292.0,13.0,1777.0,MA
270,1082,New Braintree,22.0,97.0,725.0,33.0,4415.0,MA
271,1082,Warren,19.0,127.0,946.0,43.0,5762.0,MA
272,1083,Brimfield,39.0,239.0,1784.0,80.0,10867.0,MA
273,1083,Warren,19.0,127.0,946.0,43.0,5762.0,MA
274,1084,Chesterfield,13.0,263.0,1968.0,89.0,11988.0,MA
275,1084,Huntington,6.0,10.0,78.0,4.0,475.0,MA
276,1084,Worthington,18.0,63.0,473.0,21.0,2883.0,MA
277,1085,West Springfield Town,154.0,6304.0,47136.0,2124.0,287078.0,MA
278,1085,Agawam Town,130.0,5262.0,39343.0,1773.0,239619.0,MA
279,1085,Southampton,31.0,178.0,1329.0,60.0,8092.0,MA
280,1085,Westfield,227.0,21047.0,157373.0,7093.0,958470.0,MA
281,1085,Holyoke,173.0,8348.0,62422.0,2813.0,380175.0,MA
282,1085,Huntington,6.0,10.0,78.0,4.0,475.0,MA
283,1085,Russell,6.0,28.0,206.0,9.0,1257.0,MA
284,1085,Southwick,80.0,2564.0,19173.0,864.0,116775.0,MA
285,1085,Montgomery,2.0,136.0,1015.0,46.0,6184.0,MA
286,1085,Granville,24.0,167.0,1249.0,56.0,7607.0,MA
287,1088,Whately,32.0,604.0,4515.0,204.0,27501.0,MA
288,1088,Hatfield,40.0,637.0,4765.0,215.0,29022.0,MA
289,1088,Northampton,133.0,2480.0,18540.0,836.0,112918.0,MA
290,1088,Williamsburg,22.0,298.0,2231.0,101.0,13591.0,MA
291,1089,West Springfield Town,154.0,6304.0,47136.0,2124.0,287078.0,MA
292,1089,Agawam Town,130.0,5262.0,39343.0,1773.0,239619.0,MA
293,1089,Westfield,227.0,21047.0,157373.0,7093.0,958470.0,MA
294,1089,Holyoke,173.0,8348.0,62422.0,2813.0,380175.0,MA
295,1089,Chicopee,178.0,11197.0,83723.0,3773.0,509913.0,MA
296,1089,Springfield,364.0,39122.0,292519.0,13184.0,1781569.0,MA
297,1092,Palmer Town,88.0,5371.0,40162.0,1810.0,244603.0,MA
298,1092,Brimfield,39.0,239.0,1784.0,80.0,10867.0,MA
299,1092,Warren,19.0,127.0,946.0,43.0,5762.0,MA
300,1094,Hardwick,27.0,176.0,1315.0,59.0,8006.0,MA
301,1095,Monson,35.0,1095.0,8184.0,369.0,49846.0,MA
302,1095,Palmer Town,88.0,5371.0,40162.0,1810.0,244603.0,MA
303,1095,East Longmeadow,82.0,3628.0,27128.0,1223.0,165222.0,MA
304,1095,Ludlow,86.0,4791.0,35826.0,1615.0,218195.0,MA
305,1095,Hampden,18.0,103.0,769.0,35.0,4682.0,MA
306,1095,Springfield,364.0,39122.0,292519.0,13184.0,1781569.0,MA
307,1095,Wilbraham,38.0,1250.0,9345.0,421.0,56914.0,MA
308,1096,Conway,16.0,118.0,885.0,40.0,5391.0,MA
309,1096,Chesterfield,13.0,263.0,1968.0,89.0,11988.0,MA
310,1096,Goshen,5.0,14.0,105.0,5.0,641.0,MA
311,1096,Northampton,133.0,2480.0,18540.0,836.0,112918.0,MA
312,1096,Ashfield,28.0,106.0,794.0,36.0,4836.0,MA
313,1096,Westhampton,8.0,73.0,545.0,25.0,3318.0,MA
314,1096,Williamsburg,22.0,298.0,2231.0,101.0,13591.0,MA
315,1098,Middlefield,4.0,89.0,667.0,30.0,4060.0,MA
316,1098,Chesterfield,13.0,263.0,1968.0,89.0,11988.0,MA
317,1098,Huntington,6.0,10.0,78.0,4.0,475.0,MA
318,1098,Worthington,18.0,63.0,473.0,21.0,2883.0,MA
319,1098,Windsor,5.0,8.0,59.0,3.0,360.0,MA
320,1098,Peru,8.0,13.0,98.0,4.0,599.0,MA
321,1098,Cummington,16.0,71.0,534.0,24.0,3249.0,MA
322,1098,Chester,13.0,21.0,158.0,7.0,959.0,MA
323,1103,West Springfield Town,154.0,6304.0,47136.0,2124.0,287078.0,MA
324,1103,Springfield,364.0,39122.0,292519.0,13184.0,1781569.0,MA
325,1104,West Springfield Town,154.0,6304.0,47136.0,2124.0,287078.0,MA
326,1104,Chicopee,178.0,11197.0,83723.0,3773.0,509913.0,MA
327,1104,Springfield,364.0,39122.0,292519.0,13184.0,1781569.0,MA
328,1105,West Springfield Town,154.0,6304.0,47136.0,2124.0,287078.0,MA
329,1105,Agawam Town,130.0,5262.0,39343.0,1773.0,239619.0,MA
330,1105,Springfield,364.0,39122.0,292519.0,13184.0,1781569.0,MA
331,1106,Enfield,157.0,2051.0,16003.0,700.0,115253.0,MA
332,1106,East Longmeadow,82.0,3628.0,27128.0,1223.0,165222.0,MA
333,1106,Longmeadow,29.0,97.0,722.0,33.0,4398.0,MA
334,1106,Springfield,364.0,39122.0,292519.0,13184.0,1781569.0,MA
335,1107,West Springfield Town,154.0,6304.0,47136.0,2124.0,287078.0,MA
336,1107,Chicopee,178.0,11197.0,83723.0,3773.0,509913.0,MA
337,1107,Springfield,364.0,39122.0,292519.0,13184.0,1781569.0,MA
338,1108,East Longmeadow,82.0,3628.0,27128.0,1223.0,165222.0,MA
339,1108,Longmeadow,29.0,97.0,722.0,33.0,4398.0,MA
340,1108,Springfield,364.0,39122.0,292519.0,13184.0,1781569.0,MA
341,1109,Springfield,364.0,39122.0,292519.0,13184.0,1781569.0,MA
342,1118,East Longmeadow,82.0,3628.0,27128.0,1223.0,165222.0,MA
343,1118,Springfield,364.0,39122.0,292519.0,13184.0,1781569.0,MA
344,1119,Springfield,364.0,39122.0,292519.0,13184.0,1781569.0,MA
345,1128,East Longmeadow,82.0,3628.0,27128.0,1223.0,165222.0,MA
346,1128,Springfield,364.0,39122.0,292519.0,13184.0,1781569.0,MA
347,1129,Springfield,364.0,39122.0,292519.0,13184.0,1781569.0,MA
348,1129,Wilbraham,38.0,1250.0,9345.0,421.0,56914.0,MA
349,1151,Ludlow,86.0,4791.0,35826.0,1615.0,218195.0,MA
350,1151,Chicopee,178.0,11197.0,83723.0,3773.0,509913.0,MA
351,1151,Springfield,364.0,39122.0,292519.0,13184.0,1781569.0,MA
352,1151,Wilbraham,38.0,1250.0,9345.0,421.0,56914.0,MA
353,1201,Lenox,27.0,239.0,1785.0,80.0,10871.0,MA
354,1201,Pittsfield,148.0,9912.0,74112.0,3340.0,451376.0,MA
355,1201,Richmond,11.0,36.0,273.0,12.0,1662.0,MA
356,1201,Stephentown,21.0,56.0,922.0,24.0,4016.0,MA
357,1201,Canaan,25.0,45.0,744.0,19.0,3241.0,MA
358,1201,New Lebanon,16.0,48.0,790.0,20.0,3440.0,MA
359,1201,Hancock,6.0,11.0,80.0,4.0,487.0,MA
360,1201,Dalton,26.0,5175.0,38693.0,1744.0,235657.0,MA
361,1201,Lanesborough,17.0,81.0,609.0,27.0,3710.0,MA
362,1220,Savoy,5.0,14.0,102.0,5.0,623.0,MA
363,1220,Cheshire,18.0,115.0,863.0,39.0,5258.0,MA
364,1220,North Adams,43.0,397.0,2971.0,134.0,18096.0,MA
365,1220,New Ashford,1.0,4.0,27.0,1.0,162.0,MA
366,1220,Adams,36.0,989.0,7397.0,333.0,45053.0,MA
367,1222,Salisbury,41.0,282.0,2197.0,96.0,15821.0,MA
368,1222,North Canaan,52.0,1967.0,15348.0,671.0,110535.0,MA
369,1222,New Marlborough,11.0,15.0,112.0,5.0,680.0,MA
370,1222,Sheffield,56.0,2691.0,20122.0,907.0,122554.0,MA
371,1223,Middlefield,4.0,89.0,667.0,30.0,4060.0,MA
372,1223,Becket,6.0,7.0,50.0,2.0,304.0,MA
373,1223,Tyringham,3.0,30.0,227.0,10.0,1382.0,MA
374,1223,Lee,48.0,2206.0,16494.0,743.0,100456.0,MA
375,1223,Hinsdale,9.0,37.0,280.0,13.0,1705.0,MA
376,1223,Washington,6.0,6.0,47.0,2.0,289.0,MA
377,1223,Otis,7.0,85.0,636.0,29.0,3875.0,MA
378,1223,Blandford,9.0,34.0,254.0,11.0,1546.0,MA
379,1223,Peru,8.0,13.0,98.0,4.0,599.0,MA
380,1223,Chester,13.0,21.0,158.0,7.0,959.0,MA
381,1224,Cheshire,18.0,115.0,863.0,39.0,5258.0,MA
382,1224,Lanesborough,17.0,81.0,609.0,27.0,3710.0,MA
383,1225,Savoy,5.0,14.0,102.0,5.0,623.0,MA
384,1225,Williamstown,32.0,656.0,4902.0,221.0,29858.0,MA
385,1225,Cheshire,18.0,115.0,863.0,39.0,5258.0,MA
386,1225,Windsor,5.0,8.0,59.0,3.0,360.0,MA
387,1225,New Ashford,1.0,4.0,27.0,1.0,162.0,MA
388,1225,Adams,36.0,989.0,7397.0,333.0,45053.0,MA
389,1225,Dalton,26.0,5175.0,38693.0,1744.0,235657.0,MA
