state_abbr,type,series_id,name,units,f,unitsshort,description,copyright,source,iso3166,geography,start,end,updated,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
WV,commercial,EMISS.CO2-TOTV-CC-TO-WV.A,"Commercial carbon dioxide emissions, all fuels, West Virginia",million metric tons CO2,A,mmt CO2,See http://www.eia.gov/environment/emissions/state/analysis/ for technical notes and documentation.,None,"EIA, U.S. Energy Information Administration",USA-WV,USA-WV,1980,2016,2018-12-12T09:19:26-0500,1.6714,1.987471,1.702547,1.856243,1.854645,1.5903,1.6331,1.591996,1.9092,2.049367,1.970582,1.807903,1.851836,1.827599,1.826348,1.784193,1.959255,1.883307,1.97344,2.090986,2.178629,1.928018,1.667638,1.795735,1.726738,1.75487,1.587251,1.55625,1.563959,1.539969,1.579904,1.620821,1.515419,1.629949,1.633271,1.707906,1.675494
WV,electric,EMISS.CO2-TOTV-EC-TO-WV.A,"Electric power carbon dioxide emissions, all fuels, West Virginia",million metric tons CO2,A,mmt CO2,See http://www.eia.gov/environment/emissions/state/analysis/ for technical notes and documentation.,None,"EIA, U.S. Energy Information Administration",USA-WV,USA-WV,1980,2016,2018-12-12T09:19:26-0500,65.142345,68.800848,64.073788,67.481433,72.171258,73.389366,72.17234,71.755716,74.591748,76.091635,70.294222,65.300706,67.120949,67.244403,73.437346,73.089776,78.202858,82.257449,83.176002,85.759015,84.380887,74.877961,86.768127,85.870845,81.962306,85.082188,85.517662,86.835957,84.430482,65.872981,74.264338,71.989988,66.90785,68.695545,73.367892,66.006183,68.789861
WV,residential,EMISS.CO2-TOTV-RC-TO-WV.A,"Residential carbon dioxide emissions, all fuels, West Virginia",million metric tons CO2,A,mmt CO2,See http://www.eia.gov/environment/emissions/state/analysis/ for technical notes and documentation.,None,"EIA, U.S. Energy Information Administration",USA-WV,USA-WV,1980,2016,2018-12-12T09:19:26-0500,3.475309,3.269965,3.019338,2.674525,2.772347,2.554179,2.633794,2.619263,2.731756,2.734086,2.410363,2.332839,2.465628,2.534391,2.531014,2.436021,2.655103,2.642641,2.26119,2.400969,2.384182,2.414539,2.21122,2.296663,2.272375,2.12932,2.001428,1.896534,1.932715,1.823607,1.888145,1.745106,1.538264,1.874974,1.921619,1.767928,1.619886
WV,industrial,EMISS.CO2-TOTV-IC-TO-WV.A,"Industrial carbon dioxide emissions, all fuels, West Virginia",million metric tons CO2,A,mmt CO2,See http://www.eia.gov/environment/emissions/state/analysis/ for technical notes and documentation.,None,"EIA, U.S. Energy Information Administration",USA-WV,USA-WV,1980,2016,2018-12-12T09:19:26-0500,22.420343,20.055543,17.603554,15.218521,17.30436,13.572704,15.15414,15.45502,16.903372,17.770563,18.102546,15.763479,14.487586,15.347184,16.114135,14.872794,13.211885,11.907061,14.088911,12.22512,12.631562,11.878557,13.564267,11.395782,11.507558,10.541151,10.630801,11.802321,11.453631,9.026263,11.240152,11.386169,10.692849,11.038553,11.905068,11.17652,10.226415
WV,transportation,EMISS.CO2-TOTV-TC-TO-WV.A,"Transportation carbon dioxide emissions, all fuels, West Virginia",million metric tons CO2,A,mmt CO2,See http://www.eia.gov/environment/emissions/state/analysis/ for technical notes and documentation.,None,"EIA, U.S. Energy Information Administration",USA-WV,USA-WV,1980,2016,2018-12-12T09:19:26-0500,10.190048,9.919384,9.528914,10.339093,10.877102,10.745893,9.603414,10.08532,10.383142,10.488829,10.301718,10.17195,11.040463,11.419449,12.035362,12.164858,10.950367,11.955037,12.545223,12.218397,12.613738,12.426546,12.267054,11.697596,12.325807,12.475403,12.410736,12.281925,10.822075,11.105955,11.413826,10.992086,11.402424,11.092583,11.131619,11.422203,12.240526
WV,total,EMISS.CO2-TOTV-TT-TO-WV.A,"Total carbon dioxide emissions from all sectors, all fuels, West Virginia",million metric tons CO2,A,mmt CO2,See http://www.eia.gov/environment/emissions/state/analysis/ for technical notes and documentation.,None,"EIA, U.S. Energy Information Administration",USA-WV,USA-WV,1980,2016,2018-12-12T09:19:26-0500,102.899445,104.033211,95.928141,97.569814,104.979711,101.852442,101.196788,101.507314,106.519219,109.13448,103.079432,95.376876,96.966461,98.373025,105.944206,104.347642,106.979468,110.645496,114.044767,114.694487,114.188998,103.52562,116.478306,113.056621,109.794783,111.982933,112.147878,114.372987,110.202862,89.368775,100.386365,97.734171,92.056806,94.331604,99.95947,92.08074,94.552182
NC,commercial,EMISS.CO2-TOTV-CC-TO-NC.A,"Commercial carbon dioxide emissions, all fuels, North Carolina",million metric tons CO2,A,mmt CO2,See http://www.eia.gov/environment/emissions/state/analysis/ for technical notes and documentation.,None,"EIA, U.S. Energy Information Administration",USA-NC,USA-NC,1980,2016,2018-12-12T09:19:26-0500,3.232929,2.827945,2.591915,3.45433,4.109766,3.727447,3.499661,4.018455,4.429152,3.998841,3.754043,3.572431,3.812291,3.961534,4.321049,4.132573,4.662446,4.457283,4.341479,4.080398,4.564273,4.51131,4.021638,4.855736,5.272844,5.017426,4.582992,4.153085,4.96277,5.225012,5.061223,4.307857,4.107164,4.247981,4.814866,5.32969,5.255541
NC,electric,EMISS.CO2-TOTV-EC-TO-NC.A,"Electric power carbon dioxide emissions, all fuels, North Carolina",million metric tons CO2,A,mmt CO2,See http://www.eia.gov/environment/emissions/state/analysis/ for technical notes and documentation.,None,"EIA, U.S. Energy Information Administration",USA-NC,USA-NC,1980,2016,2018-12-12T09:19:26-0500,55.362687,57.458484,54.406304,51.462092,47.771506,46.273094,48.683483,40.972986,42.308276,49.621821,46.443823,47.217698,54.290944,58.926114,53.666044,56.761821,64.67734,67.314773,67.359587,66.542497,70.738859,68.074406,70.56716,69.844245,70.914329,74.521224,71.873418,77.622158,73.91869,63.758846,72.213253,61.672665,56.759065,55.536417,56.972544,51.700126,50.754811
NC,residential,EMISS.CO2-TOTV-RC-TO-NC.A,"Residential carbon dioxide emissions, all fuels, North Carolina",million metric tons CO2,A,mmt CO2,See http://www.eia.gov/environment/emissions/state/analysis/ for technical notes and documentation.,None,"EIA, U.S. Energy Information Administration",USA-NC,USA-NC,1980,2016,2018-12-12T09:19:26-0500,6.615748,5.545826,5.228212,5.246289,6.998221,6.281448,6.198499,6.927178,7.407893,6.627726,5.241763,5.36285,6.007879,6.271878,5.917912,6.54244,7.512573,6.842999,6.656439,6.338437,7.133271,6.791032,6.332712,7.207134,7.128001,6.580199,5.658446,5.539261,5.946983,5.711666,6.366988,5.11925,4.332048,5.153125,5.674415,5.339607,5.098034
NC,industrial,EMISS.CO2-TOTV-IC-TO-NC.A,"Industrial carbon dioxide emissions, all fuels, North Carolina",million metric tons CO2,A,mmt CO2,See http://www.eia.gov/environment/emissions/state/analysis/ for technical notes and documentation.,None,"EIA, U.S. Energy Information Administration",USA-NC,USA-NC,1980,2016,2018-12-12T09:19:26-0500,15.663748,14.232747,13.707968,13.921248,16.028381,15.572449,16.808438,16.693115,16.334809,16.171587,17.482774,17.032076,18.590668,18.011839,17.332491,18.510566,18.63233,18.535763,17.064773,15.796611,16.699427,15.467394,14.824826,14.207429,14.494581,14.728545,13.890647,13.037826,12.018239,10.487108,11.493082,11.068767,10.594386,10.967676,10.701489,10.41511,10.397343
NC,transportation,EMISS.CO2-TOTV-TC-TO-NC.A,"Transportation carbon dioxide emissions, all fuels, North Carolina",million metric tons CO2,A,mmt CO2,See http://www.eia.gov/environment/emissions/state/analysis/ for technical notes and documentation.,None,"EIA, U.S. Energy Information Administration",USA-NC,USA-NC,1980,2016,2018-12-12T09:19:26-0500,31.471804,31.796574,31.807964,33.260013,33.899694,34.906449,36.917457,38.68725,40.944984,39.090721,38.191478,37.703827,38.438857,39.910968,41.150568,42.761754,45.162452,45.979946,47.044506,48.022927,49.715182,48.966395,49.58735,50.385735,51.904683,53.180772,52.622535,54.106474,52.352086,47.80893,47.87442,46.455744,45.513569,49.154174,49.211847,48.26504,49.047413
NC,total,EMISS.CO2-TOTV-TT-TO-NC.A,"Total carbon dioxide emissions from all sectors, all fuels, North Carolina",million metric tons CO2,A,mmt CO2,See http://www.eia.gov/environment/emissions/state/analysis/ for technical notes and documentation.,None,"EIA, U.S. Energy Information Administration",USA-NC,USA-NC,1980,2016,2018-12-12T09:19:26-0500,112.346916,111.861576,107.742362,107.343971,108.807569,106.760886,112.107539,107.298983,111.425115,115.510696,111.113882,110.888882,121.140639,127.082332,122.388065,128.709153,140.647141,143.130764,142.466784,140.780871,148.851012,143.810537,145.333685,146.500279,149.714438,154.028167,148.628039,154.458804,149.198769,132.991562,143.008967,128.624282,121.306233,125.059373,127.375161,121.049573,120.553143
SC,commercial,EMISS.CO2-TOTV-CC-TO-SC.A,"Commercial carbon dioxide emissions, all fuels, South Carolina",million metric tons CO2,A,mmt CO2,See http://www.eia.gov/environment/emissions/state/analysis/ for technical notes and documentation.,None,"EIA, U.S. Energy Information Administration",USA-SC,USA-SC,1980,2016,2018-12-12T09:19:26-0500,2.07058,1.734294,1.480944,1.89394,1.827665,1.667761,1.877898,1.889724,1.997858,1.685811,1.423569,1.404685,1.563777,1.754117,1.663859,1.725768,1.778761,1.725751,1.977108,2.295079,1.799482,1.694564,1.648337,1.681287,1.696209,1.715212,1.821333,1.632835,1.744175,1.57152,1.756285,1.59829,1.562061,1.665968,1.803347,2.12334,2.168178
SC,electric,EMISS.CO2-TOTV-EC-TO-SC.A,"Electric power carbon dioxide emissions, all fuels, South Carolina",million metric tons CO2,A,mmt CO2,See http://www.eia.gov/environment/emissions/state/analysis/ for technical notes and documentation.,None,"EIA, U.S. Energy Information Administration",USA-SC,USA-SC,1980,2016,2018-12-12T09:19:26-0500,20.030824,21.310777,20.212532,16.573192,17.576743,18.745056,18.636869,21.531695,22.187066,22.832714,22.188321,22.698527,22.090744,25.303318,25.813691,24.921149,28.702695,29.705886,31.40048,33.939302,36.879054,34.934893,35.591277,35.720265,38.937574,39.948976,40.005754,41.777876,41.893252,37.485215,40.86285,37.939991,33.375776,28.200349,32.455576,29.290843,27.518031
SC,residential,EMISS.CO2-TOTV-RC-TO-SC.A,"Residential carbon dioxide emissions, all fuels, South Carolina",million metric tons CO2,A,mmt CO2,See http://www.eia.gov/environment/emissions/state/analysis/ for technical notes and documentation.,None,"EIA, U.S. Energy Information Administration",USA-SC,USA-SC,1980,2016,2018-12-12T09:19:26-0500,2.580669,2.203187,1.949021,2.085819,2.473037,2.324722,2.354055,2.69444,2.640559,2.609833,2.060258,2.241163,2.155158,2.422312,2.186767,2.260823,2.511731,2.261482,2.200154,2.286617,2.430237,2.179448,2.159987,2.328085,2.355451,2.266231,1.94663,1.853996,1.941909,1.925646,2.257108,1.828775,1.514372,1.841333,2.063215,1.848444,1.793224
SC,industrial,EMISS.CO2-TOTV-IC-TO-SC.A,"Industrial carbon dioxide emissions, all fuels, South Carolina",million metric tons CO2,A,mmt CO2,See http://www.eia.gov/environment/emissions/state/analysis/ for technical notes and documentation.,None,"EIA, U.S. Energy Information Administration",USA-SC,USA-SC,1980,2016,2018-12-12T09:19:26-0500,12.759559,12.501775,10.774804,11.037928,12.163206,11.990799,11.41212,11.973894,12.711727,12.586685,12.872608,12.733481,12.956683,13.881651,13.442285,13.188076,12.566803,13.340207,12.782505,12.09621,12.634084,12.296671,12.66765,12.653853,12.327045,11.653231,10.7074,9.790839,8.899309,7.544857,7.806895,7.836063,7.06911,7.397551,7.704645,7.583815,7.619474
SC,transportation,EMISS.CO2-TOTV-TC-TO-SC.A,"Transportation carbon dioxide emissions, all fuels, South Carolina",million metric tons CO2,A,mmt CO2,See http://www.eia.gov/environment/emissions/state/analysis/ for technical notes and documentation.,None,"EIA, U.S. Energy Information Administration",USA-SC,USA-SC,1980,2016,2018-12-12T09:19:26-0500,17.660701,17.517418,17.494714,17.958812,18.743856,18.896804,19.551154,19.278994,21.169329,20.515793,21.932286,22.727508,21.940735,22.27609,22.668868,22.689013,23.218037,24.24685,25.646007,26.403984,26.983608,27.253087,27.861736,28.097197,32.064935,30.428287,31.858901,31.78101,30.099551,30.594831,30.687245,30.302056,29.443065,30.889608,30.200992,31.775587,32.608655
SC,total,EMISS.CO2-TOTV-TT-TO-SC.A,"Total carbon dioxide emissions from all sectors, all fuels, South Carolina",million metric tons CO2,A,mmt CO2,See http://www.eia.gov/environment/emissions/state/analysis/ for technical notes and documentation.,None,"EIA, U.S. Energy Information Administration",USA-SC,USA-SC,1980,2016,2018-12-12T09:19:26-0500,55.102334,55.26745,51.912014,49.54969,52.784507,53.625141,53.832096,57.368747,60.70654,60.230837,60.477042,61.805365,60.707097,65.637488,65.77547,64.784829,68.778028,71.280177,74.006254,77.021191,80.726465,78.358663,79.928988,80.480686,87.381215,86.011937,86.340018,86.836556,84.578196,79.122069,83.370383,79.505176,72.964384,69.994808,74.227775,72.622029,71.707562
GA,commercial,EMISS.CO2-TOTV-CC-TO-GA.A,"Commercial carbon dioxide emissions, all fuels, Georgia",million metric tons CO2,A,mmt CO2,See http://www.eia.gov/environment/emissions/state/analysis/ for technical notes and documentation.,None,"EIA, U.S. Energy Information Administration",USA-GA,USA-GA,1980,2016,2018-12-12T09:19:26-0500,3.778816,4.086127,3.865777,4.634444,5.015214,4.247635,4.151035,4.436133,4.48942,3.959691,3.864817,3.624045,3.963357,4.02921,3.915539,4.131119,4.146967,4.072358,3.673869,3.272715,4.14012,3.766725,3.362217,3.419471,3.784712,3.60772,3.205664,3.243851,3.410217,3.536161,4.003751,3.763291,3.635204,3.964256,4.103377,4.651579,4.594168
GA,electric,EMISS.CO2-TOTV-EC-TO-GA.A,"Electric power carbon dioxide emissions, all fuels, Georgia",million metric tons CO2,A,mmt CO2,See http://www.eia.gov/environment/emissions/state/analysis/ for technical notes and documentation.,None,"EIA, U.S. Energy Information Administration",USA-GA,USA-GA,1980,2016,2018-12-12T09:19:26-0500,48.006982,49.754122,48.005247,51.868649,60.417556,64.648263,61.410952,62.329108,61.058244,58.093032,62.161955,55.754736,53.623225,58.025255,60.259941,64.370516,64.131059,68.787005,70.293044,71.623966,75.537907,70.219665,75.042934,75.126132,77.205453,85.089722,85.811356,91.402243,85.551249,73.698674,79.081008,67.828347,55.689637,53.592852,59.467782,55.656121,57.477325
GA,residential,EMISS.CO2-TOTV-RC-TO-GA.A,"Residential carbon dioxide emissions, all fuels, Georgia",million metric tons CO2,A,mmt CO2,See http://www.eia.gov/environment/emissions/state/analysis/ for technical notes and documentation.,None,"EIA, U.S. Energy Information Administration",USA-GA,USA-GA,1980,2016,2018-12-12T09:19:26-0500,5.993127,5.821454,5.434667,5.81629,6.180001,5.71571,5.874558,6.504597,6.895432,6.719826,5.822289,6.179448,6.888216,7.364199,6.75601,7.232618,7.886493,7.266153,6.768834,6.384151,8.716278,7.38714,7.65079,7.907279,7.770789,7.574009,6.672904,6.755967,7.194347,7.136663,8.31348,6.721608,5.969177,7.046733,7.848195,6.940553,6.840776
GA,industrial,EMISS.CO2-TOTV-IC-TO-GA.A,"Industrial carbon dioxide emissions, all fuels, Georgia",million metric tons CO2,A,mmt CO2,See http://www.eia.gov/environment/emissions/state/analysis/ for technical notes and documentation.,None,"EIA, U.S. Energy Information Administration",USA-GA,USA-GA,1980,2016,2018-12-12T09:19:26-0500,16.460811,15.60922,14.503263,15.211984,16.952232,20.16224,15.636613,16.470085,17.405381,17.685,18.859299,18.409614,18.417303,17.893437,18.640816,19.57647,20.177474,19.496446,17.993732,17.948312,19.035399,18.401267,18.232847,18.97994,19.078268,19.249515,18.200792,16.818632,15.500818,13.607615,14.55522,13.979078,13.349282,14.032535,14.633201,13.377526,13.290558
GA,transportation,EMISS.CO2-TOTV-TC-TO-GA.A,"Transportation carbon dioxide emissions, all fuels, Georgia",million metric tons CO2,A,mmt CO2,See http://www.eia.gov/environment/emissions/state/analysis/ for technical notes and documentation.,None,"EIA, U.S. Energy Information Administration",USA-GA,USA-GA,1980,2016,2018-12-12T09:19:26-0500,39.148482,38.575033,38.581433,39.917882,41.467066,41.973112,44.192107,47.075252,49.359991,47.918114,48.476343,47.259026,47.797118,52.982106,53.649606,56.216632,59.4001,57.110163,59.131497,61.09877,61.196936,61.109632,61.3212,63.216322,66.023573,68.821808,67.935155,66.237674,60.204669,64.098679,65.619419,64.01832,57.526324,55.935424,53.545102,56.388719,54.039022
GA,total,EMISS.CO2-TOTV-TT-TO-GA.A,"Total carbon dioxide emissions from all sectors, all fuels, Georgia",million metric tons CO2,A,mmt CO2,See http://www.eia.gov/environment/emissions/state/analysis/ for technical notes and documentation.,None,"EIA, U.S. Energy Information Administration",USA-GA,USA-GA,1980,2016,2018-12-12T09:19:26-0500,113.388219,113.845957,110.390387,117.449249,130.032071,136.746961,131.265265,136.815174,139.208468,134.375662,139.184704,131.226868,130.689219,140.294207,143.221911,151.527355,155.742093,156.732124,157.860976,160.327914,168.626639,160.884429,165.609988,168.649145,173.862795,184.342774,181.82587,184.458367,171.861299,162.077792,171.572878,156.310644,136.169625,134.5718,139.597657,137.014497,136.24185
FL,commercial,EMISS.CO2-TOTV-CC-TO-FL.A,"Commercial carbon dioxide emissions, all fuels, Florida",million metric tons CO2,A,mmt CO2,See http://www.eia.gov/environment/emissions/state/analysis/ for technical notes and documentation.,None,"EIA, U.S. Energy Information Administration",USA-FL,USA-FL,1980,2016,2018-12-12T09:19:26-0500,4.507029,4.607463,3.171879,4.625005,5.293006,6.714943,7.134571,6.738849,6.270377,5.685603,6.288161,6.010932,5.985513,4.764757,4.345796,4.324481,4.156059,3.633137,3.548927,3.628147,4.794696,4.88867,5.003386,4.943959,5.84196,5.65494,5.169194,4.677258,4.787065,4.796804,5.26476,4.703074,4.66579,5.123194,5.261481,6.817108,7.341308
FL,electric,EMISS.CO2-TOTV-EC-TO-FL.A,"Electric power carbon dioxide emissions, all fuels, Florida",million metric tons CO2,A,mmt CO2,See http://www.eia.gov/environment/emissions/state/analysis/ for technical notes and documentation.,None,"EIA, U.S. Energy Information Administration",USA-FL,USA-FL,1980,2016,2018-12-12T09:19:26-0500,64.490367,68.167334,58.448113,62.706599,58.65087,62.565249,72.147358,78.710067,83.362641,88.393502,86.956464,93.282967,91.130969,95.535415,97.265779,99.046113,103.880743,107.892174,119.213023,115.572003,117.927342,118.943882,121.219159,126.065667,126.411222,126.908798,123.366409,124.546503,117.083419,110.468557,119.451435,110.376709,106.989826,104.623021,109.181837,107.625299,105.90397
FL,residential,EMISS.CO2-TOTV-RC-TO-FL.A,"Residential carbon dioxide emissions, all fuels, Florida",million metric tons CO2,A,mmt CO2,See http://www.eia.gov/environment/emissions/state/analysis/ for technical notes and documentation.,None,"EIA, U.S. Energy Information Administration",USA-FL,USA-FL,1980,2016,2018-12-12T09:19:26-0500,2.23559,2.186709,1.651101,1.791385,2.100863,2.201282,2.067972,2.148609,1.967526,1.6668,1.532775,1.57312,1.738512,1.664494,1.566761,1.485849,1.651179,1.363751,1.444052,1.412583,1.513885,1.425137,1.379128,1.407307,1.542754,1.491404,1.42035,1.313495,1.326333,1.428601,1.609212,1.336719,1.105108,1.14089,1.254186,1.166601,1.187114
FL,industrial,EMISS.CO2-TOTV-IC-TO-FL.A,"Industrial carbon dioxide emissions, all fuels, Florida",million metric tons CO2,A,mmt CO2,See http://www.eia.gov/environment/emissions/state/analysis/ for technical notes and documentation.,None,"EIA, U.S. Energy Information Administration",USA-FL,USA-FL,1980,2016,2018-12-12T09:19:26-0500,18.99692,15.308825,11.646129,11.708555,12.997275,13.638826,11.388247,11.015437,12.606886,12.066438,12.443036,11.764206,13.411247,14.716523,15.511285,16.880277,16.928618,15.732101,16.024713,16.238269,15.273003,14.495597,12.967338,13.886412,12.843597,13.137334,13.206087,11.885378,11.612649,10.379507,11.804655,10.363248,10.670064,11.109628,10.92521,11.745315,12.033864
FL,transportation,EMISS.CO2-TOTV-TC-TO-FL.A,"Transportation carbon dioxide emissions, all fuels, Florida",million metric tons CO2,A,mmt CO2,See http://www.eia.gov/environment/emissions/state/analysis/ for technical notes and documentation.,None,"EIA, U.S. Energy Information Administration",USA-FL,USA-FL,1980,2016,2018-12-12T09:19:26-0500,68.168944,68.207002,66.889298,66.764793,65.479975,67.852538,71.711105,76.091563,80.632568,81.376329,81.379023,77.074931,79.850209,78.934658,84.386494,86.529877,87.171959,90.354089,91.808796,94.522411,100.255793,98.827524,101.22213,99.627941,110.643918,113.466738,115.981267,114.419292,103.74605,97.199424,104.169339,102.439759,99.454052,100.024256,101.089909,104.832244,103.596734
FL,total,EMISS.CO2-TOTV-TT-TO-FL.A,"Total carbon dioxide emissions from all sectors, all fuels, Florida",million metric tons CO2,A,mmt CO2,See http://www.eia.gov/environment/emissions/state/analysis/ for technical notes and documentation.,None,"EIA, U.S. Energy Information Administration",USA-FL,USA-FL,1980,2016,2018-12-12T09:19:26-0500,158.398851,158.477333,141.806521,147.596337,144.521989,152.972837,164.449253,174.704525,184.839999,189.188671,188.599458,189.706157,192.11645,195.615847,203.076116,208.266597,213.788557,218.975252,232.039511,231.373412,239.764719,238.58081,241.791141,245.931286,257.283451,260.659213,259.143306,256.841926,238.555516,224.272893,242.299403,229.219509,222.884839,222.020989,227.712624,232.186567,230.06299
AL,commercial,EMISS.CO2-TOTV-CC-TO-AL.A,"Commercial carbon dioxide emissions, all fuels, Alabama",million metric tons CO2,A,mmt CO2,See http://www.eia.gov/environment/emissions/state/analysis/ for technical notes and documentation.,None,"EIA, U.S. Energy Information Administration",USA-AL,USA-AL,1980,2016,2018-12-12T09:19:26-0500,2.613372,2.395656,2.268057,2.483789,2.349203,2.546311,2.483598,2.297851,2.637995,2.516314,2.441302,2.002605,2.101854,2.048189,2.053756,1.963325,2.162736,2.419557,1.90389,2.188748,2.24985,2.163179,1.992065,2.101106,2.154692,1.844327,2.215215,1.981095,1.998817,1.889718,2.110883,2.045582,1.777356,1.830011,1.929239,2.164081,2.21873
AL,electric,EMISS.CO2-TOTV-EC-TO-AL.A,"Electric power carbon dioxide emissions, all fuels, Alabama",million metric tons CO2,A,mmt CO2,See http://www.eia.gov/environment/emissions/state/analysis/ for technical notes and documentation.,None,"EIA, U.S. Energy Information Administration",USA-AL,USA-AL,1980,2016,2018-12-12T09:19:26-0500,44.064516,44.052794,35.301396,38.756743,40.270659,48.947171,49.145688,47.79315,46.015139,50.554197,50.887225,54.804468,57.592803,63.577327,59.555341,65.12105,70.348491,68.616088,70.61816,71.810333,76.746379,73.911306,77.390412,78.159465,77.61933,81.34011,83.630331,85.901615,81.024076,66.379386,76.71169,73.964577,66.461873,64.219449,65.062592,61.932375,55.24543
AL,residential,EMISS.CO2-TOTV-RC-TO-AL.A,"Residential carbon dioxide emissions, all fuels, Alabama",million metric tons CO2,A,mmt CO2,See http://www.eia.gov/environment/emissions/state/analysis/ for technical notes and documentation.,None,"EIA, U.S. Energy Information Administration",USA-AL,USA-AL,1980,2016,2018-12-12T09:19:26-0500,3.59289,3.423604,3.375085,3.526707,3.28753,2.932562,3.049075,3.372203,3.379009,3.327475,3.094376,3.018629,3.209214,3.423788,3.308588,3.31993,3.734791,3.35035,3.115318,3.320576,3.666794,3.539955,3.249369,3.088491,2.98254,2.720789,2.506188,2.374509,2.52895,2.495623,2.858597,2.343961,1.755202,2.187738,2.427884,2.12953,1.865646
AL,industrial,EMISS.CO2-TOTV-IC-TO-AL.A,"Industrial carbon dioxide emissions, all fuels, Alabama",million metric tons CO2,A,mmt CO2,See http://www.eia.gov/environment/emissions/state/analysis/ for technical notes and documentation.,None,"EIA, U.S. Energy Information Administration",USA-AL,USA-AL,1980,2016,2018-12-12T09:19:26-0500,31.671712,28.784772,25.89593,21.867239,24.955949,22.964338,22.167775,23.794355,26.258978,25.418304,25.499253,25.785535,28.693321,27.378447,28.353583,29.092429,29.901544,29.037702,26.485486,26.813585,26.14913,22.653386,22.473084,23.710843,24.06954,22.714595,22.139928,21.54047,21.11183,17.400034,18.84993,19.279592,21.382183,21.084804,22.145826,21.009273,21.064775
AL,transportation,EMISS.CO2-TOTV-TC-TO-AL.A,"Transportation carbon dioxide emissions, all fuels, Alabama",million metric tons CO2,A,mmt CO2,See http://www.eia.gov/environment/emissions/state/analysis/ for technical notes and documentation.,None,"EIA, U.S. Energy Information Administration",USA-AL,USA-AL,1980,2016,2018-12-12T09:19:26-0500,24.785769,24.152177,23.543392,22.923652,23.811195,23.516321,24.459536,25.989983,26.322502,28.255392,28.03879,28.640832,29.33785,29.375693,30.570768,32.073149,31.428589,31.050595,31.618369,31.989275,33.430379,31.362301,33.385752,32.299034,34.838696,34.712625,35.290356,35.632563,32.96447,31.935441,32.236319,32.296325,31.824413,31.586515,31.596261,32.907554,34.693718
AL,total,EMISS.CO2-TOTV-TT-TO-AL.A,"Total carbon dioxide emissions from all sectors, all fuels, Alabama",million metric tons CO2,A,mmt CO2,See http://www.eia.gov/environment/emissions/state/analysis/ for technical notes and documentation.,None,"EIA, U.S. Energy Information Administration",USA-AL,USA-AL,1980,2016,2018-12-12T09:19:26-0500,106.72826,102.809002,90.38386,89.55813,94.674537,100.906704,101.305673,103.247542,104.613623,110.071681,109.960946,114.252069,120.935042,125.803445,123.842036,131.569883,137.576151,134.474292,133.741224,136.122518,142.242532,133.630128,138.490682,139.358938,141.664798,143.332446,145.782018,147.430252,139.628142,120.100202,132.767419,129.930038,123.201027,120.908517,123.161802,120.142812,115.088298
TN,commercial,EMISS.CO2-TOTV-CC-TO-TN.A,"Commercial carbon dioxide emissions, all fuels, Tennessee",million metric tons CO2,A,mmt CO2,See http://www.eia.gov/environment/emissions/state/analysis/ for technical notes and documentation.,None,"EIA, U.S. Energy Information Administration",USA-TN,USA-TN,1980,2016,2018-12-12T09:19:26-0500,3.544266,3.336029,3.252052,4.508122,4.520836,4.354371,3.430409,3.434013,3.766704,3.716045,3.422685,3.390602,3.579969,3.640471,3.531136,3.592726,4.043678,3.865098,3.526782,3.692897,3.892331,3.806882,3.728918,4.049284,3.766657,3.534209,3.393079,3.503743,3.660045,3.675215,3.888781,3.591077,3.112971,3.479224,3.765966,3.855077,3.689036
TN,electric,EMISS.CO2-TOTV-EC-TO-TN.A,"Electric power carbon dioxide emissions, all fuels, Tennessee",million metric tons CO2,A,mmt CO2,See http://www.eia.gov/environment/emissions/state/analysis/ for technical notes and documentation.,None,"EIA, U.S. Energy Information Administration",USA-TN,USA-TN,1980,2016,2018-12-12T09:19:26-0500,47.497398,44.811384,36.805209,41.469063,42.485095,46.487545,47.218536,46.717739,47.80324,43.567509,47.058654,44.180394,46.596734,55.278082,49.102938,54.147574,52.72508,55.683096,54.31981,53.954242,58.796509,56.414643,53.909961,50.804946,53.362158,54.806987,56.942457,56.554047,53.746639,39.005113,43.275872,40.51089,37.266153,33.588096,37.107652,33.544032,35.876167
TN,residential,EMISS.CO2-TOTV-RC-TO-TN.A,"Residential carbon dioxide emissions, all fuels, Tennessee",million metric tons CO2,A,mmt CO2,See http://www.eia.gov/environment/emissions/state/analysis/ for technical notes and documentation.,None,"EIA, U.S. Energy Information Administration",USA-TN,USA-TN,1980,2016,2018-12-12T09:19:26-0500,3.227979,3.058632,2.988815,3.083643,3.217405,2.938089,2.776036,3.042437,3.458662,3.621973,3.285155,3.439981,3.652554,3.994386,3.9449,4.0709,4.832092,4.404469,4.073254,4.287908,4.801774,4.560917,4.655638,4.627854,4.396071,4.409702,4.07277,4.047462,4.389289,4.326321,4.821954,4.127341,3.195984,4.210268,4.754357,4.129339,3.635741
