city,state_abbr,i_elec_score,i_gas_score,i_num_establishments,i_elec_1kdollars,i_elec_mwh,i_gas_1kdollars,i_gas_mcf,i_elec_lb_ghg,i_gas_lb_ghg,i_elec_class,i_gas_class
Bolivar,MO,1174.8752061884215,7072.89063366602,64.0,302.0,4239.0,126.0,19963.0,4331064.0,2396378.0,2,1
Bolivar,NY,2852.269813656146,8675.975408513556,3960.0,597.0,9893.0,255.0,43102.0,17813296.0,5174076.0,2,2
Bolivar,PA,950.7566045520488,2891.9918028378515,3961.0,600.0,9930.0,256.0,43270.0,17876759.0,5194201.0,2,2
Bolivar,TN,893.7510178901912,3023.4256631708813,25.0,938.0,16513.0,383.0,86230.0,27681655.0,10351235.0,2,2
Bolton,CT,44965.31999171473,305544.0354603791,31.0,1145.0,8931.0,390.0,64322.0,9692586.0,7721412.0,2,2
Bolton,MA,10547.255926045196,58395.915442598525,40.0,768.0,5744.0,259.0,34986.0,6234249.0,4199839.0,2,2
Bonduel,WI,258.50702844066694,557.6497221314155,23.0,341.0,4552.0,137.0,27120.0,7760557.0,3255506.0,2,2
Bonesteel,SD,904.0131511709402,6391.185325355345,25.0,87.0,1151.0,87.0,18241.0,1246066.0,2189659.0,1,1
Bonham,TX,15611.142662525801,105452.61307924916,62.0,950.0,17832.0,687.0,259417.0,23877232.0,31141154.0,2,3
Bonne Terre,MO,5270.596514767334,46653.714808707155,20.0,274.0,3845.0,114.0,18104.0,3927904.0,2173309.0,2,1
Bonner Springs,KS,4281.940247011427,23699.594215175028,60.0,209.0,2795.0,112.0,30342.0,5033022.0,3642339.0,1,2
Bonners Ferry,ID,1541.969923536637,7832.783549175767,112.0,2695.0,41146.0,862.0,166078.0,50749899.0,19936450.0,3,3
Bonney Lake,WA,1831.6589746111233,8047.786258091712,62.0,149.0,3368.0,78.0,10397.0,4153691.0,1248055.0,1,1
Boone,IA,5005.600631005742,39750.39928408552,86.0,851.0,14077.0,569.0,121073.0,15235958.0,14533894.0,2,2
Booneville,MS,19122.53808158763,219288.08731677372,61.0,3576.0,61723.0,1940.0,446021.0,103467229.0,53541612.0,3,3
Boonton,NJ,102286.2850094908,591815.0251157957,81.0,389.0,3830.0,211.0,31987.0,7380862.0,3839836.0,2,2
Boonville,IN,168.94931161184647,825.662667670105,30.0,20203.0,289682.0,11549.0,2314410.0,493876633.0,277827958.0,3,3
Boonville,MO,4860.141055953917,34459.3555323707,48.0,143.0,2010.0,60.0,9467.0,2053890.0,1136417.0,1,1
Boonville,NY,143663.43832655507,1501507.0844798347,50.0,234.0,3886.0,100.0,16929.0,6996386.0,2032180.0,2,1
Boothbay,ME,66763.42402378657,329798.74161639885,29.0,575.0,6417.0,325.0,42343.0,6964496.0,5082927.0,2,2
Boothbay Harbor,ME,7887.51690469909,52767.07413762549,18.0,257.0,2863.0,145.0,18888.0,3106751.0,2267414.0,1,1
Bordentown,NJ,2597.6962849395723,4190.01457741145,48.0,1959.0,19280.0,1061.0,161023.0,37155169.0,19329688.0,2,3
Bordentown,PA,1731.797523293048,2793.3430516076337,35.0,1253.0,12332.0,679.0,102994.0,23765297.0,12363711.0,2,2
Borger,TX,23683.297870061968,296085.7258377036,376.0,9785.0,183656.0,7080.0,2671775.0,389691372.0,320727095.0,3,3
Boscawen,NH,1282.36902015754,4149.937169404561,28.0,205.0,1664.0,60.0,7033.0,1805584.0,844208.0,1,1
Bosque Farms,NM,1968.7543542672493,13598.543543990945,33.0,1356.0,23242.0,206.0,49321.0,29849675.0,5920682.0,3,2
Bossier City,LA,67446.7667639342,308841.7028841836,291.0,2310.0,45511.0,4135.0,1329701.0,96567807.0,159620878.0,3,3
Boston,MA,6479352.358011924,45499900.90778261,1742.0,30900.0,231043.0,10413.0,1407156.0,250743393.0,168918825.0,3,3
Boston,NY,29304.93612567676,120880.41980002786,224.0,220.0,3640.0,94.0,15861.0,6554881.0,1903940.0,1,1
Bothell,WA,260041.92195248985,1495472.6842201503,199.0,3060.0,68986.0,1591.0,212979.0,85088939.0,25566576.0,3,3
Boulder,CO,232799.81507305359,1207323.6199533436,805.0,16349.0,222444.0,5793.0,1184640.0,389791308.0,142207382.0,3,3
Boulder City,NV,37361.29111260122,162539.0393441784,88.0,6222.0,105775.0,846.0,143436.0,135848798.0,17218435.0,3,2
Bound Brook,NJ,24486.85529449771,179212.9028731453,29.0,146.0,1440.0,79.0,12028.0,2775407.0,1443884.0,1,1
Bountiful,UT,67174.25208207834,386345.6360007936,167.0,857.0,13559.0,314.0,56920.0,16723415.0,6832864.0,2,2
Bourbonnais,IL,675.7972464473859,3302.65067068042,213.0,785.0,12058.0,354.0,70382.0,20557281.0,8448843.0,2,2
Bourne,MA,153945.54219026928,1033407.4026327262,89.0,1198.0,8957.0,404.0,54550.0,9720360.0,6548335.0,2,2
Bovina,NY,6890.640239935375,47594.90240396831,10.0,19.0,321.0,8.0,1399.0,578107.0,167918.0,1,1
Bow,NH,131055.2742695501,577420.4295278216,73.0,1500.0,12146.0,441.0,51339.0,13181217.0,6162927.0,2,2
Bowdoin,ME,7453.259046536807,15519.836451310011,10.0,20.0,228.0,12.0,1507.0,247822.0,180869.0,1,1
Bowdoinham,ME,3453.737846597048,25891.891969751534,17.0,54.0,603.0,31.0,3980.0,654607.0,477754.0,1,1
Bowie,MD,15768.893505017732,79903.39552181383,107.0,120.0,1527.0,54.0,6155.0,2943123.0,738882.0,1,1
Bowie,TX,3701.074837607733,34644.32690777952,64.0,237.0,4450.0,172.0,64744.0,5959189.0,7772091.0,2,2
Bowling Green,KY,77114.2076035358,654872.3268461815,327.0,60141.0,1061263.0,16325.0,4330191.0,1779005474.0,519807797.0,3,3
Bowling Green,MO,863.4344616492618,6472.972992437884,19.0,50.0,705.0,21.0,3320.0,720200.0,398487.0,1,1
Bowling Green,OH,10963.263258011792,81655.26914786133,196.0,8139.0,116649.0,3072.0,638686.0,198873684.0,76669599.0,3,3
Box Elder,SD,506.8479348355394,2476.988003010315,18.0,84.0,1108.0,84.0,17550.0,1198852.0,2106691.0,1,1
Boxborough,MA,21796.064969501418,82882.52623755406,45.0,1091.0,8158.0,368.0,49687.0,8853718.0,5964503.0,2,2
Boxford,MA,3041.0876090132365,14861.92801806189,20.0,112.0,834.0,38.0,5080.0,905181.0,609795.0,1,1
Boyd,TX,337.89862322369294,1651.32533534021,84.0,215.0,4030.0,155.0,58633.0,5396706.0,7038489.0,2,2
Boyertown,PA,656.7672743686576,2832.394531763399,22.0,786.0,11351.0,378.0,51124.0,21875817.0,6137088.0,2,2
Boylston,MA,14309.856779156135,73798.11262906002,20.0,229.0,1712.0,77.0,10428.0,1858101.0,1251750.0,1,1
Boylston,NY,4475.2958473046165,6216.301779726593,4.0,25.0,414.0,11.0,1804.0,745690.0,216594.0,1,1
Boyne City,MI,6085.784117195099,23935.01763946945,28.0,3895.0,56354.0,1802.0,313359.0,73555528.0,37616455.0,3,3
Bozeman,MT,58282.55392510412,333401.64891224017,208.0,1763.0,34907.0,952.0,167642.0,43054879.0,20124145.0,3,3
Bozrah,CT,62445.24501797808,396906.6671895057,22.0,304.0,2370.0,104.0,17068.0,2571887.0,2048844.0,1,1
Brackenridge,PA,62264.35522574731,369883.2824666964,10.0,6747.0,97476.0,3249.0,439006.0,166185587.0,52699516.0,3,3
Braddock,PA,14590.785051658018,124779.48586579885,19.0,1294.0,18693.0,623.0,84188.0,31869134.0,10106099.0,2,2
Bradford,ME,2656.148207475209,6187.639511823036,17.0,26.0,285.0,14.0,1877.0,308779.0,225357.0,1,1
Bradford,NH,57578.491025460404,451468.0241730742,56.0,633.0,6149.0,54.0,9743.0,6673383.0,1169560.0,2,1
Bradford,PA,34023.67241595526,311554.29448512656,1577.0,9033.0,130489.0,4349.0,587695.0,251471890.0,70548455.0,3,3
Bradford,TN,542.3302365782637,1978.9355519533522,14.0,34.0,603.0,14.0,3147.0,1010355.0,377811.0,1,1
Bradford,VT,19338.473572682346,166256.21682428315,35.0,610.0,5963.0,47.0,8957.0,6471653.0,1075241.0,2,1
Bradley,IL,39698.19599022234,279488.38727930194,178.0,4200.0,64530.0,1895.0,376665.0,110016774.0,45215827.0,3,3
Bradley,ME,422.366124893071,653.2836368080167,3.0,5.0,58.0,3.0,380.0,62552.0,45652.0,1,1
Bradley Beach,NJ,4413.866810029751,28776.86180321328,13.0,39.0,379.0,21.0,3165.0,730399.0,379985.0,1,1
Brady,PA,22918.846201833185,103929.81492870905,402.0,1625.0,23478.0,782.0,105742.0,45104653.0,12693562.0,3,2
Brady,TX,6256.391584852526,50012.66864807371,49.0,1862.0,34948.0,1347.0,508412.0,46795122.0,61031114.0,3,3
Braham,MN,735.0638395590938,5565.522657685242,10.0,71.0,961.0,31.0,7373.0,1039986.0,885133.0,1,1
Braidwood,IL,50229.05417976192,240643.34315840405,109.0,41.0,627.0,18.0,3660.0,1068913.0,439313.0,1,1
Brainerd,MN,6823.948560180844,25938.205892524256,71.0,1553.0,21061.0,677.0,161621.0,22795663.0,19401401.0,2,3
Braintree,VT,1809.5491990846679,3903.548054919908,13.0,98.0,954.0,7.0,1433.0,1035553.0,172053.0,1,1
Braintree Town,MA,140466.08698987312,762986.1295142411,155.0,5896.0,44085.0,1987.0,268495.0,47843631.0,32230919.0,3,3
Branchburg,NJ,671130.0666727357,5382749.444917717,116.0,3998.0,39348.0,2166.0,328625.0,75828297.0,39449084.0,3,3
Brandenburg,KY,3382.206186462768,33463.25771135633,14.0,225.0,3964.0,61.0,16174.0,6644900.0,1941574.0,2,1
Brandon,MS,7342.343237007405,69299.08321641831,76.0,1483.0,25597.0,805.0,184970.0,42908931.0,22204261.0,3,3
Brandon,SD,51234.60202026416,635802.22770359,41.0,528.0,6968.0,528.0,110404.0,7541969.0,13253180.0,2,2
Brandon,VT,24477.256813729244,185258.24866770988,43.0,423.0,4135.0,32.0,6212.0,4487933.0,745654.0,2,1
Branford,CT,214707.51370241767,961150.1868121854,201.0,3231.0,25208.0,1102.0,181553.0,27357871.0,21794119.0,3,3
Branson,MO,18807.60868393627,130127.80149022574,92.0,175.0,2465.0,73.0,11605.0,2517807.0,1393102.0,1,1
Brant,NY,1866.9046248320856,5766.364421416234,197.0,310.0,5147.0,133.0,22422.0,9266793.0,2691646.0,2,2
Brasher,NY,5180.606769895571,38837.83795462728,10.0,54.0,891.0,23.0,3882.0,1604248.0,465972.0,1,1
Brattleboro,NH,31533.351357293373,191800.58290853945,125.0,3834.0,37456.0,293.0,56262.0,40650175.0,6753878.0,3,2
Brattleboro,VT,31533.351357293373,191800.58290853945,125.0,3834.0,37456.0,293.0,56262.0,40650175.0,6753878.0,3,2
Brawley,CA,4961.165294858409,34814.09529075641,147.0,2460.0,20635.0,2129.0,313496.0,26501666.0,37632932.0,2,3
Bray,OK,337.89862322369294,1651.32533534021,251.0,271.0,5392.0,462.0,57494.0,11441280.0,6901696.0,2,2
Brazil,IN,577.3756795856316,1738.7189185546051,30.0,1012.0,14509.0,578.0,115923.0,24737021.0,13915694.0,2,2
Brazoria,TX,168.94931161184647,825.662667670105,14.0,51.0,952.0,37.0,13849.0,1274668.0,1662447.0,1,1
Brea,CA,833269.036689379,4830926.554944222,1219.0,48497.0,406833.0,41968.0,6180853.0,544753168.0,741966213.0,3,3
Breaux Bridge,LA,1192.9785832118746,7577.46922220817,134.0,436.0,8594.0,781.0,251091.0,13712893.0,30141653.0,2,3
Breckenridge,CO,3382.206186462768,33463.25771135633,37.0,46.0,624.0,16.0,3320.0,1092568.0,398601.0,1,1
Breckenridge,MN,816.2769953662813,1144.9309027557683,71.0,420.0,5703.0,183.0,43761.0,6172195.0,5253159.0,2,2
Breckenridge,ND,816.2769953662813,1144.9309027557683,71.0,420.0,5703.0,183.0,43761.0,6172195.0,5253159.0,2,2
Breckenridge,TX,4884.6579155213785,39424.10050452793,435.0,1293.0,24260.0,935.0,352924.0,32483714.0,42365897.0,3,3
Breckenridge Hills,MO,337.89862322369294,1651.32533534021,16.0,73.0,1027.0,30.0,4834.0,1048843.0,580325.0,1,1
Brecknock,PA,360.04836128726373,1081.8636875481536,87.0,822.0,11879.0,396.0,53499.0,22891979.0,6422164.0,2,2
Brecksville,OH,64967.311369165174,548837.3021019272,132.0,1574.0,22560.0,594.0,123525.0,38463081.0,14828252.0,3,2
Breezy Point,MN,481.91767182690194,1373.8400174806152,11.0,51.0,686.0,22.0,5264.0,742396.0,631854.0,1,1
Bremen,IN,18093.16692106789,80777.74520257351,49.0,6535.0,93711.0,3736.0,748700.0,159766624.0,89875956.0,3,3
Bremen,ME,10984.684395480132,58040.76558969687,6.0,76.0,853.0,43.0,5628.0,925744.0,675640.0,1,1
Bremerton,WA,16555.372674421193,116995.04804479868,117.0,1016.0,22895.0,528.0,70683.0,28238990.0,8484937.0,3,2
Brenham,TX,8748.79608602169,64866.90143031668,113.0,9650.0,181116.0,6982.0,2634828.0,242514246.0,316291832.0,3,3
Brentwood,CA,23587.588318203667,163210.00160207774,237.0,1147.0,9624.0,993.0,146219.0,12887101.0,17552524.0,2,3
Brentwood,MD,899.5160371987096,2132.4391725185046,16.0,76.0,965.0,34.0,3890.0,1859932.0,466943.0,1,1
Brentwood,MO,28725.23805783045,198333.16059126734,96.0,2501.0,35125.0,1040.0,165398.0,35884472.0,19854878.0,3,3
Brentwood,NH,51175.90750029839,795783.5878132336,41.0,1236.0,10007.0,363.0,42299.0,10860145.0,5077701.0,2,2
Brewer,ME,23413.58331968774,99130.13201645287,43.0,407.0,4543.0,230.0,29976.0,4930439.0,3598403.0,2,2
Brewster,MA,6029.709793045442,35688.81328401953,43.0,121.0,903.0,41.0,5498.0,979647.0,659961.0,1,1
Brewster,OH,2064.7675465222164,14597.271320215976,20.0,1887.0,27040.0,712.0,148051.0,46099898.0,17772390.0,3,3
Briar Creek,PA,1767.4476128202018,12864.15831779323,24.0,526.0,7604.0,253.0,34246.0,14653647.0,4110965.0,2,2
Brick,NJ,82705.5835350862,338003.8548174531,178.0,690.0,6795.0,374.0,56747.0,13094116.0,6812113.0,2,2
Bridge City,TX,9857.552176329023,49228.180465274105,159.0,22498.0,422261.0,16279.0,6142949.0,673778496.0,737416178.0,3,3
Bridgeport,CT,455457.90321334155,3202464.152296978,466.0,6260.0,48837.0,2135.0,351726.0,53000894.0,42222137.0,3,3
Bridgeport,IL,1778.2664144785447,8334.685956729087,286.0,104.0,1596.0,47.0,9317.0,1630702.0,1118454.0,1,1
Bridgeport,MI,6644.352083548463,30968.473109527084,25.0,18032.0,260896.0,8342.0,1450726.0,340532449.0,174149027.0,3,3
Bridgeport,NE,4117.270026021863,39028.780369041575,63.0,2173.0,28246.0,931.0,230500.0,49496120.0,27669828.0,3,3
Bridgeport,PA,50838.85401048294,391576.75740017905,39.0,431.0,6229.0,208.0,28055.0,12004618.0,3367801.0,2,2
Bridgeport,TX,542.3302365782637,1978.9355519533522,95.0,496.0,9301.0,359.0,135307.0,12453912.0,16242637.0,2,2
Bridgeton,MO,391603.92069377337,3303492.043360745,140.0,5140.0,72199.0,2138.0,339972.0,73759532.0,40811148.0,3,3
Bridgeton,NJ,1133.369921611468,7189.000750373684,56.0,2900.0,28669.0,1569.0,237835.0,55248437.0,28550345.0,3,3
Bridgeview,IL,391181.6518114599,2709052.685252863,199.0,8547.0,131308.0,3855.0,766453.0,223866880.0,92007118.0,3,3
Bridgeville,DE,1726.8689232985237,12945.945984875763,23.0,354.0,4372.0,549.0,60848.0,8424675.0,7304412.0,2,2
Bridgeville,PA,6559.811921843188,35558.93246978694,29.0,296.0,4278.0,143.0,19269.0,7294091.0,2313047.0,2,1
Bridgewater,CT,4475.2958473046165,6216.301779726593,11.0,144.0,1122.0,49.0,8083.0,1217941.0,970249.0,1,1
Bridgewater,MA,127723.41691224105,726442.3621833465,89.0,809.0,6046.0,272.0,36820.0,6561024.0,4419979.0,2,2
Bridgewater,ME,4916.866640913788,24437.76647649638,13.0,60.0,674.0,34.0,4448.0,731657.0,533988.0,1,1
Bridgewater,NJ,399396.2880139671,3847378.4428325705,182.0,7575.0,74551.0,4103.0,622640.0,143670229.0,74743323.0,3,3
Bridgewater,PA,3097.151319783325,21895.90698032396,16.0,110.0,1596.0,53.0,7190.0,3011106.0,863142.0,1,1
Bridgewater,VA,1225.2791039213553,2739.1687526534993,20.0,4824.0,73584.0,1630.0,368678.0,125452458.0,44257050.0,3,3
Bridgewater,VT,11450.586492460701,68807.57559030267,10.0,496.0,4849.0,38.0,7284.0,5262767.0,874389.0,2,1
Bridgman,MI,168.94931161184647,825.662667670105,15.0,59029.0,854064.0,27307.0,4749064.0,1456088063.0,570090367.0,3,3
Bridgton,ME,19739.20966358796,48684.514571430285,28.0,222.0,2475.0,125.0,16333.0,2686406.0,1960631.0,1,1
Bridport,VT,3453.737846597048,25891.891969751534,39.0,162.0,1580.0,12.0,2374.0,1714985.0,284938.0,1,1
Brielle,NJ,3093.855508800037,13827.369068099073,24.0,55.0,537.0,30.0,4485.0,1034922.0,538410.0,1,1
Brier,WA,2799.1374352920784,9339.946025817484,17.0,33.0,749.0,17.0,2313.0,924076.0,277656.0,1,1
Brigham City,UT,49648.294901902635,486032.9010629133,96.0,10493.0,165920.0,3845.0,696551.0,204649504.0,83615832.0,3,3
Brighton,CO,59693.16963816997,445587.7414754164,149.0,1392.0,18938.0,493.0,100857.0,33185732.0,12107135.0,2,2
Brighton,IL,168.94931161184647,825.662667670105,13.0,24.0,369.0,11.0,2152.0,376676.0,258352.0,1,1
Brighton,MI,25095.838328921192,130584.77786283394,74.0,1776.0,25702.0,822.0,142918.0,33547509.0,17156268.0,3,2
Brighton,NY,67220.3416510156,646697.1241250507,132.0,1249.0,20713.0,534.0,90240.0,37294563.0,10832633.0,2,2
Brighton,PA,3575.0040715607647,12093.702652683527,13.0,104.0,1497.0,50.0,6742.0,2552029.0,809280.0,1,1
Brillion,WI,1032.3837732611082,7298.635660107988,19.0,5442.0,72591.0,2184.0,432484.0,94750475.0,51916485.0,3,3
Brimfield,MA,2699.354599622061,7160.27757935802,39.0,239.0,1784.0,80.0,10867.0,1936477.0,1304551.0,1,1
Brinkley,AR,3196.99660241671,24076.99130024625,53.0,520.0,8558.0,268.0,46347.0,13655157.0,5563589.0,2,2
Brisbane,CA,28207.14574419188,96379.27979149463,66.0,1575.0,13209.0,1363.0,200687.0,17687647.0,24090977.0,2,3
Bristol,CT,607715.3008038657,2591160.408668342,373.0,5099.0,39777.0,1739.0,286476.0,43168436.0,34389300.0,3,3
Bristol,IL,16057.877626089043,77312.34599898037,77.0,670.0,8942.0,269.0,53274.0,15244992.0,6395180.0,2,2
Bristol,IN,11110.835810242132,60567.47515782412,44.0,3723.0,53384.0,2128.0,426510.0,91013950.0,51199466.0,3,3
Bristol,ME,58938.49809484264,226723.5580091645,23.0,200.0,2235.0,113.0,14746.0,2425354.0,1770106.0,1,1
Bristol,NH,6676.378302663548,17346.309741228222,17.0,1807.0,14631.0,531.0,61847.0,15878915.0,7424245.0,2,2
Bristol,NJ,187311.9987353372,1275795.29522716,378.0,50527.0,729994.0,24329.0,3287712.0,1406796788.0,394665739.0,3,3
Bristol,NY,675.7972464473859,3302.65067068042,67.0,24.0,402.0,10.0,1750.0,723194.0,210060.0,1,1
Bristol,PA,442715.4164158506,3027542.5325099374,378.0,50527.0,729994.0,24329.0,3287712.0,1406796788.0,394665739.0,3,3
Bristol,RI,104196.28048815348,545405.1349733185,170.0,1584.0,11753.0,1134.0,130357.0,12754899.0,15648452.0,2,2
Bristol,TN,131662.96392782635,727098.1901177486,166.0,5081.0,89487.0,2075.0,467280.0,150007473.0,56093562.0,3,3
Bristol,VT,8748.424478356916,23213.638315104883,50.0,458.0,4477.0,35.0,6725.0,4859111.0,807324.0,2,1
Bristol,WI,64231.51050435617,309249.38399592147,77.0,670.0,8942.0,269.0,53274.0,15244992.0,6395180.0,2,2
Bristow,OK,863.4344616492618,6472.972992437884,54.0,323.0,6429.0,551.0,68546.0,13640745.0,8228475.0,2,2
Britt,IA,373.3809249664172,1153.2728842832469,46.0,572.0,9453.0,382.0,81308.0,10231887.0,9760407.0,2,2
Broadalbin,NY,1013.6958696710788,4953.97600602063,20.0,133.0,2208.0,57.0,9620.0,3975670.0,1154779.0,1,1
Broadview,IL,220328.210144422,1990547.2328044963,128.0,5749.0,88323.0,2593.0,515543.0,150580652.0,61887188.0,3,3
Broadview Heights,OH,116903.61489124128,592264.1059340545,80.0,1559.0,22340.0,588.0,122316.0,38086797.0,14683187.0,2,2
Broadway,VA,517.0140568813339,1115.299444262831,23.0,122.0,1868.0,41.0,9357.0,3184083.0,1123279.0,1,1
Brockton,MA,305910.1763759191,1784333.816499975,226.0,5658.0,42308.0,1907.0,257675.0,45915538.0,30932016.0,3,3
Brockway,PA,800.8372650189308,2536.585274084768,11.0,3584.0,51786.0,1726.0,233233.0,99799297.0,27997905.0,3,3
Broken Arrow,OK,283424.77427786635,1650773.6224214132,1355.0,9157.0,182436.0,15640.0,1945235.0,387103017.0,233511247.0,3,3
Broken Bow,NE,2260.844658215707,14378.052431259197,89.0,1931.0,25104.0,828.0,204860.0,27171852.0,24591932.0,3,3
Broken Bow,OK,7646.305345719335,39370.37396789753,67.0,27357.0,545044.0,46725.0,5811580.0,1156508123.0,697637688.0,3,3
Brokenstraw,PA,6143.171950301239,21553.72468363888,692.0,1213.0,17528.0,584.0,78943.0,33779153.0,9476475.0,2,2
Bronson,MI,168.94931161184647,825.662667670105,13.0,316.0,4567.0,146.0,25395.0,5961085.0,3048511.0,2,2
Brook Park,OH,246658.3412132368,1443152.3148010897,255.0,5574.0,79887.0,2104.0,437406.0,136199058.0,52507335.0,3,3
Brookfield,CT,171822.90188228106,1634933.4346158346,107.0,1599.0,12475.0,545.0,89848.0,13539049.0,10785621.0,2,2
Brookfield,IL,22976.62142708086,111739.56092298047,90.0,313.0,4813.0,141.0,28095.0,8206082.0,3372620.0,2,2
Brookfield,MA,4174.839561650519,15462.825402301378,18.0,109.0,812.0,37.0,4946.0,881329.0,593727.0,1,1
Brookfield,MO,168.94931161184647,825.662667670105,37.0,349.0,4900.0,145.0,23073.0,5005774.0,2769695.0,2,2
Brookfield,NY,2585.070284406669,5576.497221314156,62.0,284.0,4555.0,125.0,19998.0,8333568.0,2400568.0,2,1
Brookfield,VT,3796.3116560478456,13852.548863673464,20.0,100.0,978.0,8.0,1469.0,1061477.0,176361.0,1,1
Brookfield,WI,311994.5243428603,2013069.383060704,249.0,6249.0,83360.0,2508.0,496642.0,142119415.0,59618220.0,3,3
Brookhaven,MS,48002.66685043754,557778.3451540655,79.0,9698.0,167391.0,5262.0,1209592.0,267096494.0,145202701.0,3,3
Brookhaven,NY,10790050.42849553,88491991.24945143,1538.0,9774.0,162062.0,4180.0,706058.0,302345961.0,84757150.0,3,3
Brookhaven,PA,1316.6543147221578,4625.071276817721,18.0,63.0,908.0,30.0,4092.0,1750778.0,491167.0,1,1
Brookings,OR,1061.3290407432014,4542.964560172464,43.0,1480.0,24453.0,638.0,111283.0,30160887.0,13358745.0,3,2
Brookings,SD,18253.260847637845,118492.95814302088,131.0,5839.0,77109.0,5840.0,1221736.0,83459867.0,146660456.0,3,3
Brooklawn,NJ,1275.4746045798588,4724.276785692757,5.0,11.0,107.0,6.0,897.0,206875.0,107625.0,1,1
Brooklin,ME,24425.409638934834,93086.52589583489,12.0,109.0,1219.0,62.0,8041.0,1322566.0,965254.0,1,1
Brookline,MA,91130.29399076648,583025.5302969803,178.0,2853.0,21464.0,952.0,127525.0,23293262.0,15308463.0,2,2
Brookline,NH,2653.091808250507,9220.937326043766,29.0,212.0,1715.0,62.0,7248.0,1860862.0,870053.0,1,1
Brookline,VT,483.7708619374523,1305.1951182303585,5.0,6.0,55.0,0.0,83.0,59864.0,9946.0,1,1
Brooklyn,CT,3350.0742450414195,7610.776677825503,39.0,277.0,2158.0,94.0,15543.0,2342114.0,1865800.0,1,1
Brooklyn,OH,50576.95744828778,400275.4884564575,100.0,4610.0,66068.0,1740.0,361741.0,112638695.0,43424366.0,3,3
Brooklyn Center,MN,50889.8798586929,541902.2543382944,99.0,1893.0,25687.0,826.0,197119.0,27802477.0,23662704.0,3,3
Brooklyn Heights,OH,16963.925138295283,110138.76401902274,56.0,2538.0,36376.0,958.0,199168.0,62016935.0,23908711.0,3,3
Brooklyn Park,MN,265813.577249474,1562310.534571703,293.0,8771.0,118990.0,3826.0,913126.0,128790990.0,109614085.0,3,3
Brooks,ME,2527.5518136283363,6843.6904256586495,11.0,160.0,1785.0,90.0,11776.0,1936917.0,1413628.0,1,1
Brookshire,TX,14831.559092596219,75501.98211040455,29.0,828.0,15549.0,599.0,226201.0,24810464.0,27153787.0,2,3
Brookside Village,TX,337.89862322369294,1651.32533534021,12.0,79.0,1481.0,57.0,21551.0,1983592.0,2587040.0,1,1
Brooksville,ME,8001.014504680588,30811.08075300895,12.0,32.0,362.0,18.0,2387.0,392544.0,286492.0,1,1
Brookville,PA,1179.3604138886853,3454.8562253989007,40.0,1263.0,18241.0,608.0,82154.0,35153198.0,9861952.0,2,2
Broomfield,CO,248581.85641720105,1232532.240005303,536.0,5860.0,79735.0,2076.0,424632.0,139719815.0,50973915.0,3,3
Brooten,MN,2581.7816034035504,15712.570764478809,23.0,1023.0,13879.0,446.0,106507.0,15022207.0,12785409.0,2,2
Brothersvalley,PA,12925.951580106223,85975.55024806371,52.0,392.0,5669.0,189.0,25531.0,10924731.0,3064847.0,2,2
Broussard,LA,94508.4182549263,452460.36453558976,187.0,2461.0,48485.0,4406.0,1416593.0,77364676.0,170051590.0,3,3
Brown,PA,26990.247904185868,125660.69475043625,40.0,473.0,6841.0,228.0,30811.0,13183927.0,3698647.0,2,2
Brown Deer,WI,47166.02346829472,370322.8578014199,58.0,2504.0,33399.0,1005.0,198988.0,56942544.0,23887047.0,3,3
Brownfield,ME,60919.413099870304,295037.8145265889,9.0,23.0,254.0,13.0,1677.0,275881.0,201347.0,1,1
Brownfield,NH,24367.76523994812,118015.12581063555,9.0,23.0,254.0,13.0,1677.0,275881.0,201347.0,1,1
Brownfield,TX,1755.8141907806164,10190.27488494024,170.0,1566.0,29392.0,1133.0,427586.0,62365420.0,51328517.0,3,3
Browning,MT,855.0799599881816,5926.143886867962,2.0,0.0,8.0,0.0,39.0,10044.0,4695.0,1,1
Brownington,VT,5451.601304013519,30870.170893238424,12.0,32.0,313.0,2.0,470.0,339928.0,56478.0,1,1
Brownsburg,IN,18683.410325193006,69565.54025224269,71.0,2881.0,41303.0,1647.0,329991.0,70417490.0,39613025.0,3,3
Brownsville,PA,3304.742137183459,12632.498643849363,11.0,939.0,13561.0,452.0,61072.0,23118898.0,7331289.0,2,2
Brownsville,TN,3640.713214903435,34020.907433487744,63.0,4168.0,73408.0,1702.0,383322.0,123055028.0,46015007.0,3,3
Brownsville,TX,359444.34739261924,2306527.7134874417,498.0,7698.0,144491.0,5570.0,2102019.0,193473591.0,252332048.0,3,3
Brownville,NY,557.5081932030027,1532.5913003456494,23.0,1072.0,17783.0,459.0,77475.0,32019240.0,9300355.0,2,2
Brownwood,TX,54398.11864117631,600897.8062753471,146.0,12962.0,243280.0,9379.0,3539173.0,325751753.0,424851820.0,3,3
Bruce,MS,757.9728927947847,1802.2194530031384,10.0,638.0,11015.0,346.0,79596.0,18464422.0,9554860.0,2,2
Bruceton,TN,1138.34923177509,2651.8455050670154,7.0,4.0,76.0,2.0,396.0,127241.0,47580.0,1,1
Bruning,NE,168.94931161184647,825.662667670105,28.0,294.0,3823.0,126.0,31194.0,4137394.0,3744556.0,2,2
Brunsville,IA,1726.8689232985237,12945.945984875763,2.0,11.0,178.0,7.0,1528.0,192345.0,183482.0,1,1
