city,state_abbr,elec_score,gas_score,num_establishments,elec_1kdollars,elec_mwh,gas_1kdollars,gas_mcf,elec_lb_ghg,gas_lb_ghg
Shepherd,TX,3337.6341786013068,4900.9930146605375,32.0,308.0,3670.0,41.0,6292.0,5855341.0,755360.0
Shepherdstown,MD,5233.613002006824,8699.875695138458,46.0,687.0,7098.0,0.0,0.0,12101964.0,0.0
Shepherdsville,KY,36577.41666379196,57946.64795168213,169.0,5291.0,57095.0,751.0,100885.0,95709477.0,12110546.0
Sherborn,MA,52546.15959704979,91712.20188866416,116.0,1068.0,6479.0,220.0,25618.0,7031478.0,3075289.0
Sherburn,MN,4312.993343050225,8239.651227137932,33.0,356.0,3478.0,0.0,2.0,3764304.0,279.0
Sherburne,NY,42510.657502939066,65631.08878492493,115.0,708.0,6653.0,111.0,19165.0,11978371.0,2300647.0
Sheridan,AR,11769.463743424729,17864.77022306824,117.0,1198.0,14545.0,307.0,48263.0,23208024.0,5793643.0
Sheridan,CO,66095.93541147215,101832.95243614393,195.0,1944.0,21129.0,369.0,67628.0,37025265.0,8118231.0
Sheridan,IL,6326.312709479848,10586.747562573255,8.0,91.0,1034.0,30.0,4943.0,1056175.0,593325.0
Sheridan,IN,4034.926060405917,7343.208508689259,42.0,329.0,3684.0,62.0,8611.0,6280987.0,1033645.0
Sheridan,MI,795.5744090599683,1450.4645619257426,35.0,303.0,2545.0,46.0,7044.0,3322228.0,845549.0
Sheridan,MT,10151.106111119898,32713.154496760868,37.0,356.0,3189.0,143.0,19148.0,3933492.0,2298590.0
Sheridan,NY,10767.190741305962,19111.305853334965,51.0,400.0,3800.0,182.0,34025.0,6842120.0,4084494.0
Sheridan,OR,6543.044065609323,11234.773291099711,110.0,1028.0,11445.0,215.0,22803.0,14116254.0,2737330.0
Sheridan,WY,72836.83785218907,156288.0509036565,393.0,7852.0,102222.0,1785.0,439555.0,179124765.0,52765409.0
Sheridan Lake,CO,225.7580310510124,163.48447449381123,20.25,343.5,2732.25,1.25,224.25,4792992.25,26898.25
Sherman,CT,29814.553817292206,38268.985734972615,91.0,541.0,3396.0,0.0,2.0,3685548.0,218.0
Sherman,IL,10101.733778028196,20922.90749246123,65.0,567.0,6370.0,598.0,78696.0,6507540.0,9446935.0
Sherman,ME,8481.586219249337,13396.779537333978,7.0,61.0,387.0,0.0,0.0,420070.0,0.0
Sherman,MS,10858.29743565995,21775.451100985865,35.0,473.0,4087.0,29.0,4043.0,6850814.0,485362.0
Sherman,NY,19829.788266763888,26744.039743257108,126.0,794.0,5805.0,102.0,19063.0,8022926.0,2288406.0
Sherman,TX,418005.99416387756,925676.010917621,659.0,13967.0,166471.0,964.0,144566.0,222904867.0,17354133.0
Sherrard,IL,62.39923236135515,119.03040954674412,13.0,90.0,1020.0,23.0,4063.0,1103815.0,487748.0
Sherrill,AR,252.13245695723728,220.84644548423648,56.0,617.25,7511.25,134.0,21056.25,11985115.5,2527647.75
Sherrill,NY,18198.136463276893,32635.29159196061,432.5,6278.75,59631.0,1300.0,257998.75,107368871.0,30970754.5
Sherrodsville,OH,388.22967182713455,509.2695350337714,10.0,51.0,505.0,7.0,1328.0,860359.0,159435.0
Sherwood,AR,215730.90053913786,418209.8462452829,458.0,8147.0,98715.0,2567.0,403829.0,157513501.0,48476762.0
Sherwood,MI,149.13816040814874,334.7847478181293,4.0,69.0,584.0,15.0,2326.0,762046.0,279185.0
Sherwood,OH,494.79239920468694,904.0772759594873,16.0,107.0,1045.0,0.0,3.0,1782328.0,349.0
Sherwood,OR,74418.33999397696,122392.14588386215,265.0,2882.0,31990.0,631.0,66995.0,39457405.0,8042299.0
Sherwood,WI,9952.132359735562,16717.73485323436,40.0,666.0,5738.0,193.0,30079.0,9783403.0,3610816.0
Sheshequin,PA,826.3384439377423,2188.823538104355,2.0,29.0,287.0,0.0,0.0,552710.0,0.0
Shevlin,MN,145.7049948506694,319.70200823892895,1.0,8.0,73.0,0.0,0.0,79052.0,0.0
Shickley,NE,1411.5259536496894,1765.524223723004,8.0,64.0,685.0,0.0,1.0,741869.0,162.0
Shickshinny,PA,975.1530818273196,1369.5677054236396,40.0,521.0,6228.0,169.0,24633.0,12002087.0,2957070.0
Shidler,OK,489.83241754450745,805.4953227372191,12.0,74.0,977.0,4.0,570.0,2074008.0,68369.0
Shields,MI,12863.881158690903,19732.61135066232,134.0,3456.0,29083.0,513.0,78695.0,37960129.0,9446753.0
Shillington,PA,8218.654772292131,15061.499930199787,164.0,790.0,9233.0,335.0,41153.0,17794192.0,4940163.0
Shiloh,IL,57982.16005441103,107425.0016351764,130.0,2718.0,30572.0,0.0,0.0,31232855.0,0.0
Shiloh,NJ,2206.5303807896985,3361.6051558306995,14.0,194.0,1353.0,42.0,4320.0,2608029.0,518550.0
Shiloh,OH,241.80173356994305,319.22376327534926,5.0,104.0,1026.0,12.0,2254.0,1749322.0,270549.0
Shiner,TX,7693.7273967469255,11418.475761379375,52.0,569.0,6781.0,87.0,13295.0,9079322.0,1595976.0
Shinglehouse,PA,2531.256275793009,2640.382484228905,24.0,154.0,1666.0,84.0,11535.0,3210974.0,1384677.0
Shinnecock,NY,402.1884143561358,862.9863485022506,7.0,128.0,786.0,23.0,3555.0,1466146.0,426761.0
Shiocton,WI,1033.9395942259227,1509.6957077999762,18.0,109.0,939.0,33.0,5325.0,1600163.0,639194.0
Ship Bottom,NJ,9922.315972054525,14956.481427211444,114.0,1528.0,10670.0,451.0,43119.0,20561903.0,5176124.0
Shipman,IL,126.95354124312021,241.24937365511045,12.0,126.0,1414.0,0.0,0.0,1444844.0,0.0
Shippen,PA,23770.44109998521,43809.34788187842,27.0,188.0,2035.0,54.0,7423.0,3651614.0,891024.0
Shippensburg,PA,4360.211418596572,6856.914386187444,78.0,786.0,7823.0,165.0,21917.0,15076763.0,2630967.0
Shippingport,PA,1687.7401271761094,3984.839695899439,2.0,20.0,215.0,5.0,587.0,367130.0,70521.0
Shipshewana,IN,2252.557576465784,3198.047082370245,56.0,442.0,3799.0,165.0,27630.0,6476536.0,3316812.0
Shiremanstown,PA,5174.079178186737,9728.289037764484,40.0,174.0,2093.0,65.0,8018.0,4032635.0,962456.0
Shirley,AR,1747.236911927623,2481.949463932688,7.0,64.0,786.0,11.0,1696.0,1254023.0,203572.0
Shirley,IN,450.20103111483667,1164.0170414750953,9.0,49.0,555.0,5.0,767.0,945502.0,92075.0
Shirley,MA,47776.89003543448,62649.6176097296,91.0,1001.0,6742.0,373.0,41003.0,7316860.0,4922100.0
Shirley,ME,2100.063999606502,4222.424254096911,1.0,4.0,30.0,0.0,0.0,32585.0,0.0
Shirley,PA,41210.63920388062,93543.71110764817,9.0,201.0,1996.0,35.0,4687.0,3846538.0,562666.0
Shishmaref,AK,1193.1007289209665,1519.672948731036,1.0,31.0,183.0,0.0,0.0,252308.0,0.0
Shively,KY,26336.03441100147,40677.88165433464,369.0,6097.0,65692.0,1660.0,222711.0,110119317.0,26734790.0
Shoals,IN,2154.8339214325783,3158.8795171547918,12.0,132.0,1479.0,4.0,600.0,2521243.0,72050.0
Shoemakersville,PA,1388.2954100642803,2185.1570203887013,22.0,1491.0,15498.0,363.0,45325.0,29867365.0,5440911.0
Shohola,NY,6875.314784423575,12378.651348766774,45.0,214.0,2500.0,0.0,4.0,4818485.0,535.0
Shongaloo,LA,99.22692333155956,217.21297510988973,8.0,134.0,1664.0,8.0,977.0,2655815.0,117229.0
Shoreacres,TX,72.8524974253347,159.85100411946448,29.0,469.0,5593.0,49.0,7547.0,7489378.0,905975.0
Shoreham,MI,451.6653726269353,1242.0027169596806,16.0,243.0,2473.0,46.0,6986.0,4215432.0,838614.0
Shoreham,VT,17970.551665038503,24561.907659759894,44.0,272.0,1894.0,0.0,0.0,2055824.0,0.0
Shoreline,WA,445497.1225179993,913321.6453939242,816.0,11727.0,140825.0,2040.0,243055.0,173697044.0,29177021.0
Shoreview,MN,171978.62566149348,332621.42762718326,300.0,4993.0,50318.0,1458.0,250689.0,54462860.0,30093347.0
Shorewood,IL,44319.060206290036,79207.06831640755,163.0,3038.0,34794.0,803.0,133170.0,59320636.0,15986028.0
Shorewood,MN,84556.79392037676,143568.98962332142,127.0,970.0,9775.0,347.0,57694.0,10579572.0,6925748.0
Shorewood,WI,23617.118742782135,59788.88449550498,240.0,3262.0,28118.0,928.0,136617.0,47938647.0,16399912.0
Shorewood Hills,WI,4670.275108484612,8966.51904039619,35.0,969.0,8807.0,168.0,27862.0,11496048.0,3344636.0
Shorewood-Tower Hills-Harbert,MI,20287.322105816897,26674.514689608506,71.0,488.0,4972.0,184.0,28278.0,8477211.0,3394513.0
Shoshone,ID,4687.46079941507,7128.591437976279,54.0,327.0,4332.0,106.0,15014.0,5342657.0,1802273.0
Shoshoni,WY,1716.825273283455,2825.7632946681306,21.0,275.0,2963.0,113.0,20126.0,3655134.0,2416017.0
Show Low,AZ,99718.84128219137,209465.60557797836,237.0,8145.0,72438.0,741.0,99681.0,93032926.0,11965951.0
Shreve,OH,830.0425712160696,1117.4397284629683,43.0,265.0,2620.0,57.0,10911.0,4467493.0,1309789.0
Shreveport,LA,2280431.940907348,4647742.008165692,3076.0,72956.0,853070.0,6738.0,850734.0,1810096284.0,102124358.0
Shrewsbury,MA,409123.148377422,679333.0759333067,676.0,15128.0,102962.0,4119.0,530560.0,111741639.0,63689865.0
Shrewsbury,MD,26570.390213987608,47613.424823832735,139.0,1006.0,10432.0,465.0,58976.0,20103346.0,7079693.0
Shrewsbury,NJ,138337.79137900888,275803.25151129474,153.0,5456.0,46629.0,1615.0,154562.0,89860514.0,18554058.0
Shrewsbury,PA,61449.82741778389,108924.39830111763,305.5,2482.0,26837.25,931.25,120767.0,51716980.25,14497230.5
Shrewsbury,VT,14695.87625583882,27835.376579405023,31.0,574.0,3999.0,0.0,0.0,4340030.0,0.0
Shueyville,IA,768.0275692586853,954.4974753652517,7.0,32.0,354.0,16.0,2705.0,382860.0,324660.0
Shullsburg,WI,2988.0199685479024,4882.018832346584,33.0,189.0,1678.0,33.0,5032.0,1815904.0,604075.0
Shumway,IL,1020.6914199196176,1604.3908742215328,8.0,121.0,1354.0,9.0,989.0,1383479.0,118694.0
Shuqualak,MS,187.640289222166,318.3580455952785,7.0,81.0,642.0,0.0,0.0,1075887.0,10.0
Shutesbury,MA,6881.77091153867,11388.297978907283,32.0,210.0,1414.0,0.0,2.0,1534721.0,266.0
Sibley,IA,17963.790233956148,46180.91854635755,78.0,428.0,4683.0,131.0,20521.0,5069054.0,2463413.0
Sibley,IL,693.0762325332769,909.0604131530704,3.0,27.0,301.0,8.0,1264.0,307706.0,151688.0
Sibley,LA,1373.1691051775024,956.3309476179244,13.0,214.0,2632.0,13.0,1587.0,4200333.0,190525.0
Sicily Island,LA,261.18463779821417,692.786083143672,5.0,96.0,1193.0,0.0,0.0,1903811.0,2.0
Sidell,IL,791.7938941797127,830.410388698465,7.0,58.0,655.0,51.0,6672.0,668928.0,800978.0
Sidney,AR,79.12327771867459,172.08591297127586,2.0,12.0,145.0,3.0,458.0,231746.0,54985.0
Sidney,IA,1162.121615152821,2614.33854656571,35.0,142.0,1554.0,45.0,7678.0,1681843.0,921678.0
Sidney,IL,496.6802490439718,638.7170620662059,16.0,138.0,1554.0,38.0,5033.0,1587601.0,604198.0
Sidney,ME,41374.57863981252,82479.66813846855,76.0,514.0,4311.0,98.0,9285.0,4678775.0,1114564.0
Sidney,MT,30650.856468375634,65582.47420280553,96.0,1469.0,19417.0,308.0,46949.0,23949884.0,5635915.0
Sidney,NE,31031.786138597436,62945.96479619251,158.0,931.0,6136.0,0.0,0.0,10751893.0,0.0
Sidney,NY,131759.13797145494,237583.96657921464,95.0,1769.0,16610.0,0.0,1.0,29906973.0,114.0
Sidney,OH,48312.08563508745,96378.7366800814,381.0,4996.0,55822.0,664.0,113681.0,95169770.0,13646527.0
Sidon,MS,34.370967213651696,54.15053552127346,1.0,5.0,61.0,0.0,21.0,97128.0,2573.0
Sierra Madre,CA,67354.90202232415,129590.46515657414,164.0,2569.0,19969.0,421.0,49326.0,26738332.0,5921213.0
Sierra Vista,AZ,646573.5744767014,1365894.6050837014,482.0,16348.0,149634.0,845.0,94620.0,192178443.0,11358413.0
Sigel,IL,1418.6852580755562,2056.609133452276,3.0,37.0,412.0,1.0,103.0,420921.0,12402.0
Signal Hill,CA,83150.31831329872,118169.12886602305,149.0,2975.0,23127.0,192.0,26022.0,30967257.0,3123759.0
Sigourney,IA,17453.5540912037,44235.0781245675,75.0,449.0,4913.0,127.0,21113.0,5317401.0,2534419.0
Sigurd,UT,484.29256364116486,749.1377978311517,6.0,41.0,469.0,30.0,3976.0,578486.0,477346.0
Siletz,OR,4318.870223504728,8511.069842121024,19.0,104.0,1264.0,19.0,2054.0,1558910.0,246523.0
Silo,OK,249.07172207302258,672.2458750443599,1.0,9.0,118.0,2.0,245.0,250231.0,29465.0
Siloam Springs,AR,41259.1259049828,83008.55867951043,248.0,3400.0,38578.0,0.0,0.0,81856521.0,10.0
Siloam Springs,OK,41259.1259049828,83008.55867951043,248.0,3400.0,38578.0,0.0,0.0,81856521.0,10.0
Silsbee,TX,31321.60040221804,51986.94797297709,157.0,2026.0,24153.0,213.0,32864.0,38538968.0,3945091.0
Silt,CO,9980.56444617578,13578.530049637771,49.0,284.0,3089.0,50.0,9184.0,5413425.0,1102430.0
Silver Bay,MN,2811.0173209020586,4492.674095863361,27.0,271.0,2961.0,14.0,2354.0,3204677.0,282591.0
Silver City,MS,745.3994166761188,1162.4118568188135,0.0,10.0,127.0,0.0,0.0,201706.0,0.0
Silver City,NM,38180.34358425607,82910.8988266956,287.0,5103.0,52485.0,699.0,129873.0,67407766.0,15590323.0
Silver Cliff,CO,1283.3754910637806,1947.413457956771,21.0,115.0,1216.0,3.0,599.0,2131325.0,71885.0
Silver Creek,MN,62.39923236135515,119.03040954674412,5.0,35.0,351.0,6.0,1054.0,379642.0,126584.0
Silver Creek,MS,192.94327000500732,565.4503743494271,6.0,46.0,576.0,6.0,788.0,913786.0,94535.0
Silver Creek,NE,1385.787829109403,1524.9984798307419,7.0,185.0,1930.0,5.0,907.0,2088926.0,108921.0
Silver Grove,KY,4838.157782180406,4918.306955807082,5.0,123.0,1604.0,18.0,2445.0,2734026.0,293475.0
Silver Grove,OH,1612.7192607268014,1639.435651935694,5.0,123.0,1604.0,18.0,2445.0,2734026.0,293475.0
Silver Lake,IN,399.18964381324247,507.2228812779609,21.0,157.0,1599.0,55.0,9274.0,2726286.0,1113249.0
Silver Lake,KS,1438.1705134238691,2071.37656905697,12.0,166.0,1653.0,18.0,2422.0,2976020.0,290684.0
Silver Lake,MN,961.0928335434774,1590.1492205755205,19.0,141.0,1416.0,0.0,9.0,1532104.0,1081.0
Silver Lake,NY,2472.598618777329,4397.763101150096,13.0,66.0,657.0,0.0,0.0,1266689.0,0.0
Silver Lake,OH,12551.844756965456,23236.63837184866,49.0,216.0,2135.0,61.0,12598.0,3639605.0,1512239.0
Silver Lake,PA,4945.197237554658,8795.526202300192,13.0,66.0,657.0,0.0,0.0,1266689.0,0.0
Silver Lake,WI,8548.611711731786,14363.918630319,45.0,299.0,2579.0,93.0,15737.0,4396528.0,1889111.0
Silver Spring,PA,157032.88031435094,264194.19000205083,262.0,10715.0,127317.0,2414.0,296425.0,245357794.0,35583605.0
Silverdale,PA,3561.4751639599963,7959.732080917204,15.0,110.0,1225.0,34.0,4170.0,2360338.0,500523.0
Silverthorne,CO,40050.20768454803,60905.78085776465,93.0,1744.0,18883.0,160.0,29233.0,33089164.0,3509244.0
Silverton,CO,5456.003951068335,9947.130117172876,32.0,544.0,5199.0,0.0,0.0,9109503.0,21.0
Silverton,OH,14370.806245247828,26393.298844507557,92.0,999.0,11447.0,394.0,53388.0,19516259.0,6408834.0
Silverton,OR,25149.11927273629,61885.991621757625,160.0,2254.0,25012.0,485.0,51460.0,30850348.0,6177373.0
Silverton,TX,1453.2961789338249,2314.1963321318626,13.0,130.0,1549.0,11.0,1590.0,3285772.0,190847.0
Silvis,IL,54460.17145902421,141001.16595826027,73.0,852.0,11076.0,267.0,46431.0,11988539.0,5573673.0
Simi Valley,CA,1461735.7938855726,2617651.173839353,1272.0,20581.0,159968.0,1912.0,223786.0,214198219.0,26863823.0
Simla,CO,1477.6084792370764,2833.314513591992,9.0,55.0,482.0,7.0,1170.0,844362.0,140452.0
Simmesport,LA,10106.608124666602,13937.34740010315,34.0,437.0,4176.0,52.0,6512.0,8860656.0,781775.0
Simonton,TX,112.87182144778316,239.68137333345845,4.0,93.0,1104.0,8.0,1226.0,1478632.0,147203.0
Simpson,KS,759.3303271687292,1830.7426896665036,3.0,44.0,365.0,0.0,2.0,657450.0,241.0
Simpsonville,KY,2137.2461053488414,3331.2193085249546,31.0,439.0,4715.0,62.0,8357.0,7904153.0,1003210.0
Simsboro,LA,378.11083739818906,617.2189336004261,10.0,143.0,1773.0,9.0,1137.0,2829194.0,136434.0
Simsbury,CT,488450.4134139998,810670.8411201845,483.0,11681.0,73329.0,2687.0,346886.0,79581493.0,41641184.0
Sinai,SD,1719.4307754975052,1464.8252327669752,11.0,96.0,1240.0,23.0,4031.0,1342191.0,483914.0
Sinclair,WY,921.3904129196187,1963.7290811875503,5.0,56.0,603.0,6.0,1096.0,743822.0,131625.0
Sinking Spring,PA,6337.021928425772,10931.528370976008,62.0,805.0,9665.0,226.0,27795.0,18626310.0,3336568.0
Sinton,TX,8843.435613940483,13800.307261953401,99.0,1108.0,13205.0,141.0,21826.0,17682068.0,2620013.0
Sioux Center,IA,34661.21833330488,70603.46871290941,142.0,1072.0,11738.0,456.0,75632.0,12705104.0,9079014.0
Sioux City,IA,475785.8070886313,918457.4878659174,1383.0,15214.0,166592.0,4029.0,685604.0,180312978.0,82301729.0
Sioux City,NE,475785.8070886313,918457.4878659174,1383.0,15214.0,166592.0,4029.0,685604.0,180312978.0,82301729.0
Sioux City,SD,237892.9035443157,459228.7439329587,1383.0,15214.0,166592.0,4029.0,685604.0,180312978.0,82301729.0
Sioux Falls,SD,983782.3686429869,1787197.0483571878,2130.0,58736.0,615026.0,11101.0,2161581.0,665682305.0,259481959.0
Sioux Rapids,IA,2993.6000626185582,5131.449676990947,17.0,98.0,1076.0,34.0,5648.0,1164843.0,678057.0
Siren,WI,2830.500473643755,5243.208719770403,59.0,698.0,6129.0,85.0,12496.0,6633412.0,1500100.0
Sisseton,SD,18879.77436759021,45671.308333143425,69.0,1480.0,20497.0,0.0,0.0,22184861.0,0.0
Sister Bay,WI,9863.257179622164,17063.953690775634,63.0,704.0,7559.0,0.0,0.0,9866741.0,0.0
Sisters,OR,8828.426277564553,15034.582953317988,98.0,1048.0,11514.0,0.0,28.0,14202112.0,3353.0
Sitka,AK,151313.47062996664,344460.77184129314,1.0,31.0,183.0,0.0,0.0,252308.0,0.0
Skaneateles,NY,57285.29738394473,101563.52497099596,220.0,3708.0,35119.0,905.0,170829.0,63234478.0,20506804.0
Skellytown,TX,1077.295095561545,1459.4097513189445,8.0,77.0,912.0,9.0,1299.0,1935654.0,155938.0
Skiatook,OK,42115.015018307386,71409.99523967816,127.0,1614.0,21222.0,9.0,1360.0,45031058.0,163236.0
Skidway Lake,MI,4934.824715049853,7318.405082751004,47.0,445.0,3745.0,0.0,0.0,4887632.0,0.0
Skippack,PA,51287.528441547685,91051.55849794453,171.0,1053.0,10369.0,372.0,44996.0,19982213.0,5401383.0
Skokie,IL,1881064.7722439263,3687719.122438533,1420.0,16315.0,186860.0,5787.0,954438.0,318575673.0,114573332.0
Skowhegan,ME,260912.47807007108,561630.7481238605,225.0,3299.0,27646.0,0.0,20.0,30003153.0,2341.0
Skykomish,WA,1234.7846950086537,1588.7118819871305,7.0,67.0,676.0,15.0,1819.0,833795.0,218416.0
Skyline,MN,1253.675946149425,2935.3071242533683,5.0,31.0,311.0,14.0,2228.0,336310.0,267451.0
Slater,IA,22881.99778045855,67406.98265511014,39.0,221.0,2418.0,104.0,17160.0,2470537.0,2059953.0
Slaton,TX,9764.921016413924,15543.795810333753,193.0,2115.0,25203.0,453.0,67923.0,53476215.0,8153676.0
Slaughter,LA,112.87182144778316,239.68137333345845,23.0,12.0,126.0,0.0,2.0,201122.0,282.0
Slaughter Beach,DE,213.0469156178923,610.577436488041,3.0,54.0,536.0,0.0,0.0,1033083.0,0.0
Slaughterville,OK,6229.140164253344,8885.16163661528,47.0,354.0,4652.0,23.0,3295.0,9870344.0,395488.0
Slayton,MN,16834.71542887846,41928.24377274811,100.0,686.0,6922.0,0.0,0.0,7492247.0,0.0
Sledge,MS,302.9984295917438,427.58455993514673,3.0,21.0,260.0,0.0,0.0,436297.0,37.0
Sleepy Eye,MN,18946.493960905802,46355.16988675854,110.0,2351.0,22531.0,61.0,9938.0,24386465.0,1192954.0
Sleepy Hollow,IL,2071.2375980698184,3366.2560064135278,19.0,1386.0,15877.0,361.0,59820.0,27068127.0,7180962.0
Slidell,LA,106832.43075949325,232395.03559381052,580.0,12122.0,116477.0,1165.0,147065.0,247148452.0,17654091.0
Slinger,WI,23937.662153714493,39945.62314266572,100.0,907.0,7816.0,256.0,37642.0,13326171.0,4518702.0
Sloan,IA,434.9869362724683,689.0752074231285,20.0,98.0,1077.0,31.0,5195.0,1165380.0,623592.0
Slocum,PA,917.5674946906647,1760.5275622437064,5.0,18.0,218.0,8.0,1095.0,419870.0,131452.0
Smackover,AR,10241.21281603193,13733.852632993336,39.0,284.0,3468.0,91.0,14315.0,5534319.0,1718404.0
Smelterville,ID,239.2054721131094,280.7236697697577,6.0,113.0,1269.0,26.0,3512.0,1564898.0,421577.0
Smethport,PA,6757.077637379804,11912.050652665475,75.0,401.0,4351.0,148.0,19624.0,8385848.0,2355738.0
Smiley,TX,1794.8881270988325,4029.22240516755,5.0,52.0,619.0,7.0,1028.0,828459.0,123420.0
Smith,PA,46281.820569677155,74694.84392366021,54.0,253.0,2931.0,121.0,15399.0,4996247.0,1848528.0
Smith Center,KS,18789.873964656443,45542.775850732556,38.0,464.0,3992.0,110.0,15020.0,7188903.0,1803059.0
Smithfield,KY,72.8524974253347,159.85100411946448,1.0,8.0,87.0,0.0,0.0,145251.0,0.0
Smithfield,ME,6329.706779068064,13329.048559489971,9.0,86.0,717.0,0.0,0.0,778308.0,7.0
Smithfield,NE,767.7230807968242,813.2224020245692,1.0,4.0,40.0,0.0,0.0,43321.0,0.0
Smithfield,NJ,17904.472904249385,34103.666764544505,115.0,1501.0,17536.0,476.0,63387.0,33794837.0,7609107.0
Smithfield,NY,4491.2376118790835,8125.448016759284,790.75,10172.5,96622.5,2157.5,423332.75,173974163.0,50818034.75
Smithfield,OH,2978.07289668101,4498.753324328101,12.0,72.0,709.0,5.0,827.0,1208748.0,99315.0
Smithfield,PA,5493.96484085135,8239.053350226772,216.0,2904.0,31944.0,609.0,80996.0,60837909.0,9722876.0
Smithfield,RI,597134.6778009839,1023047.6492734308,449.0,12257.0,82714.0,1690.0,151440.0,89766238.0,18179282.0
Smithfield,UT,26859.432996072308,46940.08362577528,137.0,1879.0,21327.0,562.0,75703.0,26305123.0,9087584.0
Smithland,IA,384.991359523229,560.4899069008753,3.0,13.0,146.0,4.0,704.0,158040.0,84567.0
Smithland,KY,62.39923236135515,119.03040954674412,31.0,248.0,2078.0,41.0,5816.0,3482626.0,698178.0
Smiths Grove,KY,2346.378978221272,2808.7986044284835,40.0,390.0,3641.0,52.0,7276.0,6104221.0,873380.0
Smithsburg,MD,2217.271581188922,4368.890307401712,47.0,335.0,3262.0,98.0,11507.0,5560537.0,1381337.0
Smithton,IL,12557.878034857087,20504.66288623763,37.0,503.0,5650.0,0.0,0.0,5772476.0,0.0
Smithton,PA,198.45384666311912,434.4259502197795,19.0,243.0,2810.0,0.0,0.0,4791471.0,37.0
Smithtown,NY,5383896.4383223215,9632540.848423162,2620.0,53456.0,328683.0,11540.0,1747928.0,613196331.0,209825984.0
Smithville,MS,213.0469156178923,610.577436488041,34.0,447.0,3602.0,0.0,4.0,6038102.0,531.0
Smithville,NY,4884.372011947068,9749.363058158173,21.0,108.0,1017.0,1.0,101.0,1831755.0,12135.0
Smithville,OH,2098.2345181876913,3283.8579264276955,30.0,204.0,2015.0,23.0,3717.0,3435929.0,446245.0
Smithville,TX,16235.344548136354,42835.57744553351,95.0,916.0,10912.0,120.0,18497.0,14611686.0,2220401.0
Smyrna,DE,38621.75244168961,67244.44960610011,203.0,8945.0,88961.0,0.0,0.0,171439497.0,0.0
Smyrna,NY,6609.772284874038,8657.098049913362,17.0,106.0,997.0,15.0,2556.0,1795011.0,306776.0
Snake Spring,PA,6278.6303498297975,12336.668389790544,61.0,420.0,4552.0,119.0,15246.0,8772764.0,1830173.0
Sneedville,TN,1893.8491232549106,2684.1015037287852,29.0,600.0,5252.0,56.0,7212.0,8804316.0,865730.0
Snohomish,WA,18245.01031436889,30775.824029933487,213.0,4236.0,49315.0,653.0,77792.0,60826651.0,9338404.0
Snook,TX,503.8391222095689,652.489916580918,8.0,69.0,819.0,7.0,1102.0,1306230.0,132246.0
Snoqualmie,WA,70870.53381478609,171552.44142088963,66.0,1163.0,11758.0,275.0,32736.0,14502164.0,3929744.0
Snover,MI,64.55430888176504,122.21896410836634,18.0,134.0,1398.0,18.0,2809.0,1824342.0,337223.0
Snow Hill,MD,4295.197962933081,8654.448868764512,64.0,889.0,7480.0,0.0,0.0,14415713.0,0.0
Snow Shoe,PA,13470.602913801387,17947.752047890397,33.0,189.0,2045.0,100.0,12798.0,3940991.0,1536315.0
Snowflake,AZ,6689.806902701738,11928.344035602682,78.0,913.0,8113.0,240.0,32342.0,10419842.0,3882445.0
Snowmass Village,CO,60227.716705461375,98548.22727344654,56.0,734.0,7998.0,59.0,11026.0,14014493.0,1323587.0
Snowville,UT,131.38416888397063,233.77112149801033,3.0,39.0,438.0,6.0,845.0,540248.0,101415.0
Snyder,NE,2274.525883255601,2841.7603239936043,5.0,28.0,323.0,5.0,895.0,349146.0,107458.0
Snyder,OK,3121.3753629871376,4059.060516557884,45.0,387.0,5085.0,79.0,11479.0,10789876.0,1377950.0
Snyder,PA,13208.130052567803,21965.81557613493,45.0,540.0,5368.0,129.0,17828.0,10344602.0,2140166.0
Snyder,TX,29362.145091970957,61439.65579199767,166.0,2413.0,28760.0,199.0,29835.0,38510295.0,3581532.0
Soap Lake,WA,2307.984731730512,3732.747221127856,30.0,328.0,7938.0,0.0,0.0,9790433.0,0.0
Sobieski,MN,135.25172978668988,278.88141366620863,5.0,27.0,290.0,10.0,1819.0,314402.0,218310.0
Sobieski,WI,341.9583626728788,577.7590716417718,4.0,25.0,229.0,5.0,855.0,298959.0,102661.0
Socorro,NM,50018.82894145042,117138.2813180458,151.0,2306.0,23721.0,1113.0,125593.0,30465052.0,15076552.0
Socorro,TX,91420.78877668633,120138.83635327328,331.0,4984.0,59408.0,624.0,93277.0,76298683.0,11197215.0
Soda Springs,ID,21290.512075557937,49509.1998120982,86.0,689.0,7499.0,323.0,45695.0,9249515.0,5485396.0
Sodaville,OR,1012.1413659640758,2550.456914088435,1.0,15.0,163.0,2.0,160.0,200668.0,19205.0
Sodus,NY,107150.61082159092,160753.5506933112,206.0,1508.0,12390.0,549.0,109820.0,22308769.0,13183105.0
Solana Beach,CA,187982.69329909657,351526.0013706938,284.0,7733.0,41163.0,708.0,91525.0,55118207.0,10986963.0
Soldier,IA,542.6641276282661,626.3008649733077,10.0,45.0,494.0,16.0,2686.0,534210.0,322440.0
Soldiers Grove,WI,1417.7319427168234,3208.4697232143376,17.0,93.0,829.0,47.0,7736.0,896878.0,928695.0
Soldotna,AK,27699.412726380968,56917.59394348809,926.5,90445.75,535672.5,27489.25,3629061.0,739115383.25,435642245.5
