city,state,type,value,dataclass
Clark's Point,AK,r_gas_1kdollars,10000.0,Normal
Clark's Point,AK,r_gas_lb_ghg,14968.0,Normal
Coffman Cove,AK,r_housing_units,1200000.0,Normal
Coffman Cove,AK,r_total_pop,900000.0,Normal
Coffman Cove,AK,r_gas_1kdollars,60000.0,Normal
Coffman Cove,AK,r_gas_lb_ghg,92394.0,Normal
Cold Bay,AK,r_housing_units,870000.0,Normal
Cold Bay,AK,r_total_pop,300000.0,Normal
Cold Bay,AK,r_gas_1kdollars,40000.0,Normal
Cold Bay,AK,r_gas_lb_ghg,68942.0,Normal
Cordova,AK,r_housing_units,8870000.0,Normal
Cordova,AK,r_total_pop,15235000.0,Normal
Cordova,AK,r_gas_1kdollars,420000.0,Normal
Cordova,AK,r_gas_lb_ghg,668990.0,Normal
Craig,AK,r_housing_units,4470000.0,Normal
Craig,AK,r_total_pop,6285000.0,Normal
Craig,AK,r_gas_1kdollars,190000.0,Normal
Craig,AK,r_gas_lb_ghg,299506.0,Normal
Deering,AK,r_housing_units,380000.0,Normal
Deering,AK,r_total_pop,750000.0,Normal
Deering,AK,r_gas_1kdollars,20000.0,Normal
Deering,AK,r_gas_lb_ghg,28504.0,Normal
Delta Junction,AK,r_housing_units,2780000.0,Normal
Delta Junction,AK,r_total_pop,5250000.0,Normal
Delta Junction,AK,r_gas_1kdollars,110000.0,Normal
Delta Junction,AK,r_gas_lb_ghg,180838.0,Normal
Dillingham,AK,r_housing_units,7540000.0,Normal
Dillingham,AK,r_total_pop,11480000.0,Normal
Dillingham,AK,r_gas_1kdollars,0.0,Normal
Dillingham,AK,r_gas_lb_ghg,0.0,Normal
Diomede,AK,r_housing_units,320000.0,Normal
Diomede,AK,r_total_pop,275000.0,Normal
Diomede,AK,r_gas_1kdollars,10000.0,Normal
Diomede,AK,r_gas_lb_ghg,23102.0,Normal
Eagle,AK,r_housing_units,790000.0,Normal
Eagle,AK,r_total_pop,420000.0,Normal
Eagle,AK,r_gas_1kdollars,50000.0,Normal
Eagle,AK,r_gas_lb_ghg,79398.0,Normal
Eek,AK,r_housing_units,790000.0,Normal
Eek,AK,r_total_pop,2360000.0,Normal
Eek,AK,r_gas_1kdollars,40000.0,Normal
Eek,AK,r_gas_lb_ghg,56631.0,Normal
Egegik,AK,r_housing_units,800000.0,Normal
Egegik,AK,r_total_pop,400000.0,Normal
Egegik,AK,r_gas_1kdollars,40000.0,Normal
Egegik,AK,r_gas_lb_ghg,69900.0,Normal
Ekwok,AK,r_housing_units,230000.0,Normal
Ekwok,AK,r_total_pop,395000.0,Normal
Ekwok,AK,r_gas_1kdollars,10000.0,Normal
Ekwok,AK,r_gas_lb_ghg,15268.0,Normal
Elim,AK,r_housing_units,730000.0,Normal
Elim,AK,r_total_pop,1500000.0,Normal
Elim,AK,r_gas_1kdollars,30000.0,Normal
Elim,AK,r_gas_lb_ghg,51611.0,Normal
Emmonak,AK,r_housing_units,1690000.0,Normal
Emmonak,AK,r_total_pop,4040000.0,Normal
Emmonak,AK,r_gas_1kdollars,0.0,Normal
Emmonak,AK,r_gas_lb_ghg,0.0,Normal
Fairbanks,AK,r_housing_units,109730000.0,Normal
Fairbanks,AK,r_total_pop,162890000.0,Normal
Fairbanks,AK,r_gas_1kdollars,5020000.0,Normal
Fairbanks,AK,r_gas_lb_ghg,2981855.0,Normal
False Pass,AK,r_housing_units,420000.0,Normal
False Pass,AK,r_total_pop,320000.0,Normal
False Pass,AK,r_gas_1kdollars,20000.0,Normal
False Pass,AK,r_gas_lb_ghg,33630.0,Normal
Fort Yukon,AK,r_housing_units,1500000.0,Normal
Fort Yukon,AK,r_total_pop,2840000.0,Normal
Fort Yukon,AK,r_gas_1kdollars,80000.0,Normal
Fort Yukon,AK,r_gas_lb_ghg,132218.0,Normal
Galena,AK,r_housing_units,1700000.0,Normal
Galena,AK,r_total_pop,2620000.0,Normal
Galena,AK,r_gas_1kdollars,0.0,Normal
Galena,AK,r_gas_lb_ghg,0.0,Normal
Gambell,AK,r_housing_units,1380000.0,Normal
