city,state,type,value,dataclass
Abbeville,LA,i_gas_score,72986.35660107988,Very High
Abbeville,LA,i_num_establishments,3350000.0,Very High
Abbeville,LA,i_gas_1kdollars,8960000.0,Very High
Abbeville,LA,i_gas_lb_ghg,34584628.0,Very High
Abbotsford,WI,i_gas_score,33026.5067068042,Very High
Abbotsford,WI,i_num_establishments,1250000.0,Very High
Abbotsford,WI,i_gas_1kdollars,12650000.0,Very High
Abbotsford,WI,i_gas_lb_ghg,30062736.0,Very High
Aberdeen,MD,i_gas_score,59368.066558600556,High
Aberdeen,MD,i_num_establishments,1750000.0,High
Aberdeen,MD,i_gas_1kdollars,3520000.0,High
Aberdeen,MD,i_gas_lb_ghg,4795947.0,High
Aberdeen,MS,i_gas_score,407674.99287596176,Very High
Aberdeen,MS,i_num_establishments,2250000.0,Very High
Aberdeen,MS,i_gas_1kdollars,20840000.0,Very High
Aberdeen,MS,i_gas_lb_ghg,57504200.0,Very High
Aberdeen,NJ,i_gas_score,1274282.9530441805,High
Aberdeen,NJ,i_num_establishments,2400000.0,High
Aberdeen,NJ,i_gas_1kdollars,1910000.0,High
Aberdeen,NJ,i_gas_lb_ghg,3475582.0,High
Aberdeen,SD,i_gas_score,2604314.322110824,Very High
Aberdeen,SD,i_num_establishments,7400000.0,Very High
Aberdeen,SD,i_gas_1kdollars,17590000.0,Very High
Aberdeen,SD,i_gas_lb_ghg,44183961.0,Very High
Aberdeen,WA,i_gas_score,199269.1412372936,Normal
Aberdeen,WA,i_num_establishments,3450000.0,Normal
Aberdeen,WA,i_gas_1kdollars,1290000.0,Normal
Aberdeen,WA,i_gas_lb_ghg,2065725.0,Normal
Abernathy,TX,i_gas_score,19789.35551953352,Very High
Abernathy,TX,i_num_establishments,3650000.0,Very High
Abernathy,TX,i_gas_1kdollars,6220000.0,Very High
Abernathy,TX,i_gas_lb_ghg,28162605.0,Very High
Abilene,KS,i_gas_score,64729.729924378844,Very High
Abilene,KS,i_num_establishments,2600000.0,Very High
Abilene,KS,i_gas_1kdollars,13910000.0,Very High
Abilene,KS,i_gas_lb_ghg,45265754.0,Very High
Abilene,TX,i_gas_score,884919912.4945142,Very High
Abilene,TX,i_num_establishments,1318800000.0,Very High
Abilene,TX,i_gas_1kdollars,1012040000.0,Very High
Abilene,TX,i_gas_lb_ghg,1789225327.0,Very High
Abington,PA,i_gas_score,884919912.4945142,Very High
Abington,PA,i_num_establishments,8750000.0,Very High
Abington,PA,i_gas_1kdollars,18660000.0,Very High
Abington,PA,i_gas_lb_ghg,30278043.0,Very High
Abita Springs,LA,i_gas_score,7212.42458365436,High
Abita Springs,LA,i_num_establishments,700000.0,High
Abita Springs,LA,i_gas_1kdollars,1400000.0,High
Abita Springs,LA,i_gas_lb_ghg,5387399.0,High
Absecon,NJ,i_gas_score,113503.81065088755,Normal
Absecon,NJ,i_num_establishments,700000.0,Normal
Absecon,NJ,i_gas_1kdollars,90000.0,Normal
Absecon,NJ,i_gas_lb_ghg,160603.0,Normal
Acton,MA,i_gas_score,4878203.281930786,Very High
Acton,MA,i_num_establishments,5600000.0,Very High
Acton,MA,i_gas_1kdollars,14800000.0,Very High
Acton,MA,i_gas_lb_ghg,24003277.0,Very High
Acton,ME,i_gas_score,3006143.11747903,Normal
Acton,ME,i_num_establishments,700000.0,Normal
Acton,ME,i_gas_1kdollars,290000.0,Normal
Acton,ME,i_gas_lb_ghg,451435.0,Normal
Acton,NH,i_gas_score,1803685.8704874176,Normal
Acton,NH,i_num_establishments,700000.0,Normal
Acton,NH,i_gas_1kdollars,290000.0,Normal
Acton,NH,i_gas_lb_ghg,451435.0,Normal
Acushnet,MA,i_gas_score,884919912.4945142,Normal
Acushnet,MA,i_num_establishments,2050000.0,Normal
Acushnet,MA,i_gas_1kdollars,1540000.0,Normal
Acushnet,MA,i_gas_lb_ghg,2498978.0,Normal
Acworth,NH,i_gas_score,167848.9830608479,Normal
Acworth,NH,i_num_establishments,550000.0,Normal
Acworth,NH,i_gas_1kdollars,60000.0,Normal
Acworth,NH,i_gas_lb_ghg,90340.0,Normal
Ada,OK,i_gas_score,900408.9422378379,Very High
Ada,OK,i_num_establishments,11000000.0,Very High
Ada,OK,i_gas_1kdollars,1012040000.0,Very High
Ada,OK,i_gas_lb_ghg,1789225327.0,Very High
Adair,OK,i_gas_score,16513.2533534021,High
Adair,OK,i_num_establishments,500000.0,High
Adair,OK,i_gas_1kdollars,2520000.0,High
Adair,OK,i_gas_lb_ghg,3765231.0,High
Adams,MA,i_gas_score,4210962.384994499,High
Adams,MA,i_num_establishments,1800000.0,High
Adams,MA,i_gas_1kdollars,3330000.0,High
Adams,MA,i_gas_lb_ghg,5408284.0,High
Adams,NY,i_gas_score,281224.908582772,Normal
Adams,NY,i_num_establishments,1650000.0,Normal
Adams,NY,i_gas_1kdollars,1300000.0,Normal
Adams,NY,i_gas_lb_ghg,2639808.0,Normal
Adams,PA,i_gas_score,884919912.4945142,Very High
Adams,PA,i_num_establishments,6100000.0,Very High
Adams,PA,i_gas_1kdollars,22960000.0,Very High
Adams,PA,i_gas_lb_ghg,37236931.0,Very High
Adamstown,PA,i_gas_score,460984.3700460769,High
Adamstown,PA,i_num_establishments,450000.0,High
Adamstown,PA,i_gas_1kdollars,2290000.0,High
Adamstown,PA,i_gas_lb_ghg,3722722.0,High
Adamsville,TN,i_gas_score,303625.9630842252,High
Adamsville,TN,i_num_establishments,1900000.0,High
Adamsville,TN,i_gas_1kdollars,3370000.0,High
Adamsville,TN,i_gas_lb_ghg,9122057.0,High
Addis,LA,i_gas_score,669265.1542271266,Very High
Addis,LA,i_num_establishments,800000.0,Very High
Addis,LA,i_gas_1kdollars,1012040000.0,Very High
Addis,LA,i_gas_lb_ghg,1789225327.0,Very High
Addison,IL,i_gas_score,884919912.4945142,Very High
Addison,IL,i_num_establishments,1318800000.0,Very High
Addison,IL,i_gas_1kdollars,1012040000.0,Very High
Addison,IL,i_gas_lb_ghg,1789225327.0,Very High
Addison,MD,i_gas_score,1128059.484563701,High
Addison,MD,i_num_establishments,1150000.0,High
Addison,MD,i_gas_1kdollars,4250000.0,High
Addison,MD,i_gas_lb_ghg,6894155.0,High
Addison,ME,i_gas_score,598438.7173561046,Normal
Addison,ME,i_num_establishments,600000.0,Normal
Addison,ME,i_gas_1kdollars,220000.0,Normal
Addison,ME,i_gas_lb_ghg,348674.0,Normal
Addison,PA,i_gas_score,1880099.140939501,High
Addison,PA,i_num_establishments,1250000.0,High
Addison,PA,i_gas_1kdollars,4290000.0,High
Addison,PA,i_gas_lb_ghg,6957065.0,High
Addison,TX,i_gas_score,5784889.316134951,Very High
Addison,TX,i_num_establishments,1318800000.0,Very High
Addison,TX,i_gas_1kdollars,1012040000.0,Very High
Addison,TX,i_gas_lb_ghg,1789225327.0,Very High
Addison,VT,i_gas_score,194189.18977313646,Normal
Addison,VT,i_num_establishments,1250000.0,Normal
Addison,VT,i_gas_1kdollars,140000.0,Normal
Addison,VT,i_gas_lb_ghg,323226.0,Normal
Addyston,KY,i_gas_score,672871.3665189538,Normal
Addyston,KY,i_num_establishments,50000.0,Normal
Addyston,KY,i_gas_1kdollars,20000.0,Normal
Addyston,KY,i_gas_lb_ghg,48264.0,Normal
Addyston,OH,i_gas_score,2018614.0995568614,Normal
Addyston,OH,i_num_establishments,50000.0,Normal
Addyston,OH,i_gas_1kdollars,20000.0,Normal
Addyston,OH,i_gas_lb_ghg,48264.0,Normal
Adel,IA,i_gas_score,8256.62667670105,High
Adel,IA,i_num_establishments,1500000.0,High
Adel,IA,i_gas_1kdollars,4530000.0,High
Adel,IA,i_gas_lb_ghg,11575514.0,High
Adelanto,CA,i_gas_score,884919912.4945142,Very High
Adelanto,CA,i_num_establishments,4100000.0,Very High
Adelanto,CA,i_gas_1kdollars,26700000.0,Very High
Adelanto,CA,i_gas_lb_ghg,47204628.0,Very High
Adrian,MI,i_gas_score,474995.51395742863,Very High
Adrian,MI,i_num_establishments,3450000.0,Very High
Adrian,MI,i_gas_1kdollars,18160000.0,Very High
Adrian,MI,i_gas_lb_ghg,37908647.0,Very High
Afton,MN,i_gas_score,56072.59642828648,Normal
Afton,MN,i_num_establishments,1900000.0,Normal
Afton,MN,i_gas_1kdollars,640000.0,Normal
Afton,MN,i_gas_lb_ghg,1838122.0,Normal
Afton,NY,i_gas_score,437918.1396064792,Normal
Afton,NY,i_num_establishments,850000.0,Normal
Afton,NY,i_gas_1kdollars,290000.0,Normal
Afton,NY,i_gas_lb_ghg,584086.0,Normal
Afton,WI,i_gas_score,18690.86547609549,Normal
Afton,WI,i_num_establishments,1900000.0,Normal
Afton,WI,i_gas_1kdollars,640000.0,Normal
Afton,WI,i_gas_lb_ghg,1838122.0,Normal
Afton,WY,i_gas_score,59608.42793171597,High
Afton,WY,i_num_establishments,700000.0,High
Afton,WY,i_gas_1kdollars,2620000.0,High
Afton,WY,i_gas_lb_ghg,7941374.0,High
Agawam Town,CT,i_gas_score,4374755.259156133,Very High
Agawam Town,CT,i_num_establishments,6500000.0,Very High
Agawam Town,CT,i_gas_1kdollars,17730000.0,Very High
Agawam Town,CT,i_gas_lb_ghg,28764553.0,Very High
Agawam Town,MA,i_gas_score,884919912.4945142,Very High
Agawam Town,MA,i_num_establishments,6500000.0,Very High
Agawam Town,MA,i_gas_1kdollars,17730000.0,Very High
Agawam Town,MA,i_gas_lb_ghg,28764553.0,Very High
Agoura Hills,CA,i_gas_score,6261990.600238249,Very High
Agoura Hills,CA,i_num_establishments,9000000.0,Very High
Agoura Hills,CA,i_gas_1kdollars,15780000.0,Very High
Agoura Hills,CA,i_gas_lb_ghg,27894998.0,Very High
Ainsworth,NE,i_gas_score,63911.853253553454,High
Ainsworth,NE,i_num_establishments,4600000.0,High
Ainsworth,NE,i_gas_1kdollars,3910000.0,High
Ainsworth,NE,i_gas_lb_ghg,11603904.0,High
Airway Heights,WA,i_gas_score,2237015.1845147107,Normal
Airway Heights,WA,i_num_establishments,1050000.0,Normal
Airway Heights,WA,i_gas_1kdollars,880000.0,Normal
Airway Heights,WA,i_gas_lb_ghg,1419254.0,Normal
Aitkin,MN,i_gas_score,72986.35660107988,High
Aitkin,MN,i_num_establishments,1500000.0,High
Aitkin,MN,i_gas_1kdollars,1930000.0,High
Aitkin,MN,i_gas_lb_ghg,5529175.0,High
Akron,OH,i_gas_score,884919912.4945142,Very High
Akron,OH,i_num_establishments,1318800000.0,Very High
Akron,OH,i_gas_1kdollars,1012040000.0,Very High
Akron,OH,i_gas_lb_ghg,1789225327.0,Very High
Akutan,AK,i_gas_score,64729.729924378844,Very High
Akutan,AK,i_num_establishments,50000.0,Very High
Akutan,AK,i_gas_1kdollars,8660000.0,Very High
Akutan,AK,i_gas_lb_ghg,20550412.0,Very High
Alabama,NY,i_gas_score,22840.914569031273,Normal
Alabama,NY,i_num_establishments,2700000.0,Normal
Alabama,NY,i_gas_1kdollars,140000.0,Normal
Alabama,NY,i_gas_lb_ghg,285515.0,Normal
Alameda,CA,i_gas_score,5423449.225676936,Very High
Alameda,CA,i_num_establishments,1318800000.0,Very High
Alameda,CA,i_gas_1kdollars,1012040000.0,Very High
Alameda,CA,i_gas_lb_ghg,1789225327.0,Very High
Alamo,TX,i_gas_score,841403.0361793995,High
Alamo,TX,i_num_establishments,3350000.0,High
Alamo,TX,i_gas_1kdollars,1470000.0,High
Alamo,TX,i_gas_lb_ghg,6670171.0,High
Alamo Heights,TX,i_gas_score,68283.79521190966,High
Alamo Heights,TX,i_num_establishments,2250000.0,High
Alamo Heights,TX,i_gas_1kdollars,2810000.0,High
Alamo Heights,TX,i_gas_lb_ghg,12740288.0,High
Alamogordo,NM,i_gas_score,342076.3004670828,Normal
Alamogordo,NM,i_num_establishments,3650000.0,Normal
Alamogordo,NM,i_gas_1kdollars,500000.0,Normal
Alamogordo,NM,i_gas_lb_ghg,1424116.0,Normal
Alamosa,CO,i_gas_score,76249.34439665577,Normal
Alamosa,CO,i_num_establishments,2300000.0,Normal
Alamosa,CO,i_gas_1kdollars,480000.0,Normal
Alamosa,CO,i_gas_lb_ghg,1184894.0,Normal
Alba,MO,i_gas_score,24769.88003010315,Normal
Alba,MO,i_num_establishments,50000.0,Normal
Alba,MO,i_gas_1kdollars,50000.0,Normal
Alba,MO,i_gas_lb_ghg,89383.0,Normal
Albany,CA,i_gas_score,817157.8620954492,High
Albany,CA,i_num_establishments,2750000.0,High
Albany,CA,i_gas_1kdollars,2010000.0,High
Albany,CA,i_gas_lb_ghg,3557664.0,High
Albany,IN,i_gas_score,24769.88003010315,High
Albany,IN,i_num_establishments,550000.0,High
Albany,IN,i_gas_1kdollars,1700000.0,High
Albany,IN,i_gas_lb_ghg,4080975.0,High
Albany,KY,i_gas_score,78562.85382239406,High
Albany,KY,i_num_establishments,3600000.0,High
Albany,KY,i_gas_1kdollars,4160000.0,High
Albany,KY,i_gas_lb_ghg,13261692.0,High
Albany,MO,i_gas_score,515890.04806383164,Normal
Albany,MO,i_num_establishments,2100000.0,Normal
Albany,MO,i_gas_1kdollars,1370000.0,Normal
Albany,MO,i_gas_lb_ghg,2614948.0,Normal
Albany,NY,i_gas_score,884919912.4945142,Very High
Albany,NY,i_num_establishments,12200000.0,Very High
Albany,NY,i_gas_1kdollars,16530000.0,Very High
Albany,NY,i_gas_lb_ghg,33514834.0,Very High
Albany,OR,i_gas_score,4709860.7665659385,Very High
Albany,OR,i_num_establishments,11550000.0,Very High
Albany,OR,i_gas_1kdollars,10070000.0,Very High
Albany,OR,i_gas_lb_ghg,21106004.0,Very High
Albany,PA,i_gas_score,2784950.030601546,High
Albany,PA,i_num_establishments,3250000.0,High
Albany,PA,i_gas_1kdollars,1990000.0,High
Albany,PA,i_gas_lb_ghg,3228400.0,High
Albany,VT,i_gas_score,39035.48054919908,Normal
Albany,VT,i_num_establishments,850000.0,Normal
Albany,VT,i_gas_1kdollars,50000.0,Normal
Albany,VT,i_gas_lb_ghg,115998.0,Normal
Albert Lea,MN,i_gas_score,1895371.5162781675,Very High
Albert Lea,MN,i_num_establishments,7350000.0,Very High
Albert Lea,MN,i_gas_1kdollars,1012040000.0,Very High
Albert Lea,MN,i_gas_lb_ghg,1789225327.0,Very High
Albertville,MN,i_gas_score,1839320.4162400297,High
Albertville,MN,i_num_establishments,1500000.0,High
Albertville,MN,i_gas_1kdollars,1340000.0,High
Albertville,MN,i_gas_lb_ghg,3845544.0,High
Albion,IN,i_gas_score,11532.728842832468,Very High
Albion,IN,i_num_establishments,1100000.0,Very High
Albion,IN,i_gas_1kdollars,8700000.0,Very High
Albion,IN,i_gas_lb_ghg,20927975.0,Very High
Albion,ME,i_gas_score,471377.12293436413,Normal
Albion,ME,i_num_establishments,1300000.0,Normal
Albion,ME,i_gas_1kdollars,350000.0,Normal
Albion,ME,i_gas_lb_ghg,549443.0,Normal
Albion,MI,i_gas_score,91957.83544978804,Very High
Albion,MI,i_num_establishments,3150000.0,Very High
Albion,MI,i_gas_1kdollars,1012040000.0,Very High
Albion,MI,i_gas_lb_ghg,1789225327.0,Very High
Albion,NE,i_gas_score,507564.43398822413,Very High
Albion,NE,i_num_establishments,6100000.0,Very High
Albion,NE,i_gas_1kdollars,7360000.0,Very High
Albion,NE,i_gas_lb_ghg,21861635.0,Very High
Albion,NY,i_gas_score,24769.88003010315,High
Albion,NY,i_num_establishments,2750000.0,High
Albion,NY,i_gas_1kdollars,2920000.0,High
Albion,NY,i_gas_lb_ghg,5912424.0,High
Albion,PA,i_gas_score,16513.2533534021,High
Albion,PA,i_num_establishments,750000.0,High
Albion,PA,i_gas_1kdollars,1820000.0,High
Albion,PA,i_gas_lb_ghg,2953230.0,High
Albuquerque,NM,i_gas_score,884919912.4945142,Very High
Albuquerque,NM,i_num_establishments,1318800000.0,Very High
Albuquerque,NM,i_gas_1kdollars,1012040000.0,Very High
Albuquerque,NM,i_gas_lb_ghg,1789225327.0,Very High
Alcoa,TN,i_gas_score,3653674.331529643,Very High
Alcoa,TN,i_num_establishments,3400000.0,Very High
Alcoa,TN,i_gas_1kdollars,8070000.0,Very High
Alcoa,TN,i_gas_lb_ghg,21809209.0,Very High
Aldan,PA,i_gas_score,291945.42640431947,Normal
Aldan,PA,i_num_establishments,200000.0,Normal
Aldan,PA,i_gas_1kdollars,60000.0,Normal
Aldan,PA,i_gas_lb_ghg,94019.0,Normal
Alden,NY,i_gas_score,6368724.280715865,High
Alden,NY,i_num_establishments,10400000.0,High
Alden,NY,i_gas_1kdollars,2400000.0,High
Alden,NY,i_gas_lb_ghg,4869936.0,High
Aledo,IL,i_gas_score,8256.62667670105,High
Aledo,IL,i_num_establishments,2100000.0,High
Aledo,IL,i_gas_1kdollars,6800000.0,High
Aledo,IL,i_gas_lb_ghg,16220104.0,High
Aleppo,PA,i_gas_score,33026.5067068042,High
Aleppo,PA,i_num_establishments,3200000.0,High
Aleppo,PA,i_gas_1kdollars,3210000.0,High
Aleppo,PA,i_gas_lb_ghg,5215468.0,High
Alexander,ME,i_gas_score,1707261.1474361338,Normal
Alexander,ME,i_num_establishments,250000.0,Normal
Alexander,ME,i_gas_1kdollars,60000.0,Normal
Alexander,ME,i_gas_lb_ghg,98859.0,Normal
Alexander,NY,i_gas_score,388378.3795462728,Normal
Alexander,NY,i_num_establishments,3950000.0,Normal
Alexander,NY,i_gas_1kdollars,1110000.0,Normal
Alexander,NY,i_gas_lb_ghg,2253381.0,Normal
Alexandria,DC,i_gas_score,2513590.526129773,Very High
Alexandria,DC,i_num_establishments,1318800000.0,Very High
Alexandria,DC,i_gas_1kdollars,9920000.0,Very High
Alexandria,DC,i_gas_lb_ghg,26949877.0,Very High
Alexandria,LA,i_gas_score,5513670.5003395295,Very High
Alexandria,LA,i_num_establishments,9850000.0,Very High
Alexandria,LA,i_gas_1kdollars,1012040000.0,Very High
Alexandria,LA,i_gas_lb_ghg,1789225327.0,Very High
Alexandria,NH,i_gas_score,208155.71689473867,Normal
Alexandria,NH,i_num_establishments,550000.0,Normal
Alexandria,NH,i_gas_1kdollars,70000.0,Normal
Alexandria,NH,i_gas_lb_ghg,92407.0,Normal
Alexandria,NJ,i_gas_score,3296662.4419588344,Normal
Alexandria,NJ,i_num_establishments,2650000.0,Normal
Alexandria,NJ,i_gas_1kdollars,660000.0,Normal
Alexandria,NJ,i_gas_lb_ghg,1196004.0,Normal
Alexandria,NY,i_gas_score,268534.45306557126,Normal
Alexandria,NY,i_num_establishments,1700000.0,Normal
Alexandria,NY,i_gas_1kdollars,430000.0,Normal
Alexandria,NY,i_gas_lb_ghg,875094.0,Normal
Alexandria,PA,i_gas_score,549443.7403264724,Normal
Alexandria,PA,i_num_establishments,2850000.0,Normal
Alexandria,PA,i_gas_1kdollars,740000.0,Normal
Alexandria,PA,i_gas_lb_ghg,1317970.0,Normal
Alexandria,VA,i_gas_score,884919912.4945142,Very High
Alexandria,VA,i_num_establishments,1318800000.0,Very High
Alexandria,VA,i_gas_1kdollars,9920000.0,Very High
Alexandria,VA,i_gas_lb_ghg,26949877.0,Very High
Alfred,NY,i_gas_score,2037047.1400945717,High
Alfred,NY,i_num_establishments,2000000.0,High
Alfred,NY,i_gas_1kdollars,3820000.0,High
Alfred,NY,i_gas_lb_ghg,7735901.0,High
Algoma,WI,i_gas_score,73569.21494126889,High
Algoma,WI,i_num_establishments,1800000.0,High
Algoma,WI,i_gas_1kdollars,2630000.0,High
Algoma,WI,i_gas_lb_ghg,6252686.0,High
Algona,IA,i_gas_score,256255.8432001585,Very High
Algona,IA,i_num_establishments,6100000.0,Very High
Algona,IA,i_gas_1kdollars,21970000.0,Very High
Algona,IA,i_gas_lb_ghg,56108273.0,Very High
Algona,WA,i_gas_score,106745.02306818281,High
Algona,WA,i_num_establishments,1150000.0,High
Algona,WA,i_gas_1kdollars,3470000.0,High
Algona,WA,i_gas_lb_ghg,5577592.0,High
Algonquin,IL,i_gas_score,4364894.540207045,High
Algonquin,IL,i_num_establishments,1318800000.0,High
Algonquin,IL,i_gas_1kdollars,6350000.0,High
Algonquin,IL,i_gas_lb_ghg,15153152.0,High
Algood,TN,i_gas_score,19789.35551953352,Normal
Algood,TN,i_num_establishments,1400000.0,Normal
Algood,TN,i_gas_1kdollars,760000.0,Normal
Algood,TN,i_gas_lb_ghg,2054404.0,Normal
Alhambra,CA,i_gas_score,884919912.4945142,Very High
Alhambra,CA,i_num_establishments,1318800000.0,Very High
Alhambra,CA,i_gas_1kdollars,1012040000.0,Very High
Alhambra,CA,i_gas_lb_ghg,1789225327.0,Very High
Alice,TX,i_gas_score,430144.47785088216,Very High
Alice,TX,i_num_establishments,5350000.0,Very High
Alice,TX,i_gas_1kdollars,11330000.0,Very High
Alice,TX,i_gas_lb_ghg,51334947.0,Very High
Aliquippa,PA,i_gas_score,2439407.480808623,Very High
Aliquippa,PA,i_num_establishments,1750000.0,Very High
Aliquippa,PA,i_gas_1kdollars,1012040000.0,Very High
Aliquippa,PA,i_gas_lb_ghg,1789225327.0,Very High
Aliso Viejo,CA,i_gas_score,4834760.276885121,Very High
Aliso Viejo,CA,i_num_establishments,10450000.0,Very High
Aliso Viejo,CA,i_gas_1kdollars,1012040000.0,Very High
Aliso Viejo,CA,i_gas_lb_ghg,1789225327.0,Very High
Allamuchy,NJ,i_gas_score,140373.4068681642,Normal
Allamuchy,NJ,i_num_establishments,1550000.0,Normal
Allamuchy,NJ,i_gas_1kdollars,650000.0,Normal
Allamuchy,NJ,i_gas_lb_ghg,1191933.0,Normal
Allegan,MI,i_gas_score,28045.982196234574,Very High
Allegan,MI,i_num_establishments,2550000.0,Very High
Allegan,MI,i_gas_1kdollars,23890000.0,Very High
Allegan,MI,i_gas_lb_ghg,49871800.0,Very High
Allegany,NY,i_gas_score,1388581.052965901,High
Allegany,NY,i_num_establishments,1318800000.0,High
Allegany,NY,i_gas_1kdollars,3940000.0,High
Allegany,NY,i_gas_lb_ghg,7988428.0,High
Allegany,PA,i_gas_score,2190012.5481141447,High
Allegany,PA,i_num_establishments,1318800000.0,High
Allegany,PA,i_gas_1kdollars,4270000.0,High
Allegany,PA,i_gas_lb_ghg,8523297.0,High
Allegheny,PA,i_gas_score,810874.6394616633,Very High
Allegheny,PA,i_num_establishments,1318800000.0,Very High
Allegheny,PA,i_gas_1kdollars,1012040000.0,Very High
Allegheny,PA,i_gas_lb_ghg,1789225327.0,Very High
Allen,OK,i_gas_score,450714.10829295707,High
Allen,OK,i_num_establishments,2050000.0,High
Allen,OK,i_gas_1kdollars,4870000.0,High
Allen,OK,i_gas_lb_ghg,7266459.0,High
Allen,TX,i_gas_score,2158941.2419121843,Very High
Allen,TX,i_num_establishments,1318800000.0,Very High
Allen,TX,i_gas_1kdollars,1012040000.0,Very High
Allen,TX,i_gas_lb_ghg,1789225327.0,Very High
Allen Park,MI,i_gas_score,2922805.3883168194,High
Allen Park,MI,i_num_establishments,4350000.0,High
Allen Park,MI,i_gas_1kdollars,8060000.0,High
Allen Park,MI,i_gas_lb_ghg,16834800.0,High
Allendale,MI,i_gas_score,1574798.4620191492,High
Allendale,MI,i_num_establishments,4050000.0,High
Allendale,MI,i_gas_1kdollars,5460000.0,High
Allendale,MI,i_gas_lb_ghg,11392937.0,High
Allendale,NJ,i_gas_score,90442.07855884671,High
Allendale,NJ,i_num_establishments,2200000.0,High
Allendale,NJ,i_gas_1kdollars,4950000.0,High
Allendale,NJ,i_gas_lb_ghg,9012182.0,High
Allenport,PA,i_gas_score,1673162.8855678162,Very High
Allenport,PA,i_num_establishments,250000.0,Very High
Allenport,PA,i_gas_1kdollars,1012040000.0,Very High
Allenport,PA,i_gas_lb_ghg,1789225327.0,Very High
Allenstown,NH,i_gas_score,69196.37305699482,Normal
Allenstown,NH,i_num_establishments,1000000.0,Normal
Allenstown,NH,i_gas_1kdollars,140000.0,Normal
Allenstown,NH,i_gas_lb_ghg,191333.0,Normal
Allenton,WI,i_gas_score,8256.62667670105,Normal
Allenton,WI,i_num_establishments,500000.0,Normal
Allenton,WI,i_gas_1kdollars,470000.0,Normal
Allenton,WI,i_gas_lb_ghg,1124061.0,Normal
Alliance,NE,i_gas_score,51351.801255014914,Very High
Alliance,NE,i_num_establishments,3750000.0,Very High
Alliance,NE,i_gas_1kdollars,11450000.0,Very High
Alliance,NE,i_gas_lb_ghg,34027335.0,Very High
Alliance,OH,i_gas_score,1483717.925431994,Very High
Alliance,OH,i_num_establishments,10000000.0,Very High
Alliance,OH,i_gas_1kdollars,1012040000.0,Very High
Alliance,OH,i_gas_lb_ghg,1789225327.0,Very High
Allison,IA,i_gas_score,8256.62667670105,Normal
Allison,IA,i_num_establishments,1200000.0,Normal
Allison,IA,i_gas_1kdollars,600000.0,Normal
Allison,IA,i_gas_lb_ghg,1534057.0,Normal
Allouez,WI,i_gas_score,180747.09157325182,Normal
Allouez,WI,i_num_establishments,1700000.0,Normal
Allouez,WI,i_gas_1kdollars,1100000.0,Normal
Allouez,WI,i_gas_lb_ghg,2607557.0,Normal
Alloway,NJ,i_gas_score,41283.13338350525,High
Alloway,NJ,i_num_establishments,2350000.0,High
Alloway,NJ,i_gas_1kdollars,3780000.0,High
Alloway,NJ,i_gas_lb_ghg,6884059.0,High
Alma,AR,i_gas_score,129459.45984875763,Normal
Alma,AR,i_num_establishments,2000000.0,Normal
Alma,AR,i_gas_1kdollars,700000.0,Normal
Alma,AR,i_gas_lb_ghg,1453385.0,Normal
Alma,MI,i_gas_score,590075.6290531778,Very High
Alma,MI,i_num_establishments,1600000.0,Very High
Alma,MI,i_gas_1kdollars,12990000.0,Very High
Alma,MI,i_gas_lb_ghg,27115414.0,Very High
Alma Center,WI,i_gas_score,64729.729924378844,Normal
Alma Center,WI,i_num_establishments,300000.0,Normal
Alma Center,WI,i_gas_1kdollars,210000.0,Normal
Alma Center,WI,i_gas_lb_ghg,493384.0,Normal
Almont,MI,i_gas_score,682851.3411737911,Normal
Almont,MI,i_num_establishments,1000000.0,Normal
Almont,MI,i_gas_1kdollars,1230000.0,Normal
Almont,MI,i_gas_lb_ghg,2561579.0,Normal
Alpena,MI,i_gas_score,211368.55775663216,Very High
Alpena,MI,i_num_establishments,2350000.0,Very High
Alpena,MI,i_gas_1kdollars,1012040000.0,Very High
Alpena,MI,i_gas_lb_ghg,1789225327.0,Very High
Alpha,NJ,i_gas_score,8256.62667670105,Normal
Alpha,NJ,i_num_establishments,800000.0,Normal
Alpha,NJ,i_gas_1kdollars,800000.0,Normal
Alpha,NJ,i_gas_lb_ghg,1454170.0,Normal
Alpine,TX,i_gas_score,42360.23625564775,Very High
Alpine,TX,i_num_establishments,1500000.0,Very High
Alpine,TX,i_gas_1kdollars,5420000.0,Very High
Alpine,TX,i_gas_lb_ghg,24561353.0,Very High
Alpine,UT,i_gas_score,1452400.7843691926,High
Alpine,UT,i_num_establishments,2700000.0,High
Alpine,UT,i_gas_1kdollars,3130000.0,High
Alpine,UT,i_gas_lb_ghg,6804058.0,High
Alsace,PA,i_gas_score,1644691.996008696,Normal
Alsace,PA,i_num_establishments,1300000.0,Normal
Alsace,PA,i_gas_1kdollars,680000.0,Normal
Alsace,PA,i_gas_lb_ghg,1108760.0,Normal
Alsip,IL,i_gas_score,884919912.4945142,Very High
Alsip,IL,i_num_establishments,1318800000.0,Very High
Alsip,IL,i_gas_1kdollars,25850000.0,Very High
Alsip,IL,i_gas_lb_ghg,61691782.0,Very High
Alstead,NH,i_gas_score,1574895.676225652,Normal
Alstead,NH,i_num_establishments,1400000.0,Normal
Alstead,NH,i_gas_1kdollars,600000.0,Normal
Alstead,NH,i_gas_lb_ghg,840497.0,Normal
Alto,TX,i_gas_score,5576.4972213141555,High
Alto,TX,i_num_establishments,1000000.0,High
Alto,TX,i_gas_1kdollars,1160000.0,High
