city,state_abbr,elec_score,gas_score
Davenport,NY,33605.68856941927,60247.64744292099
Davenport,OK,2727.253340640951,4876.373411625499
Davenport,WA,14094.576764926604,38859.80744204751
Davey,NE,330.6282734762876,661.9164509594049
David City,NE,17512.483563161557,43863.82110931776
Davidson,OK,581.9201575387075,745.2986215794386
Davis,CA,92907.79671181871,184334.49831017607
Davis,IL,137.40680630709974,282.0699682278308
Davis,OK,6941.958345163637,11622.24119659154
Davis City,IA,145.7049948506694,319.70200823892895
Davis Junction,IL,372.18365534158715,744.4246109088771
Davison,MI,7743.377444488964,13712.118564786973
Dawson,GA,5381.754854979957,6979.157683076543
Dawson,IA,437.4442258052076,382.34982104814486
Dawson,IL,274.8136126141995,564.1399364556617
Dawson,MN,16243.79685629595,43053.86676459272
Dawson,NE,554.4300443450262,549.2986687833909
Dawson,TX,58.53167145863592,73.92011737854581
Dawson Springs,KY,11620.426226589476,19993.15456483887
Day,NY,2885.1399709378165,5002.079114768103
Daykin,NE,781.7726376454904,1040.3059385082306
Dayton,IA,1675.2442895893641,3304.858742698208
Dayton,ID,2463.3500834866436,4840.832302122978
Dayton,IN,1659.5227398777527,2118.966028243546
Dayton,KY,14814.781139307506,25866.71354205836
Dayton,ME,7055.346306428447,17356.46516147646
Dayton,MN,91160.54176621596,155837.30422680388
Dayton,NY,7365.596050912982,11825.603761782375
Dayton,OH,1555956.798207194,3108688.4867049605
Dayton,OR,1351.2628051430866,1896.3205198468474
Dayton,TX,8166.560922547253,12816.291499823146
Dayton,VA,5670.808056982542,8148.032029110487
Dayton,WA,16801.733460002764,42979.89514020832
Dayton,WY,4143.910895306196,6887.1076905144455
De Beque,CO,299.3052049880888,708.5339524118075
De Graff,OH,223.5495845495617,448.10353604697013
De Kalb,MS,15564.276904700657,39121.9288574951
De Kalb,NY,19142.276013294035,29434.8916554901
De Kalb,TX,5726.343269894706,8170.644887110104
De Leon,TX,7553.221653096537,10291.123761013409
De Motte,IN,7365.482493713089,12134.038494415492
De Pere,WI,83122.44283263746,129479.70247312641
De Peyster,NY,3837.650800025959,9981.311724794206
De Pue,IL,6058.140083291252,12538.95414424209
De Queen,AR,23899.503068058864,55933.210990697466
De Smet,SD,12364.656394635793,36918.76512152256
De Soto,IA,3501.930770614995,5640.912966464417
De Soto,IL,126.65618633773943,189.57905725346893
De Soto,KS,32753.651198337797,47591.43985517066
De Soto,WI,173.43161276223003,343.7384067841496
De Tour Village,MI,252.0197711905309,459.544937749212
De Valls Bluff,AR,1710.9345818736526,2452.798932433249
De Witt,IA,22004.27991189694,51679.50605046232
De Witt,IL,1895.67685214572,1575.4115685547729
De Witt,NE,99.22692333155956,217.21297510988975
De Witt,NY,450760.51958234166,710187.0639843496
DeCordova,TX,3257.075387561692,5291.698792765343
DeForest,WI,34944.4742178607,51382.51337133726
DeKalb,IL,210574.08756201455,382453.7083251617
DeQuincy,LA,16058.275808506123,42018.678905322464
DeRidder,LA,33953.06557950247,74620.7753868266
DeRuyter,NY,8066.960512960153,10716.761235301768
DeSoto,TX,514894.7728971636,1150703.2262242557
DeWitt,AR,18447.660502832707,45388.20110659154
DeWitt,MI,16801.12105534852,33782.138923653314
Deadwood,SD,73430.96888378393,174241.80713509046
Deal,NJ,18433.965504650172,27407.240151813112
Dean,TX,207.8897539319475,388.0148525152851
Dearborn,MI,1329381.05011995,2355646.4080945477
Dearborn Heights,MI,807195.983965164,1393804.727146087
Deary,ID,1152.2848397949608,1779.3315417795245
Deaver,WY,34.370967213651696,54.15053552127346
Deblois,ME,160.6992914428093,280.3302187962314
Decatur,AR,5887.541962556909,7871.262078085774
Decatur,IL,749548.5494866967,1459435.5632523878
Decatur,IN,32242.61218597875,65829.56426914831
Decatur,MI,3690.8610119947593,6721.200492016696
Decatur,MS,3469.2338472751153,4672.728143957021
Decatur,NE,1126.4886685305542,1760.3762771452393
Decatur,PA,16206.175118669194,26684.779625478863
Decatur,TX,34599.14893546151,79321.2476764253
Decatur City,IA,235.7250421487328,233.04521550081708
Decaturville,TN,651.5261367475044,1503.6089673507934
Deckerville,MI,1104.9242608472643,1883.4597026379688
Declo,ID,463.9265684417319,835.3170483253909
Decorah,IA,38424.290814300526,82843.1184699288
Dedham,IA,598.0244531177914,877.6840598610977
Dedham,MA,656519.307531313,1135272.2768614818
Dedham,ME,4642.527960788567,7531.186659937593
Deemston,PA,3634.7794072959455,6457.900685698357
Deep River,CT,70650.50596585672,120759.549348853
Deep River,IA,433.55011189411033,569.7448524230036
Deephaven,MN,23114.807464749763,41461.51634383573
Deer Creek,IL,1159.6184553740086,1648.9167062090075
Deer Creek,MN,149.46040624662584,253.50105247733745
Deer Isle,ME,24140.972413891897,37015.36791982863
Deer Lodge,MT,17729.94123191999,46111.05354622828
Deer Park,IL,31913.50410427498,56803.818746300174
Deer Park,MD,508.87928712915635,998.0236640189532
Deer Park,OH,16645.125176862766,29897.11133112368
Deer Park,TX,150442.57885356876,238154.35367500654
Deer Park,WA,7484.11060724804,14075.445662330085
Deer Park,WI,134.9543748813091,227.2110972645671
Deer River,MN,2887.124865213944,5032.361796189419
Deer Trail,CO,2633.8221002916434,5538.277809706248
Deerfield,IL,211216.72505909228,347171.0894689827
Deerfield,KS,566.6733181687682,612.9323879845331
Deerfield,MA,79825.10211406581,123844.64648580195
Deerfield,MI,3624.6292690358673,4869.128782849393
Deerfield,NH,30374.840913084023,61678.93362457765
Deerfield,NJ,23982.216274212456,38807.63727905861
Deerfield,NY,34688.72842868354,66053.4716120218
Deerfield,PA,1098.8197303604416,1172.112110532963
Deerfield,WI,5114.352191268731,8523.335519906776
Deering,NH,2523.501122761638,5482.3759083133955
Deerpark,NJ,11392.562447326329,18493.44798689787
Deerpark,NY,91140.49957861063,147947.58389518296
Deerwood,MN,1212.069681599786,1976.438066595594
Defiance,IA,519.2194855080966,748.5382707531186
Defiance,OH,55362.19529059197,121305.20530593916
Del City,OK,35622.12146246384,62361.051803649316
Del Mar,CA,51455.3227120644,95773.39484592933
Del Norte,CO,1017.756629641469,1682.5502731720828
Del Rey Oaks,CA,8938.461392793086,18027.06845627214
Del Rio,TX,65821.6621514413,119994.21918228413
Delafield,WI,183167.16097759132,284219.59078981203
Delanco,NJ,5435.463556516406,8727.43899637063
Delanco,PA,5435.463556516406,8727.43899637063
Delano,CA,193015.94322131408,406568.64976270386
Delano,MN,19788.13698744843,48287.1418964437
Delaplaine,AR,1065.2663733547497,1055.1069431387612
Delavan,IL,2978.9136171534333,3509.8553153245407
Delavan,MN,561.6605592329172,724.3086932065881
Delavan,WI,52114.305125376544,86667.58090249625
Delavan Lake,WI,6921.478960620846,13063.474436218192
Delaware,IA,169.81219472972157,262.5641767379422
Delaware,NJ,44360.455091818316,75056.48704242379
Delaware,NY,78942.6045224391,206353.59462070576
Delaware,OH,124614.45292952783,250974.21184630058
Delaware,OK,373.60584790014707,609.6829593452376
Delaware,PA,8194.51671353025,12506.355026660633
Delaware City,DE,13286.13170470627,23659.703839973132
Delaware Water Gap,NJ,2690.988063711876,5243.330148134971
Delcambre,LA,4687.445407551389,8353.368839985784
Delhi,IA,312.9030185111728,580.3404723232238
Delhi,LA,10187.39161770723,19208.538579672564
Delhi,NY,112290.65758153563,269213.07178024517
Delight,AR,64.55430888176504,122.21896410836634
Dell,AR,1132.4560152412168,2071.571532476759
Dell City,TX,909.624060854531,1354.2213340051524
Dell Rapids,SD,14306.829579195231,40234.428699005555
Dellroy,OH,659.3278814358608,642.6930132794943
Dellwood,MN,1603.9781728414541,3603.354001914072
Dellwood,WI,145.7049948506694,319.70200823892895
Delmar,DE,3835.1408557042932,8213.907147753014
Delmar,IA,126.65618633773943,189.57905725346893
Delmar,MD,3835.1408557042932,8213.907147753014
Delmar,PA,13923.656673843903,27308.143428123418
Delmont,SD,487.3503042956413,499.9338332552438
Delphi,IN,7132.284494034509,11452.678999269656
Delphos,KS,225.7580310510124,163.48447449381123
Delphos,OH,13381.778674457499,20717.751770812098
Delran,NJ,171504.47803888225,273456.33772607986
Delran,PA,34300.89560777647,54691.267545216004
Delta,CO,35959.118103872075,77576.83495062927
Delta,MD,288.3025441515078,538.4777188343546
Delta,OH,5991.674342040851,8360.318513875756
Delta,PA,288.3025441515078,538.4777188343546
Delta,UT,18896.222724340514,45022.94998949368
Delta Junction,AK,3141.711948797261,5142.942075036708
Delton,MI,2213.899063376592,4111.18699780658
Demarest,NJ,57921.08657938787,84483.75607751268
Deming,NM,38149.238801064705,78837.66117087656
Denham Springs,LA,113316.48222491212,188070.2187637536
Denison,IA,31632.52817400849,67081.65675803294
Denison,KS,274.10562923640396,350.55103302532956
Denison,OK,55250.13432090638,115496.44940159537
Denison,TX,165750.40296271924,346489.3482047861
Denmark,ME,14584.271272337624,23077.701112479906
Denmark,NY,17820.74121254955,34721.34887279715
Denmark,WI,3064.0475105795585,5718.793332646624
Denning,NY,12475.845305325012,17314.18693880711
Dennis,MA,396141.81687617686,625277.4709201301
Dennis,NJ,138519.15154271995,260900.6381900938
Dennison,MN,684.506225574989,1044.5957803693452
Dennison,OH,25176.264866315894,74658.44106152793
Dennison,PA,1375.4829903989503,2850.555958252719
Dennistown,ME,72.8524974253347,159.85100411946448
Dennysville,ME,3709.4019628814253,8636.316433575688
Dent,MN,64.55430888176504,122.21896410836634
Denton,KS,926.0660988568478,2041.48856906377
Denton,MD,13127.82385101643,23847.296959159627
Denton,MT,1282.3031376030099,1400.3669104354021
Denton,NE,445.05308095808147,634.3088132566871
Denton,TX,2148101.4659479773,4334720.008898437
Denver,CO,15275409.106821151,26809143.04936808
Denver,IA,7224.53753706335,12095.718588598771
Denver,IN,94.61579369943175,184.69767978467027
Denver City,TX,16291.118635676192,40686.30864549432
Denville,NJ,454907.3857426751,962878.9804943092
Depew,OK,36.024806455130296,61.668438556318826
Depoe Bay,OR,4935.695766826969,8034.4364318246335
Deport,TX,377.6556873272241,618.6488409637802
Deposit,NY,26188.685367769638,35253.90330358865
Deptford,NJ,897438.8368848203,1799636.7692412443
Derby,CT,203764.4481555338,445867.97318675386
Derby,KS,31045.644727456813,52154.05684336078
Derby,VT,109021.22952733003,174605.5788729319
Derma,MS,482.87265670681535,1005.9420853967403
Dermott,AR,6579.4680326467915,11431.892908649153
Derry,NH,533405.4732294304,1064196.784917791
Derry,PA,500900.37356736854,1034495.653344232
Des Arc,AR,5535.514227498462,8491.40870980282
Des Lacs,ND,106.56263909521253,195.73240246895188
Des Moines,IA,3654523.407134438,6872552.851372293
Des Moines,WA,140158.95549298945,279367.0374169884
Des Plaines,IL,938484.1587903695,1651448.4168817098
Desert Hot Springs,CA,124151.17377454754,224971.49977299143
Deshler,NE,3766.251703029132,6809.383502072223
Deshler,OH,3363.824947714563,5094.061771548341
Detroit,ME,2928.398376408479,5812.890150870552
Detroit,MI,19283601.909915823,33799719.23720817
Detroit,OR,1035.2658117298545,1557.8861014659037
Detroit,TX,2348.4220372213235,2513.4746897260266
Detroit Beach,MI,1133.7600092709133,2825.5224042796863
Detroit Lakes,MN,47858.351952388904,102929.599582541
Devils Lake,ND,40765.62613556727,82541.13163221574
Devine,TX,10073.609272604474,16453.896390047947
Dewar,OK,729.9083863951406,1827.363873258968
Dewey,OK,10922.346599498962,17929.890346147007
Dewey Beach,DE,6782.794490095416,10873.092289525768
Dewey-Humboldt,AZ,9607.269624595745,14846.257876043179
Deweyville,UT,186.30563236792315,202.08027943530783
Dexter,IA,125.60134923778443,274.57494610031506
Dexter,ME,73965.60302063896,121660.97893166664
Dexter,MI,8992.009298713721,15566.325006536534
Dexter,MN,56.43591072389158,119.84068666672923
Dexter,NM,190.0871605552182,367.96149325938404
Diagonal,IA,964.9929452594059,1130.6364196678649
Diamond,IL,5351.732711897142,10695.06900889061
Diamond Bar,CA,666820.2867636384,1066650.9144830878
Diamond Bluff,WI,137.40680630709974,282.0699682278308
Diamond City,AR,117.06334291727184,147.84023475709162
Diamondhead,MS,40404.86872962986,68203.15160562056
Diamondville,WY,145.7049948506694,319.70200823892895
Diana,NY,10982.557495313738,15478.820429637291
Diaz,AR,1032.3434804603257,2217.339800892537
Dibble,OK,1316.9993475666085,3037.3435966751586
Diboll,TX,7499.370824941374,11006.887899117495
Dickens,IA,798.4767292456983,1181.300273209015
Dickens,TX,479.6099204002535,603.8879177743482
Dickey,ND,246.17196068080193,392.2781629738243
Dickeyville,WI,8546.228461298484,13558.624877650447
Dickinson,ND,68545.93316985427,126444.3248053322
Dickinson,NY,25311.41288663762,45776.55630279912
Dickinson,PA,13855.649249483375,25634.560470348853
Dickinson,TX,65355.36820482863,105200.10091480373
Dickson,OK,5716.373682069781,11038.195464414306
Dierks,AR,2997.1496629303324,4462.8072983485545
Dieterich,IL,2133.6319710138405,2558.2240034604342
Dietrich,ID,72.8524974253347,159.85100411946448
Diggins,MO,129.10861776353008,244.43792821673267
Dighton,KS,12290.599041297424,34690.745285428784
Dighton,MA,77719.52263830435,137722.9746760539
Dike,IA,465.1030990788068,792.9522394537966
Dill City,OK,135.18323222235858,250.04899671691123
Diller,NE,538.520988957018,707.8589000406528
Dilley,TX,16287.875850843127,41062.7998411248
Dillingham,AK,15177.094489244912,41125.928809300734
Dillon,CO,16306.199325749869,27616.04937324654
Dillon,MT,24407.977753234598,57647.62566827875
Dillonvale,OH,177.07151303045188,345.61450291793096
Dillsboro,IN,3282.9423831738877,3974.047316768097
Dillsburg,PA,3377.247858569872,6120.768210889225
Dilworth,MN,23417.939122033888,41928.01540504792
Dimmitt,TX,52892.14490365496,126202.43794132568
Dimock,PA,7055.302269191413,11780.481973734677
Dimock,SD,492.6291571650646,576.6364297568877
Dimondale,MI,1366.4733605657161,2216.4993206740705
Dingman,NJ,7620.383887311342,14643.429634972495
Dinosaur,CO,94.55647791376622,135.58855593486464
Dinuba,CA,46308.867558518,62631.625559829336
Diomede,AK,413.4224481865964,652.2322523415944
Disney,OK,1322.0244825003795,1857.7943873627949
District,PA,7178.881860329771,11705.56597367852
District Heights,MD,9117.43694150083,12280.901617107611
Divernon,IL,1086.0128994489805,1832.1633499108834
Dix,IL,2882.2183592243655,4437.304866595352
Dix,NE,137.40680630709974,282.0699682278308
Dix,NY,79639.33530798017,151845.20406249876
Dixfield,ME,19293.096385226403,23341.242799413794
Dixie Inn,LA,415.3926151341141,925.3694669879291
Dixmont,ME,4117.173880187937,8188.186095868521
Dixmoor,IL,14291.008491284982,20365.322872303797
Dixon,CA,23141.094815945344,35281.27300818131
Dixon,IL,48946.161324293374,115943.41551538803
Dixon,KY,618.0862935626395,1356.6380107971481
Dixon,NE,290.31233993277743,285.7034386021776
Dodd City,TX,1090.120644858228,2535.135848917814
Dodge,ND,304.82198309829437,358.9470579851055
Dodge,NE,854.0625858646633,877.7706090532604
Dodge,WI,291.4099897013388,639.4040164778579
Dodge Center,MN,7208.516309901037,10013.324577735613
Dodge City,KS,143382.52932707904,266018.7451910026
Dodgeville,WI,23618.896829373538,56405.23351045566
Dodson,LA,62.39923236135516,119.03040954674411
Dodson,MT,277.87757739626346,567.9963167041744
Dodson,TX,147.13188587243016,96.6463824459673
Dollar Bay,MI,444.2139498089326,973.6090321199567
Dolliver,IA,225.7580310510124,163.48447449381123
Dolores,CO,2326.2199458600935,3980.67536190948
Dolton,IL,135387.48855987095,229853.41545579908
Donahue,IA,199.50868376307415,349.43006137293344
Donald,OR,4270.356209984795,4700.076384117575
Donaldson,AR,155.36118681930833,296.21018629636905
Donaldsonville,LA,24937.155686388392,53665.20193232509
Donalsonville,GA,21029.55156940703,48290.87179975884
Donegal,PA,20712.181821235718,40800.74641667343
Dongola,IL,1884.8327718110527,2248.5259585043964
Doniphan,NE,1032.063614122385,1697.0169652225509
Donna,TX,52406.663592205376,81363.96568912383
Donnellson,IA,1704.8514030920967,2780.207089663544
Donnelly,ID,2461.488540647931,4522.5295232296185
Donnelly,MN,90.9287347879899,179.58093509879163
Donnelsville,OH,2236.4609966538183,4072.878188680733
Donnybrook,ND,546.1291210697464,677.0326458427372
Donora,PA,24216.98535114634,43010.61600867375
Donovan,IL,316.6867658390023,343.06540959260286
Doon,IA,3086.9852069259077,3899.1001545119248
Dorchester,NE,134.9543748813091,227.2110972645671
Dorchester,WI,3084.8584710679556,4654.000596061316
Dormont,PA,11727.646724699118,23880.88639728035
Dorrance,PA,4675.988494832973,8886.714303583765
Dorris,CA,1028.953052256766,2238.3618427010956
Dorset,VT,54592.0003315036,82441.59960629459
Dos Palos,CA,1653.6824714810332,2216.7558655143143
Double Oak,TX,16565.81648513419,32128.335341876376
Dougherty,IA,402.649753695768,473.84521484228117
Douglas,AZ,32437.37757883947,64529.82925927264
Douglas,CT,7567.04008377019,12185.031766893322
Douglas,MA,45402.24050262113,73110.19060135994
Douglas,MI,22377.04232520576,40583.039042503806
Douglas,ND,276.24050363596024,341.0843106627
Douglas,RI,15134.08016754038,24370.063533786644
Douglas,WY,23745.6558918261,55582.18563563839
Douglass,KS,2631.995669639495,3645.8912280360914
Douglass,PA,59427.4770370509,105882.68750119921
Douglass Hills,KY,7577.0075275050485,13709.14923733479
Dousman,WI,9137.627591823397,19091.06365224589
Dove Creek,CO,2477.623827386448,3689.99813387696
Dover,AR,3474.1591056269313,5295.409670653846
Dover,CT,39210.47764973296,65803.89399233658
Dover,DE,286743.24116705527,554922.159746023
Dover,ID,1102.246966133186,2543.0739867116563
Dover,IL,426.0938312357846,1221.154872976082
Dover,MA,63062.735436998126,115861.63405810673
Dover,MN,320.4989033687308,591.489712148029
Dover,NH,451263.0669959914,923318.9584779767
Dover,NJ,156325.28210356325,319833.82546833536
Dover,NY,91491.11451604358,153542.41931545202
Dover,OH,74993.88679502737,170447.16935000964
Dover,OK,578.0896036759711,1050.9981000666141
Dover,PA,47817.60712904272,84090.50022290755
Dover,VT,48174.90308609956,83104.41288988628
Dover-Foxcroft,ME,182145.27816071923,420878.0246191561
Dovray,MN,405.7551893600696,836.6442409986258
Dow City,IA,274.8136126141995,564.1399364556617
Dowagiac,MI,11055.878696240765,19466.56839447512
Dowling,MI,611.0152655938283,1584.1731234221784
Downe,NJ,4611.595766330083,6246.872944239173
Downers Grove,IL,1596466.0916036847,2896965.043208041
Downey,CA,1768482.664931507,3455265.3254584055
Downey,ID,140.19441819255758,450.7264323685765
Downing,WI,552.4483035151537,731.576212854657
Downingtown,PA,20857.563898789565,35367.47872611868
Downs,IL,757.5772865899535,820.851005475411
Downs,KS,4566.704677383366,7467.2331144339805
Downsville,WI,344.3301413778511,856.1539069123729
Dows,IA,1763.166213117008,2288.4019221484405
Doyle,TN,274.8136126141995,564.1399364556617
Doylestown,OH,2088.9536703484473,3832.295067768782
Doylestown,PA,273278.7446942574,506393.75557808933
Doyline,LA,84.90609736486078,131.2820883689711
Dracut,MA,251728.71466139247,459419.5482334606
Dracut,NH,41954.78577689873,76569.92470557675
Drain,OR,2142.1670555037363,3072.027481081661
Drake,ND,742.314739290945,941.6814155294185
Drakesboro,KY,528.8700931332899,667.1785770703684
Drakesville,IA,1030.4914185647654,1280.7646450205903
Draper,UT,833345.4269534488,1448203.998214616
Dravosburg,PA,7381.551605588471,11231.00019870419
Drayton,ND,2865.385531076727,3934.0018204615526
Dresden,KS,333.997202859152,302.9759605288648
Dresden,ME,9115.641889134315,16165.329037311825
Dresden,OH,3715.4291269375917,5972.004130512426
Dresden,TN,20636.303950644247,31328.219917422604
Dresser,WI,9364.667826525783,12570.268595183137
Drew,MS,723.7675732979819,1480.719708554385
Drexel,KS,1930.8958616479165,2679.69131531797
Driggs,ID,22482.925495160387,52013.66096568121
Dripping Springs,TX,23167.650174419094,40066.52632368628
Driscoll,TX,2173.1149695853305,2393.2606586245556
Druid Hills,KY,1101.2278194016735,2669.6431842242077
Drummond,MT,1411.5062193955437,1994.3026440254325
Drummond,OK,70.48294762484774,105.94488428745431
Drumore,PA,201.15823067379068,367.77480532937034
Drumright,OK,30987.778056936746,82527.19152788726
Dry Prong,LA,132.68920224608635,197.20490050070836
Dry Ridge,KY,9402.286976011947,15074.99005341613
Dryden,MI,562.7449995103442,677.5861356057358
Dryden,NY,115641.12021480869,206953.61916019142
Du Bois,IL,52.74885181244972,114.72394198085057
Du Bois,NE,544.4552645977992,996.4715189396981
Du Quoin,IL,29550.918272168226,67469.58267523735
DuPont,WA,10276.496638736215,17549.45095562904
Duanesburg,NY,113004.73913417233,199820.58559516622
Duarte,CA,140484.77266059146,269082.75385262916
Dubach,LA,163.7528221049449,309.66399929033383
Dubberly,LA,158.24655543734917,344.1718259425517
Dublin,CA,542573.9131295667,1031176.9010268615
Dublin,IN,102.91398224300141,222.32971979576843
Dublin,NH,30753.39778563963,55517.02357374581
Dublin,OH,843920.4236237855,1506921.1388473704
Dublin,PA,45614.30521556402,73340.4868551032
Dublin,TX,7326.84851871557,11044.698565062057
Dubois,ID,926.6661749545738,1305.0846195385052
Dubois,WY,8602.990024211342,14956.889221596586
Dubuque,IA,374347.4992413771,700195.2828159162
Dubuque,IL,187173.74962068856,350097.6414079581
Dubuque,WI,187173.74962068856,350097.6414079581
Duchesne,UT,4746.454930360513,7910.788857918681
Duck Hill,MS,125.53285167345314,245.7425291510177
Dudley,CT,31975.44153430934,47204.800099794826
Dudley,MA,53292.40255718223,78674.66683299134
Dufur,OR,1676.5762251285842,2232.579642096841
Dugger,IN,1029.2597896613338,1465.5820860555937
Duluth,MN,892333.3408632206,1884742.779055025
Duluth,WI,297444.44695440686,628247.5930183417
Dumas,AR,43737.77136415015,97286.37934041697
Dumas,MS,347.92845962608214,592.6846279422731
Dumas,TX,34270.247116680184,69149.05315767409
Dumfries,VA,19597.52342874237,32720.357138909054
Dummerston,NH,11432.782263433624,21067.712324008826
Dummerston,VT,22865.56452686725,42135.42464801765
Dumont,IA,2049.1760656312595,3326.491556472447
Dumont,MN,580.6246798655549,571.4068772043552
Dumont,NJ,150559.17699369628,266098.4038135788
Dunbar,NE,520.0218027958728,356.7772393857458
Dunbar,PA,89334.3623907147,170935.356261954
Dunbar,WI,99.22692333155956,217.21297510988975
Dunbarton,NH,11393.18502321346,14739.480405059836
Duncan,AZ,2791.1085060092637,3815.2703219885525
Duncan,MS,1009.0943738677694,2122.014247936502
Duncan,OK,128983.83368425429,250311.09748671198
Duncannon,PA,3107.2812517630764,5248.536582561285
Duncanville,TX,228346.2675344979,401188.76073852315
Duncombe,IA,129.10861776353008,244.43792821673267
Dundas,MN,8959.802471977973,10356.232878014605
Dundee,MI,10777.128689735084,16560.94915724546
Dundee,MN,99.22692333155956,217.21297510988975
Dundee,OR,3392.4163224348526,4860.381858776916
Dune Acres,IN,108.877303880465,221.5194426757833
Dunellen,NJ,58991.649822948144,100383.82703874209
Dunes City,OR,1426.0801314572984,3175.0830035171334
Dunkard,PA,6081.952776805179,9049.751896913545
Dunkerton,IA,1245.2893416952454,1679.6535864006864
Dunkirk,IN,8911.369322594272,11802.691215296465
Dunkirk,NY,18415.146931960422,30581.779265918187
Dunkirk,OH,487.96079984125976,579.9397869959038
Dunlap,IA,8903.768149192074,13845.951820654785
Dunlap,IL,1786.381149707767,2425.21380915256
Dunlevy,PA,5285.46237560956,10993.221495514837
Dunn Center,ND,90.9287347879899,179.58093509879163
Dunseith,ND,1532.1657990672468,2273.485108846956
Dunsmuir,CA,7485.506821006602,13369.410685136518
Dunstable,MA,6501.454892929359,10429.706365437221
Dunstable,NH,1625.3637232323397,2607.4265913593053
Dupo,IL,13848.441173230094,17054.750410298202
Dupont,IN,3322.0940092898127,5187.579431731622
Dupont,PA,4283.3024657892265,7259.557851677396
Duquesne,PA,27932.525182077323,43779.167761740915
Durand,IL,714.2500798883927,1305.5230986750926
Durand,MI,4469.474779665363,6401.572073171228
Durand,WI,18550.882354587153,45130.230082105554
Durango,CO,199818.16976162745,418986.3952935971
Durant,IA,5200.038321050686,9298.06558228834
Durant,MS,5056.045919959434,7113.583632292463
Durant,OK,230625.80429436167,467162.4650740379
Durham,CT,104559.84331474164,178754.40892189756
Durham,ME,28560.014778338773,55662.46827334408
Durham,NH,62992.63979837276,110935.61774407966
Durham,NJ,1659.09590440697,2976.0027899233432
Durham,NY,61425.61362689189,92655.18987859442
Durham,OR,7823.232316675129,13907.394550181849
Durham,PA,3318.19180881394,5952.0055798466865
Duryea,PA,12533.871679241161,16560.995544977144
Duson,LA,3226.2042416440436,3087.2214966137767
Dustin,OK,1763.0614978166132,4203.60070631227
Dutton,MT,1165.0369431439997,1566.5778798032568
Duvall,WA,9587.71245256686,16898.93512902343
Duxbury,MA,101568.42934901203,188413.68945159417
Duxbury,VT,16517.689413889755,26176.02479910449
Dwight,IL,8325.190240223103,13356.871128238365
Dwight,KS,194.79107970206076,264.56499364581094
Dwight,NE,324.98495438257197,380.697449603701
Dyckesville,WI,2097.0151821295367,3553.537604648445
Dyer,AR,498.14344414604517,1344.4917500887198
Dyer,IL,71994.13424773322,163626.86067702452
Dyer,IN,107991.20137159973,245440.29101553684
Dyer,TN,10498.923082403739,16601.21980202439
Dyersburg,TN,118744.13066013377,231292.27890849707
Dyersville,IA,108037.05429380879,230105.06801286995
Dyess,AR,58.53167145863592,73.92011737854581
Dysart,IA,2813.9888282273287,5273.072339706195
Eads,CO,10775.807977344724,33720.49016124493
Eagan,MN,964333.5853479768,1564826.0611016564
Eagar,AZ,12772.145290616521,24238.916913714198
Eagarville,IL,739.076427611969,941.5780726675712
Eagle,CO,70456.1936335312,108505.52622161382
Eagle,ID,228059.4038491356,484666.1021374608
Eagle,MI,162.68099279286972,251.24749580978778
Eagle,NE,986.5683074340229,1131.2670259424751
Eagle,NY,1224.7451366158866,1849.7422466115625
Eagle,WI,1666.6480156703428,2283.2549368910977
Eagle Bend,MN,3627.617151372503,4503.981706820683
Eagle Butte,SD,531.4545397320214,1392.9379230391885
Eagle Grove,IA,8047.014256236687,12829.975252447366
Eagle Harbor,MI,72.8524974253347,159.85100411946448
Eagle Lake,ME,17405.750402768124,40872.77239563374
Eagle Lake,MN,7319.135916137727,16690.79324923645
Eagle Lake,TX,16833.294606569758,39529.494324293184
Eagle Lake,WI,435.23372591180697,582.4752768737505
Eagle Mountain,UT,31801.109317923998,56465.80624046464
Eagle Nest,NM,886.9174969190824,1470.3445757762352
Eagle Pass,TX,74797.38975082747,147139.6731475273
Eagle Point,OR,6201.833332281153,10842.239824394906
Eagle River,MI,145.7049948506694,319.70200823892895
Eagle River,WI,10992.675469283426,18499.085917339817
Eagleswood,NJ,19850.66621136334,30694.601976289523
Eakly,OK,2618.5479203135556,4764.25639125139
Earl,PA,12331.036767098247,21686.964711279623
Earl Park,IN,129.10861776353008,244.43792821673267
Earle,AR,3413.0091441917093,3146.3115071192574
Earlham,IA,2421.220216879371,3325.924916131964
Earling,IA,114.26180923126876,187.7903327648741
Earlington,KY,2541.56114733794,4080.225678917957
Earlsboro,OK,2859.427873745026,5094.02784112415
Earlville,IA,637.09067620882,760.8517131775106
Earlville,IL,413.8409559176994,789.4756712845306
Early,IA,252.13245695723728,220.8464454842365
Early,TX,16566.462694267473,32317.2297293054
Earth,TX,1847.537150569657,1982.2771649908254
East Alton,IL,48221.98081899537,81086.21093919015
East Amwell,NJ,46420.40188840601,72429.73895779045
East Berlin,PA,1159.3359052209955,2143.1003258628525
East Bernard,TX,1988.0757255372014,2972.3595887894044
East Bethel,MN,80863.96372683746,129129.93208289934
East Bethlehem,PA,28363.52955252518,44949.48074624184
East Bloomfield,NY,14061.777668455507,23290.574855894534
East Bradford,PA,44219.00435509637,79044.90909025243
East Brandywine,PA,33165.281228618645,58933.37217912674
East Bridgewater,MA,153022.25415366222,265911.96069591836
East Brookfield,MA,19659.43357394006,29605.064786261577
East Brunswick,NJ,1767597.26072238,3261314.7339681187
East Brunswick,PA,766.8688153674747,1432.478650449379
