,elec_score,gas_score,num_establishments,elec_1kdollars,elec_mwh,gas_1kdollars,gas_mcf,elec_lb_ghg,gas_lb_ghg,k distances,local outlier factor
505,3995129.8069039546,7591813.465822048,4871.0,103005.0,1227693.0,7104.0,1065277.0,1643882787.0,127878702.0,1063118233.9377881,1.3117920765765474
8083,1998800.587036121,3855992.978332315,6432.0,105722.0,1333362.0,25724.0,3697315.0,1712463053.0,443835620.0,1164226092.7747557,1.3186113513932334
1780,412.2204189212992,846.2099046834925,79.5,1237.75,13922.0,1244.0,163668.0,14222709.75,19647176.0,12095633.183342487,1.3238992661950073
11911,5857779.704141497,11512917.990663653,4137.0,103598.0,1234757.0,6801.0,1019956.0,1653341554.0,122438228.0,1070843277.3519138,1.3261744381891862
14947,1399226.2531900443,2743755.7462990573,2190.0,92205.0,928992.0,17484.0,2388169.0,1672946887.0,286682206.0,1102550672.4029458,1.3462126626569755
3633,891963.6274545741,1791702.459664033,621.0,8531.0,57435.0,5228.0,577316.0,62332409.0,69302625.0,44263421.2272296,1.3704833096814713
6870,50279.605112117235,102810.17717299226,1810.75,179103.75,1060756.25,54978.5,7258122.0,1463310810.25,871284491.0,1154332713.5756526,1.3713811492965977
7765,30409.566181627284,65137.765608624206,1810.75,179103.75,1060756.25,54978.5,7258122.0,1463310810.25,871284491.0,1154332852.8184376,1.3713813863690745
9297,2469.8889812032035,2872.0325779956097,1810.75,179103.75,1060756.25,54978.5,7258122.0,1463310810.25,871284491.0,1154333078.743617,1.3713817706613285
6896,1303.3487643375886,1897.5938382253205,1810.75,179103.75,1060756.25,54978.5,7258122.0,1463310810.25,871284491.0,1154333083.450423,1.3713817787054245
7486,802.244457193324,1676.94880971133,1810.75,179103.75,1060756.25,54978.5,7258122.0,1463310810.25,871284491.0,1154333084.88674,1.3713817811698017
11316,740.2526375369923,1226.1774423453485,1810.75,179103.75,1060756.25,54978.5,7258122.0,1463310810.25,871284491.0,1154333086.3185704,1.3713817835973208
7777,564.2550415328487,898.3422460271643,1810.75,179103.75,1060756.25,54978.5,7258122.0,1463310810.25,871284491.0,1154333087.5646088,1.3713817857179786
12067,506.9589732900514,1164.012881954911,1810.0,179194.0,1061291.0,54978.5,7258122.0,1464064095.5,871284491.0,1154911327.9869938,1.3721140117151158
10905,537.9526129089527,1150.791839763901,2.0,19.0,211.0,45.0,5878.0,215190.0,705619.0,511311.29174556513,1.3752811800165947
4654,1165.1781313228955,1865.469265375421,1821.25,179664.75,1064079.25,54978.5,7258122.0,1467993243.25,871284491.0,1157930702.8437872,1.3759401062266878
101,1844.492206271817,2902.231801133931,1831.25,180191.75,1067199.25,54978.5,7258122.0,1472389513.0,871284491.0,1161315492.1661997,1.3802344986607595
7764,3189765.687023842,5977120.09782108,4820.0,107603.0,1061305.0,24134.0,3094104.0,1779075558.0,371424605.0,1204788363.8744287,1.3843874041243378
10771,20596437.02299189,37394607.30460588,6506.0,155402.0,955019.0,30497.0,4626216.0,1781699470.0,555343430.0,1246660616.6150749,1.3869829406438563
7867,1935.067957102021,3248.3087039404686,58.0,481.0,5412.0,737.0,96971.0,5528796.0,11640716.0,7574170.900254083,1.4561793617469596
9491,6351940.301636058,12493646.551011022,5227.0,132771.0,1432441.0,12027.0,1332179.0,1839711856.0,159918340.0,1242708161.1734242,1.4564717615011897
12595,1112454.1762695557,1977105.3970301445,4191.0,120241.0,1515640.0,19371.0,2289343.0,1878929757.0,274818836.0,1287446839.568221,1.4706447039864852
4951,10044.434940122099,16188.014099541091,39.0,332.0,3734.0,568.0,74789.0,3814482.0,8977907.0,5863850.789025275,1.4771400674336332
7397,3366266.4979412807,5486890.486712303,3608.0,113000.0,936779.0,43940.0,6071580.0,1805300734.0,728848760.0,1340302177.9145172,1.4805635703940738
7398,480895.21399161156,783841.498101757,3608.0,113000.0,936779.0,43940.0,6071580.0,1805300734.0,728848760.0,1340304097.202266,1.4805677379604036
2623,678691.4518236606,1284080.173213172,3896.0,115037.0,1129384.0,15661.0,2007880.0,1893196816.0,241031267.0,1300092751.734593,1.4927847293115541
4636,856.8803434895392,1063.7568881166521,3.0,21.0,233.0,57.0,7447.0,237805.0,893965.0,657486.0382367173,1.5008522517160165
12428,292909.18844815803,558184.2359405751,448.0,2771.0,18781.0,2184.0,242617.0,20382353.0,29124420.0,19082304.69790069,1.5143596722985841
16362,45838.35022497417,80102.92443405307,4328.5,124217.5,1565764.25,19283.25,2496179.75,1941067898.25,299648068.25,1343231453.8214753,1.521386913168274
9559,182.73747976253463,293.1339093963044,3.0,17.0,191.0,48.0,6254.0,195619.0,750804.0,557304.8316873636,1.5246551206687053
9502,3797.446873276071,6066.757975981994,65.0,463.0,5213.0,747.0,98298.0,5325637.0,11799912.0,7807169.210402396,1.5384437667565933
13355,6310110.7295371285,12359983.315357512,4197.0,150040.0,1410894.0,10362.0,1160876.0,1812038984.0,139354724.0,1225931092.823254,1.545657628315642
13645,2280431.9409073484,4647742.008165692,3076.0,72956.0,853070.0,6738.0,850734.0,1810096284.0,102124358.0,1225773560.327559,1.5467946214828423
11362,30229809.00404409,50776894.77899308,6797.0,168364.0,1035213.0,36230.0,5487444.0,1931310180.0,658727540.0,1421469193.6617339,1.5577062201059286
1808,40794723.44172455,73459285.74083227,8311.0,167915.0,1032457.0,37555.0,5688228.0,1926167990.0,682830205.0,1427920116.0925171,1.5650956712773225
14204,4721657.297154065,8836852.361583717,6033.0,142476.0,1701962.0,56941.0,8220047.0,1738741602.0,986756614.0,1422704502.287589,1.5925968173795955
16053,8862.502640102726,15511.097984551341,57.0,871.0,9797.0,1159.0,152519.0,10008933.0,18308809.0,11964109.489627998,1.605684766771097
13164,20062321.79973654,36311550.30323156,10458.0,280928.0,1517782.0,37445.0,4525170.0,2032325340.0,543213602.0,1473282023.5846434,1.6058519879763025
12711,8778.010555054358,11286.352652745218,58.0,444.0,4988.0,746.0,98141.0,5096238.0,11781111.0,7851993.490235554,1.6145596932692898
8709,1781717.7067508874,3442682.248437208,4397.0,80415.0,958454.0,6453.0,967634.0,2033705947.0,116157350.0,1423612896.2646613,1.6198815386732206
11654,30113.404956604223,53595.25761167283,111.0,3000.0,33752.0,2857.0,375968.0,34481831.0,45132152.0,29192561.94131007,1.622699066676235
6637,18315.674184309235,34002.61339394162,56.0,533.0,5999.0,869.0,114300.0,6128750.0,13720896.0,9096686.182138985,1.6374916707616447
7174,25263196.85206364,46446784.62733442,13195.0,122435.0,1068317.0,54847.0,8089399.0,1821367491.0,971073189.0,1480509409.1801434,1.6597262400829056
5913,1145.3279743147905,2309.463773343378,16.0,309.0,3347.0,585.0,76921.0,3419232.0,9233851.0,6233038.123169398,1.679189432167178
9738,2278873.106127188,4331006.662834588,7164.0,156876.0,1580941.0,56588.0,9405753.0,1711153109.0,1129091909.0,1493046544.794345,1.7024782807821142
16149,10351.211984507525,12688.115219377587,116.0,63.0,533.0,191.0,24145.0,850890.0,2898447.0,2023974.614161238,1.742207288833086
8643,2536535.5476043653,4224118.615070161,5138.0,119619.0,1288813.0,15070.0,2021806.0,2160448106.0,242703053.0,1552239586.0382004,1.760750000630626
8644,7609606.642813098,12672355.845210485,5138.0,119619.0,1288813.0,15070.0,2021806.0,2160448106.0,242703053.0,1552293635.5563524,1.760796307058036
14523,66680.34406326004,140460.11761477086,377.0,295.0,2507.0,731.0,92281.0,4000734.0,11077650.0,7596800.897786713,1.7855039482010544
10438,1102.694064156228,1199.2662729595568,6.0,50.0,565.0,138.0,18072.0,577078.0,2169371.0,1524487.4393815123,1.805802232414102
8459,4490686.3185444465,8954372.091171082,4085.0,112445.0,1371777.0,37138.0,5843083.0,2188867842.0,701419398.0,1673013470.9968467,1.838730137289346
4539,427.71914623987715,567.7734068300084,18.0,106.0,1196.0,298.0,39063.0,1221766.0,4689267.0,3309385.92212569,1.8980746895552465
11131,3613757.191443588,6834127.534847118,6606.0,189949.0,2158577.0,17439.0,3037821.0,2336366059.0,364668177.0,1730117340.4586458,1.923518706201237
11133,7227514.382887176,13668255.069694236,6606.0,189949.0,2158577.0,17439.0,3037821.0,2336366059.0,364668177.0,1730119860.923535,1.9235592722006976
8366,37865.068765991164,80659.27227001643,254.0,4420.0,49716.0,4525.0,595399.0,50790483.0,71473253.0,48257081.38761852,1.9343870013405269
11858,5946058.433692938,12345398.193368495,6056.0,129701.0,1381679.0,36212.0,4888715.0,2355616261.0,586854494.0,1784987505.0791097,1.9348036108251425
15528,423835.18834163045,753918.5030118476,471.0,7054.0,46448.0,5419.0,597059.0,50408330.0,71672514.0,48525867.60752195,1.9577612692048527
6448,252.13245695723725,220.84644548423654,11.0,87.0,983.0,240.0,31440.0,1003969.0,3774152.0,2701477.163855279,1.9690504500958355
5857,24047.743801277004,52864.046500713135,136.0,138.0,1761.0,325.0,60162.0,1905742.0,7222018.0,5091608.90043633,1.9838960642871832
9126,6671.313474315319,12783.999938331057,9.0,75.0,839.0,216.0,28370.0,856900.0,3405655.0,2445460.738912516,1.9985509730549076
12109,2078175.30041041,3774479.565778105,11628.0,178362.0,1979731.0,39633.0,4204847.0,2441841185.0,504761122.0,1853010427.8574116,2.0207956049399347
12107,8312701.20164164,15097918.263112418,11628.0,178362.0,1979731.0,39633.0,4204847.0,2441841185.0,504761122.0,1853059383.3173153,2.0208506921860576
3034,291560.7830766603,480089.9499942999,296.0,5147.0,35869.0,3280.0,494987.0,38926886.0,59419579.0,40838344.160257414,2.0694765569811713
11690,27608.4998390325,56581.519169234416,157.0,1997.0,23805.0,2136.0,621824.0,50510317.0,74645477.0,51176322.46982903,2.092124739752536
10803,3834.0296230181693,8476.765728699422,26.0,231.0,2596.0,623.0,81973.0,2651782.0,9840312.0,7044861.466700538,2.139360942615067
2439,2646.632741289176,3613.084403812274,46.0,21.0,271.0,82.0,15210.0,292929.0,1825817.0,1376578.5733937891,2.2184263684910146
4462,3787488.916469336,6772407.749047573,7976.0,169574.0,2021119.0,23702.0,3541208.0,2595763540.0,425096096.0,1991509894.7109075,2.223881292832519
4461,5049985.221959111,9029876.998730097,7976.0,169574.0,2021119.0,23702.0,3541208.0,2595763540.0,425096096.0,1991510398.9386997,2.2238901488130796
99,174.56538540620926,504.87696788984994,2715.25,268628.75,1590976.0,82467.75,10887183.0,2194742983.75,1306926736.5,1966391978.223485,2.2541232555973156
15729,49874.41685933608,95572.24288189778,2716.0,268653.25,1591120.75,82467.75,10887183.0,2194946815.0,1306926736.5,1966559278.9061844,2.254332817420048
11400,14418.032834603448,29107.45338326861,2716.0,268653.25,1591120.75,82467.75,10887183.0,2194946815.0,1306926736.5,1966559349.8168836,2.2543331639773863
11796,250.74583691338324,429.64485904832037,2716.0,268653.25,1591120.75,82467.75,10887183.0,2194946815.0,1306926736.5,1966559380.8087835,2.2543333125028973
11799,273.2280299940388,201.50581997301794,2716.0,268653.25,1591120.75,82467.75,10887183.0,2194946815.0,1306926736.5,1966559380.9982574,2.25433331338787
7561,46384.69656907469,84450.5700299204,2737.25,269549.5,1596428.75,82467.75,10887183.0,2202426193.5,1306926736.5,1972706695.6534283,2.262052135977371
14319,2374.102097810005,2600.152441451068,2747.5,269959.25,1598856.0,82467.75,10887183.0,2205846276.5,1306926736.5,1975520859.0479836,2.2655897291405696
14218,1607.8245499234888,2147.271152898566,2747.5,269959.25,1598856.0,82467.75,10887183.0,2205846276.5,1306926736.5,1975520859.7744977,2.2655897326778165
16308,1407.0122205543594,2564.9203282286803,2916.5,277582.75,1644006.5,84913.0,11037199.5,2267983678.5,1324935108.5,2031932639.421904,2.2800132685785703
141,3928055.629967968,7778461.95069121,9045.0,204794.0,2106381.0,33383.0,6201235.0,2705267404.0,744412979.0,2157364926.9420137,2.346633279847081
883,27922.3077692264,40127.716915824596,65.0,846.0,9522.0,1496.0,196794.0,9728019.0,23623730.0,16710085.22765909,2.3602457169999806
12234,3611.969437777184,5592.03064341682,48.0,364.0,4097.0,945.0,124339.0,4185186.0,14925956.0,10850647.961789694,2.3713110447482046
5309,130788.74462711,249915.12052086927,990.75,118000.75,1406140.5,2424.75,326975.0,2703267561.0,39251019.25,2070667099.8289564,2.40745005587925
16312,9489439.88103058,18103335.460732363,5965.0,159260.0,1602067.0,26217.0,3654080.0,2885033097.0,438645580.0,2276953193.707444,2.586847360572391
9707,10169941.144264268,18870962.145735573,8720.0,199322.0,1717998.0,43663.0,6465508.0,2929003518.0,776136993.0,2380340763.0519986,2.6156562308014126
2784,1551998.356587823,2932952.2905037077,6130.0,153044.0,1753610.0,42164.0,5713988.0,2989718091.0,685922473.0,2417083046.963205,2.6759584893023742
2783,5431994.248057382,10265333.016762976,6130.0,153044.0,1753610.0,42164.0,5713988.0,2989718091.0,685922473.0,2417104373.3974624,2.675970890489748
4300,332666.7557758213,511298.77959453955,337.0,6437.0,72413.0,7555.0,1001670.0,73978304.0,120243159.0,88016474.22757877,2.721707431459281
14090,2191318.225439502,4009262.076927288,2103.0,55392.0,600782.0,50571.0,6654207.0,613765077.0,798788942.0,740504503.2572594,2.735721407317447
13154,62400630.50403352,115102622.8599312,15918.0,434175.0,2311372.0,46963.0,6075187.0,3094949699.0,729281807.0,2530784670.0871005,2.802238436186018
1539,52126046.04153149,98170276.97110967,9755.0,417680.0,2534771.0,109704.0,12160811.0,2750902173.0,1459816450.0,2499831722.0181494,2.8172662693139503
3448,19523.41397457033,29129.009884625462,77.0,1033.0,11620.0,1952.0,256854.0,11870623.0,30833496.0,22506843.074490663,2.8607619200070493
2011,517980.7849558514,990091.5069397944,821.0,19360.0,134946.0,12285.0,1853817.0,146452849.0,222537178.0,169061363.10319313,2.8993976504607124
9954,695686.1574476401,1407457.4139835536,1120.0,306200.0,2382179.0,26327.0,3081630.0,3189761364.0,369927133.0,2557671124.8985434,2.9193397311138867
11653,2176321.403500196,4116312.8849209063,1793.0,54736.0,615730.0,55564.0,7311172.0,629036012.0,877652783.0,816199842.3112913,2.919481809224827
2734,10076.28995651173,16433.009053447535,139.0,1441.0,16206.0,2615.0,344068.0,16555922.0,41302870.0,30875901.44228868,2.952616999904534
7490,88858.16580404436,202841.87950461768,0.0,32.0,111.0,0.0,0.0,194354.0,0.0,226106.5013430116,3.0134081586851407
8320,5728098.8619221775,11106193.86547867,5021.0,182898.0,1955600.0,27089.0,3475322.0,3278189774.0,417187049.0,2649797146.885516,3.0240400663482605
343,9373996.31108535,18517416.02455465,3620.0,358164.0,2121256.0,109957.0,14516244.0,2926260018.0,1742568982.0,2794816515.4444065,3.1826728649496294
5224,26785000.57249108,50238874.80930558,9552.0,214105.0,2551870.0,17852.0,2676614.0,3416956492.0,321307972.0,2776221891.8721485,3.2125503714574606
7909,1055741.791179027,2157251.735972164,1678.0,2047.0,17419.0,4445.0,561240.0,27794928.0,67372816.0,51076376.28198083,3.2967887177080035
11483,30331.430817953573,83724.09128745798,49.0,0.0,0.0,106.0,19557.0,0.0,2347688.0,1945029.6609811326,3.399852945933276
11605,149297.17159844268,292287.290174376,466.0,7456.0,83875.0,11785.0,1551347.0,85687582.0,186227837.0,146754386.16685674,3.6816221229508894
13389,2181219.353698714,4030547.5340329236,12286.0,263023.0,3168386.0,48505.0,5780070.0,3907953724.0,693855127.0,3290079156.171181,3.7501494358212843
9407,4925204.667721284,8753038.486794809,11583.0,237903.0,2412553.0,36378.0,4663782.0,4044183458.0,559852922.0,3411043627.214078,3.9274867005284086
9409,6566939.556961712,11670717.982393075,11583.0,237903.0,2412553.0,36378.0,4663782.0,4044183458.0,559852922.0,3411052880.576558,3.9274945576834197
9411,9850409.335442567,17506076.973589618,11583.0,237903.0,2412553.0,36378.0,4663782.0,4044183458.0,559852922.0,3411081244.65482,3.927526905714794
6885,40216777.51490343,74091190.04445092,7766.0,498052.0,2200305.0,49989.0,1849831.0,4348409245.0,222058637.0,3686134798.499082,4.36129009452524
6611,82416716.35453221,142884657.66180024,15746.0,376686.0,2314846.0,75245.0,11418639.0,4318614385.0,1370724203.0,3856434731.690876,4.432466792463968
11735,18162058.229737107,34222031.374659084,22776.0,247025.0,2433317.0,118962.0,12741188.0,4689334855.0,1529486505.0,4255031052.3493357,4.960571281376809
11737,60540194.09912364,114073437.91553023,22776.0,247025.0,2433317.0,118962.0,12741188.0,4689334855.0,1529486505.0,4256693073.4329233,4.963349075996736
14213,1373.3009563612704,1707.4761446292246,5431.25,537282.0,3182096.75,164935.5,21774366.0,4389689798.75,2613853473.0,4466081880.063844,5.2824035839156895
13728,151313.47062996664,344460.7718412932,1.0,31.0,183.0,0.0,0.0,252308.0,0.0,378812.05318565696,5.346050837581939
15081,13119739.761807185,25861003.88577998,7472.0,186449.0,2451487.0,31248.0,4539003.0,5201714034.0,544874084.0,4545081779.529787,5.373303975492834
492,3733.4461577890334,7740.984689501591,31.0,265.0,3483.0,4075.0,587768.0,7390811.0,70557224.0,60027840.57418493,5.665823634181033
491,1244.4820525963448,2580.328229833864,31.0,265.0,3483.0,4075.0,587768.0,7390811.0,70557224.0,60027853.39215225,5.665825907248631
3570,4570.52108472961,4496.3270295305265,5.0,95.0,1067.0,1723.0,320673.0,1089793.0,38494452.0,32956772.65261555,5.848683116567968
3155,30155566.15586489,54538642.151712,12716.0,331726.0,3276695.0,57803.0,10504445.0,5586416625.0,1260981809.0,5030620561.45514,5.896188317647437
10490,10639404.977902457,20869482.150138047,7474.0,305946.0,3520370.0,37509.0,4735971.0,5617259277.0,568518682.0,4961258983.44385,5.943242781398737
13159,13698236.159305878,24736718.662990697,14641.0,785802.0,4236898.0,134969.0,16310978.0,5673247269.0,1958013730.0,5306937701.796721,6.1724616102763905
704,20689662.54885828,39110595.26329823,12914.0,366861.0,4372539.0,35246.0,5279691.0,5854834893.0,633788321.0,5202808388.659241,6.278788702115241
7513,5343011.558588821,9711228.580542725,9661.0,376194.0,3477602.0,9951.0,1379160.0,6262533804.0,165558029.0,5587996252.347479,6.773664434969175
11078,30282861.937525466,57906209.92629825,9705.0,233615.0,3071629.0,40220.0,5842205.0,6517567999.0,701313962.0,5864517168.022045,7.104572762944659
3862,15275409.106821153,26809143.04936809,15170.0,358805.0,3900070.0,52081.0,9535400.0,6834138251.0,1144655135.0,6232971345.620375,7.450093335962328
13146,28888845.19719255,57364369.64710592,16701.0,443860.0,5290272.0,47188.0,8468865.0,7083680435.0,1016625382.0,6462808635.872866,7.831318059203597
11755,40724123.18961006,75465390.33007531,17682.0,587298.0,5631927.0,43383.0,4860398.0,7233194938.0,583455302.0,6571756017.770381,8.03966765465923
802,15607943.210307073,28044266.13557299,10989.0,453825.0,4266603.0,150105.0,17727727.0,8222326307.0,2128084060.0,7791168771.400048,9.48453527159732
3587,68451358.93722725,125276346.5969108,18628.0,572969.0,6829102.0,45395.0,6807531.0,9144175215.0,817194383.0,8489812752.338006,10.628401211216392
15703,3565652.084495798,6719921.457551323,10407.0,582854.0,4973947.0,100315.0,10153365.0,9585476023.0,1218837317.0,8966374753.924456,11.14640355073444
15718,1783351.0756142845,3361165.2753963205,10419.0,582996.0,4975739.0,100337.0,10156393.0,9587697326.0,1219200819.0,8968619887.212257,11.149512906775847
15709,19678333.968113225,37077509.53286362,10680.0,585479.0,5004341.0,101282.0,10277414.0,9637293942.0,1233728507.0,9019568848.991907,11.219757513653985
2719,11101169.413326517,19938060.41001113,38486.0,536601.0,6145963.0,248271.0,28559474.0,10478212549.0,3428356144.0,10319788013.91671,12.89454410178842
2718,144315202.37324467,259194785.33014467,38486.0,536601.0,6145963.0,248271.0,28559474.0,10478212549.0,3428356144.0,10323999992.136402,12.900675217682949
7476,418830.53765236546,787842.5288023669,1.0,31.0,183.0,0.0,0.0,252308.0,0.0,892568.0646060072,14.065468386077317
6972,156964708.1010593,284092792.02943933,32886.0,850853.0,10141135.0,87021.0,13429153.0,13578992566.0,1612071631.0,12983170783.616156,16.846435689010562
8616,633042932.1444674,1093900233.0935106,49649.0,1727121.0,12023369.0,127206.0,14889777.0,16099407399.0,1787408917.0,15555615602.289007,20.637849265451973
10541,64618332.95951834,104395504.84598072,92276.0,4291287.0,26024809.0,564887.0,97518263.0,38995524672.0,11706354721.0,40002900476.24686,55.77410260543987
